Recipient,Party,Chamber,Coal Total,Hydro Total,Nuclear Total,Oil Total,Solar Total,Wind Total,Total,PAC Total,FEC Candidate ID,ID,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Panetta, Jimmy",Democrat,House,1000,5000,5000,0,0,2000,13000,715283.58,H6CA20152,P000613,0.0013980469116878092,0.006990234558439046,0.006990234558439046,0.0,0.0,0.0027960938233756185
"Taylor, Van",Republican,House,1000,0,0,19500,0,0,20500,389800.0,H8TX03123,T000479,0.002565418163160595,0.0,0.0,0.05002565418163161,0.0,0.0
"Lawson, Al",Democrat,House,1000,4000,4000,0,0,0,9000,408300.0,H0FL02086,L000586,0.0024491795248591723,0.00979671809943669,0.00979671809943669,0.0,0.0,0.0
"Gonzalez, Vicente",Democrat,House,1000,2500,2500,24000,0,3000,33000,702384.46,H6TX15162,G000581,0.0014237217036379194,0.0035593042590947987,0.0035593042590947987,0.03416932088731007,0.0,0.004271165110913759
"Roy, Chip",Republican,House,1000,0,0,21000,0,0,22000,306839.29,H8TX21307,R000614,0.003259035047304405,0.0,0.0,0.06843973599339251,0.0,0.0
"Doyle, Mike",Democrat,House,1000,22500,25000,1000,0,0,49500,712149.57,H4PA18131,D000482,0.0014041994015386403,0.03159448653461941,0.035104985038466006,0.0014041994015386403,0.0,0.0
"Lee, Barbara",Democrat,House,1000,0,0,0,0,0,1000,439817.06,H8CA09060,L000551,0.0022736726037866743,0.0,0.0,0.0,0.0,0.0
"Casey, Bob",Democrat,Senate,1000,16500,19500,2500,0,10000,49500,2665280.27,S6PA00217,C001070,0.00037519506344449097,0.006190718546834101,0.007316303737167574,0.0009379876586112274,0.0,0.00375195063444491
"Weber, Randy",Republican,House,1000,2000,2000,51700,0,3000,59700,317023.0,H2TX14149,W000814,0.0031543452683243803,0.006308690536648761,0.006308690536648761,0.16307965037237046,0.0,0.00946303580497314
"McNerney, Jerry",Democrat,House,1000,9500,9500,0,0,1000,21000,440048.08,H4CA11081,M001166,0.0022724789527544353,0.021588550051167135,0.021588550051167135,0.0,0.0,0.0022724789527544353
"Graves, Sam",Republican,House,0,10000,12000,17000,0,5000,44000,1385250.0,H0MO06073,G000546,0.0,0.007218913553510196,0.008662696264212236,0.012272153040967335,0.0,0.003609456776755098
"Luetkemeyer, Blaine",Republican,House,0,13000,13000,9000,0,8500,43500,1737977.81,H8MO09153,L000569,0.0,0.007479957410963722,0.007479957410963722,0.005178432053744115,0.0,0.004890741384091664
"Hartzler, Vicky",Republican,House,0,10000,11000,2000,0,4000,27000,510585.3,H0MO04086,H001053,0.0,0.019585366049512196,0.021543902654463418,0.003917073209902439,0.0,0.007834146419804879
"Nelson, Bill",Democrat,Senate,0,5700,5700,0,2000,9000,22400,2505695.19,S8FL00166,N000032,0.0,0.0022748177921832545,0.0022748177921832545,0.0,0.0007981816814678085,0.0035918175666051384
"Davis, Danny K",Democrat,House,0,11500,7000,0,0,3000,21500,390756.92,H4IL07037,D000096,0.0,0.02943006102105626,0.0179139501867299,0.0,0.0,0.007677407222884242
"Bilirakis, Gus",Republican,House,0,14000,14000,20500,0,4000,52500,942167.23,H6FL09070,B001257,0.0,0.014859357823345225,0.014859357823345225,0.02175834538418408,0.0,0.004245530806670064
"Lance, Leonard",Republican,House,0,11500,12500,19500,0,4000,47500,1187190.75,H6NJ12136,L000567,0.0,0.009686733155560722,0.010529057777783393,0.016425330133342093,0.0,0.003369298488890686
"Scalise, Steve",Republican,House,0,31000,33000,105000,0,11500,180500,140530.0,H0LA01087,S001176,0.0,0.2205934675869921,0.23482530420550773,0.74717142247207,0.0,0.08183306055646482
"Burr, Richard",Republican,Senate,0,2000,2000,0,0,0,4000,4000.0,S4NC00089,B001135,0.0,0.5,0.5,0.0,0.0,0.0
"Scott, Tim",Republican,Senate,0,8500,8500,5000,5000,1000,28000,28000.0,H0SC01279,S001184,0.0,0.30357142857142855,0.30357142857142855,0.17857142857142858,0.17857142857142858,0.03571428571428571
"Kaine, Tim",Democrat,Senate,0,14500,20500,5000,0,9076,49076,2083252.36,S2VA00142,K000384,0.0,0.006960270526226596,0.009840382468113465,0.002400093284905723,0.0,0.004356649330760868
"Tiberi, Pat",Republican,House,0,16000,21000,22500,0,5000,64500,1457650.0,H0OH12062,T000462,0.0,0.010976571879394917,0.014406750591705828,0.015435804205399101,0.0,0.0034301787123109115
"Cleaver, Emanuel",Democrat,House,0,1000,2500,0,0,0,3500,858540.71,H4MO05234,C001061,0.0,0.001164767131427,0.0029119178285675006,0.0,0.0,0.0
"Hoyer, Steny H",Democrat,House,0,51500,61500,14500,0,12000,139500,2499617.74,H2MD05155,H000874,0.0,0.020603150304094094,0.02460376201362693,0.00580088697882261,0.0,0.0048007340514394006
"Upton, Fred",Republican,House,0,56500,65000,53500,0,7500,182500,1954644.24,H6MI04113,U000031,0.0,0.028905515819083273,0.033254133243193144,0.027370709669397433,0.0,0.003837015374214594
"Clyburn, James E",Democrat,House,0,36000,36000,5000,0,10000,87000,1716503.76,H2SC02042,C000537,0.0,0.02097286405012011,0.02097286405012011,0.0029128977847389043,0.0,0.005825795569477809
"Cornyn, John",Republican,Senate,0,9000,18500,26800,0,4000,58300,58300.0,S2TX00106,C001056,0.0,0.15437392795883362,0.31732418524871353,0.45969125214408235,0.0,0.0686106346483705
"McHenry, Patrick",Republican,House,0,13500,13500,60000,0,10000,97000,1918300.0,H4NC10047,M001156,0.0,0.0070374811030600014,0.0070374811030600014,0.031277693791377785,0.0,0.005212948965229631
"Harper, Gregg",Republican,House,0,12000,12000,3500,0,3000,30500,204400.0,H8MS03067,H001045,0.0,0.05870841487279843,0.05870841487279843,0.017123287671232876,0.0,0.014677103718199608
"Richmond, Cedric",Democrat,House,0,26000,26000,44000,0,0,96000,1204701.33,H8LA02054,R000588,0.0,0.021582112804673335,0.021582112804673335,0.03652357551560103,0.0,0.0
"Womack, Steve",Republican,House,0,10500,13500,22000,0,5000,51000,675587.0,H0AR03055,W000809,0.0,0.015542039737295123,0.019982622519379444,0.03256427373528502,0.0,0.007400971303473868
"Brown, Anthony",Democrat,House,0,1000,2000,0,0,2000,5000,598296.79,H6MD04209,B001304,0.0,0.0016714112739932968,0.0033428225479865937,0.0,0.0,0.0033428225479865937
"Thompson, Mike",Democrat,House,0,6000,6000,20000,0,5000,37000,1287569.36,H8CA01109,T000460,0.0,0.004659943135024586,0.004659943135024586,0.015533143783415287,0.0,0.0038832859458538217
"Clarke, Yvette D",Democrat,House,0,10500,10500,0,0,6000,27000,632868.75,H4NY11138,C001067,0.0,0.016591117826563563,0.016591117826563563,0.0,0.0,0.009480638758036323
"Mullin, Markwayne",Republican,House,0,13000,13000,95000,0,8500,129500,1024087.5,H2OK02083,M001190,0.0,0.012694227788152868,0.012694227788152868,0.09276551075957865,0.0,0.008300072015330721
"Thompson, Bennie G",Democrat,House,0,30000,30000,2500,0,4000,66500,814474.05,H4MS02068,T000193,0.0,0.036833586042428236,0.036833586042428236,0.0030694655035356866,0.0,0.004911144805657098
"Thune, John",Republican,Senate,0,16500,13500,0,0,0,30000,30000.0,S2SD00068,T000250,0.0,0.55,0.45,0.0,0.0,0.0
"Curbelo, Carlos",Republican,House,0,22000,21000,38000,0,7000,88000,2411313.89,H4FL26038,C001107,0.0,0.009123656646791845,0.00870894498102858,0.015759043299004096,0.0,0.0029029816603428596
"Stabenow, Debbie",Democrat,Senate,0,34500,33000,0,2000,12000,81500,2876406.51,S8MI00281,S000770,0.0,0.011994132220205551,0.011472648210631398,0.0,0.0006953120127655392,0.004171872076593235
"Lawrence, Brenda",Democrat,House,0,13000,13000,0,0,1000,27000,609990.33,H2MI14111,L000581,0.0,0.02131181325448225,0.02131181325448225,0.0,0.0,0.0016393702503447883
"Kildee, Dan",Democrat,House,0,10000,10000,0,0,0,20000,786930.75,H2MI05119,K000380,0.0,0.01270759847674017,0.01270759847674017,0.0,0.0,0.0
"Moolenaar, John",Republican,House,0,10000,10000,2500,0,7000,29500,557092.47,H4MI04126,M001194,0.0,0.017950341349973732,0.017950341349973732,0.004487585337493433,0.0,0.012565238944981611
"Mitchell, Paul",Republican,House,0,10000,10000,5000,0,1000,26000,470090.5,H4MI04118,M001201,0.0,0.021272499656980942,0.021272499656980942,0.010636249828490471,0.0,0.0021272499656980943
"Dingell, Debbie",Democrat,House,0,15500,16500,6500,0,4500,43000,749500.0,H4MI12079,D000624,0.0,0.02068045363575717,0.022014676450967312,0.00867244829886591,0.0,0.00600400266844563
"Huizenga, Bill",Republican,House,0,12000,12000,34500,0,0,58500,1345712.68,H0MI02094,H001058,0.0,0.008917208092295006,0.008917208092295006,0.025636973265348143,0.0,0.0
"Peters, Gary",Democrat,Senate,0,10500,9500,0,0,2000,22000,22000.0,S4MI00355,P000595,0.0,0.4772727272727273,0.4318181818181818,0.0,0.0,0.09090909090909091
"Frelinghuysen, Rodney",Republican,House,0,11000,10000,17500,0,8500,47000,616470.0,H2NJ05014,F000372,0.0,0.01784352847664931,0.016221389524226644,0.02838743166739663,0.0,0.013788181095592648
"Levin, Andy",Democrat,House,0,2000,2000,0,0,0,4000,463913.32,H8MI09118,L000592,0.0,0.004311150195040746,0.004311150195040746,0.0,0.0,0.0
"Faso, John",Republican,House,0,4000,4000,26000,0,7000,41000,1327695.87,H6NY19169,F000464,0.0,0.0030127381506428875,0.0030127381506428875,0.01958279797917877,0.0,0.005272291763625053
"Sewell, Terri A",Democrat,House,0,17500,17500,11750,0,6500,53250,1453045.73,H0AL07086,S001185,0.0,0.012043667751599256,0.012043667751599256,0.008086462633216643,0.0,0.004473362307736867
"Pocan, Mark",Democrat,House,0,2000,4500,0,0,3000,9500,661659.01,H2WI02124,P000607,0.0,0.00302270500329165,0.006801086257406213,0.0,0.0,0.004534057504937475
"Budd, Ted",Republican,House,0,6500,6500,19500,0,3000,35500,923174.72,H6NC13129,B001305,0.0,0.007040920704587752,0.007040920704587752,0.021122762113763256,0.0,0.0032496557098097316
"Hudson, Richard",Republican,House,0,15000,15000,52500,0,3000,85500,1450229.15,H2NC08185,H001067,0.0,0.010343193005050271,0.010343193005050271,0.03620117551767595,0.0,0.0020686386010100545
"Matsui, Doris",Democrat,House,0,2000,2000,0,0,3000,7000,818591.26,H6CA05195,M001163,0.0,0.002443221785680927,0.002443221785680927,0.0,0.0,0.0036648326785213904
"Reed, Tom",Republican,House,0,5500,6500,30500,4500,14000,61000,1867791.19,H0NY29054,R000585,0.0,0.0029446546431135057,0.0034800463964068705,0.016329448475447622,0.002409262889820141,0.007495484546107106
"McClintock, Tom",Republican,House,0,1000,1000,13500,0,0,15500,199900.0,H8CA04152,M001177,0.0,0.0050025012506253125,0.0050025012506253125,0.06753376688344172,0.0,0.0
"Welch, Peter",Democrat,House,0,2000,2000,0,0,9000,13000,648650.0,H6VT00160,W000800,0.0,0.0030833269097356045,0.0030833269097356045,0.0,0.0,0.013874971093810222
"Holding, George",Republican,House,0,10000,10000,42000,0,14000,76000,1693212.65,H2NC13110,H001065,0.0,0.0059059327249887964,0.0059059327249887964,0.024804917444952942,0.0,0.008268305814984315
"Rice, Tom",Republican,House,0,22000,24000,25500,0,6500,78000,909300.0,H2SC07066,R000597,0.0,0.024194435279885625,0.026393929396238865,0.028043549983503793,0.0,0.007148355878148026
"Walker, Mark",Republican,House,0,10000,10000,21000,0,2000,43000,598735.88,H4NC06052,W000819,0.0,0.016701855248761773,0.016701855248761773,0.03507389602239973,0.0,0.003340371049752355
"Adams, Alma",Democrat,House,0,9000,9000,0,0,0,18000,458227.29,H4NC12100,A000370,0.0,0.019640907899658267,0.019640907899658267,0.0,0.0,0.0
"Rouzer, David",Republican,House,0,9000,9000,15500,0,1000,34500,908250.0,H2NC07096,R000603,0.0,0.00990916597853014,0.00990916597853014,0.01706578585191302,0.0,0.0011010184420589045
"Beatty, Joyce",Democrat,House,0,18500,28500,0,0,1000,48000,822226.33,H2OH03125,B001281,0.0,0.022499887591777804,0.03466198899273878,0.0,0.0,0.0012162101400960974
"Norman, Ralph",Republican,House,0,3000,3000,15000,0,0,21000,413950.0,H8SC05158,N000190,0.0,0.007247252083584974,0.007247252083584974,0.03623626041792487,0.0,0.0
"Tester, Jon",Democrat,Senate,0,20000,20000,3500,0,8000,51500,2417939.0,S6MT00162,T000464,0.0,0.00827150726300374,0.00827150726300374,0.0014475137710256544,0.0,0.003308602905201496
"Price, David",Democrat,House,0,8000,8000,0,0,5000,21000,492500.0,H6NC04037,P000523,0.0,0.016243654822335026,0.016243654822335026,0.0,0.0,0.01015228426395939
"Pittenger, Robert",Republican,House,0,5000,5000,5000,0,0,15000,730777.21,H2NC09134,P000606,0.0,0.006842030555386368,0.006842030555386368,0.006842030555386368,0.0,0.0
"Meadows, Mark",Republican,House,0,7500,7500,23500,0,4000,42500,488213.75,H2NC11080,M001187,0.0,0.015362123659974755,0.015362123659974755,0.04813465413458756,0.0,0.008193132618653202
"Tonko, Paul",Democrat,House,0,10000,12500,7500,0,11000,41000,862228.46,H8NY21203,T000469,0.0,0.011597854239234925,0.014497317799043655,0.008698390679426193,0.0,0.012757639663158417
"Messer, Luke",Republican,House,0,5000,7500,12000,0,0,24500,401000.0,H0IN02125,M001189,0.0,0.012468827930174564,0.018703241895261846,0.029925187032418952,0.0,0.0
"Fleischmann, Chuck",Republican,House,0,14000,14000,5500,0,0,33500,552219.05,H0TN03254,F000459,0.0,0.02535225831126253,0.02535225831126253,0.009959815765138852,0.0,0.0
"Hatch, Orrin G",Republican,Senate,0,15000,20000,53000,0,4000,92000,1779266.0,S6UT00063,H000338,0.0,0.008430442665683489,0.01124059022091132,0.029787564085414997,0.0,0.002248118044182264
"Fudge, Marcia L",Democrat,House,0,16000,16000,0,0,0,32000,616275.3,H8OH11141,F000455,0.0,0.025962422962594798,0.025962422962594798,0.0,0.0,0.0
"Wenstrup, Brad",Republican,House,0,15000,15000,12500,0,4000,46500,716256.45,H2OH02085,W000815,0.0,0.020942219787340136,0.020942219787340136,0.017451849822783447,0.0,0.005584591943290703
"Soto, Darren",Democrat,House,0,5000,5000,0,0,0,10000,879632.56,H6FL09179,S001200,0.0,0.005684191590179426,0.005684191590179426,0.0,0.0,0.0
"Byrne, Bradley",Republican,House,0,19500,19500,14500,0,7000,60500,1054650.0,H4AL01123,B001289,0.0,0.018489546294979377,0.018489546294979377,0.013748636988574408,0.0,0.0066372730289669555
"Kaptur, Marcy",Democrat,House,0,14500,14500,0,0,6000,35000,586601.46,H2OH09031,K000009,0.0,0.024718656513401792,0.024718656513401792,0.0,0.0,0.010228409591752466
"Dunn, Neal",Republican,House,0,8000,8000,0,0,0,16000,511384.17,H6FL02208,D000628,0.0,0.01564381627221664,0.01564381627221664,0.0,0.0,0.0
"Nunes, Devin",Republican,House,0,6500,6500,52000,0,11000,76000,1428946.06,H8CA20059,N000181,0.0,0.004548807111725407,0.004548807111725407,0.036390456893803255,0.0,0.007697981265996842
"Yarmuth, John A",Democrat,House,0,5500,5500,0,0,4500,15500,484101.17,H6KY03124,Y000062,0.0,0.011361261531344782,0.011361261531344782,0.0,0.0,0.00929557761655482
"Diaz-Balart, Mario",Republican,House,0,5000,5000,2500,0,9000,21500,1331412.97,H2FL25018,D000600,0.0,0.0037554088120382366,0.0037554088120382366,0.0018777044060191183,0.0,0.006759735861668826
"Banks, Jim",Republican,House,0,4000,4000,15000,0,6500,29500,540010.4,H6IN03229,B001299,0.0,0.007407264748975205,0.007407264748975205,0.027777242808657017,0.0,0.012036805217084707
"Demings, Val",Democrat,House,0,6000,6000,0,0,0,12000,588577.09,H2FL08063,D000627,0.0,0.010194076701150566,0.010194076701150566,0.0,0.0,0.0
"Jones, Doug",Democrat,Senate,0,10500,10500,0,0,0,21000,875252.0,S0AL00156,J000300,0.0,0.011996544995041427,0.011996544995041427,0.0,0.0,0.0
"Gonzalez, Anthony",Republican,House,0,10800,10800,10000,0,500,32100,486150.0,H8OH16124,G000588,0.0,0.022215365627892624,0.022215365627892624,0.02056978298878947,0.0,0.0010284891494394734
"Kustoff, David",Republican,House,0,4500,4500,1500,0,2000,12500,718891.62,H2TN07103,K000392,0.0,0.006259636188275501,0.006259636188275501,0.002086545396091834,0.0,0.002782060528122445
"Ryan, Tim",Democrat,House,0,13500,16000,6500,0,10000,46000,711302.52,H2OH17109,R000577,0.0,0.018979266374594034,0.022493945332852188,0.009138165291471202,0.0,0.014058715833032616
"Wilson, Joe",Republican,House,0,7000,7000,10000,0,5000,29000,667844.15,H2SC02059,W000795,0.0,0.010481487335031684,0.010481487335031684,0.014973553335759547,0.0,0.007486776667879774
"Rokita, Todd",Republican,House,0,3500,3500,7500,0,0,14500,112400.0,H0IN04170,R000592,0.0,0.03113879003558719,0.03113879003558719,0.06672597864768683,0.0,0.0
"Webster, Daniel",Republican,House,0,3000,3000,0,0,0,6000,157227.07,H0FL08208,W000806,0.0,0.019080683752486133,0.019080683752486133,0.0,0.0,0.0
"Katko, John",Republican,House,0,7000,9500,35500,0,5000,57000,1368990.79,H4NY24073,K000386,0.0,0.005113255729061552,0.006939418489440677,0.025931511197383586,0.0,0.0036523255207582513
"Corker, Bob",Republican,Senate,0,6500,6500,17500,0,2000,32500,461150.0,S6TN00216,C001071,0.0,0.014095196790632116,0.014095196790632116,0.037948606744009544,0.0,0.004336983627886805
"Gottheimer, Josh",Democrat,House,0,2500,2500,7500,0,5000,17500,1649869.84,H6NJ05171,G000583,0.0,0.0015152710470784773,0.0015152710470784773,0.004545813141235432,0.0,0.0030305420941569546
"Black, Diane",Republican,House,0,2500,2500,0,0,1000,6000,115000.0,H0TN06257,B001273,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.008695652173913044
"Yoho, Ted",Republican,House,0,2500,2500,10000,0,0,15000,280995.0,H2FL06109,Y000065,0.0,0.008896955461840958,0.008896955461840958,0.03558782184736383,0.0,0.0
"Timmons, William",Republican,House,0,2500,2500,0,0,1000,6000,272950.0,H8SC04250,T000480,0.0,0.009159186664224217,0.009159186664224217,0.0,0.0,0.0036636746656896865
"Kind, Ron",Democrat,House,0,23500,23000,0,0,10000,56500,1795900.0,H6WI03099,K000188,0.0,0.013085361100283981,0.012806949161980066,0.0,0.0,0.005568238766078289
"Sinema, Kyrsten",Democrat,House,0,12000,12000,5000,500,3500,33000,367713.5,H2AZ09019,S001191,0.0,0.032634102365020595,0.032634102365020595,0.013597542652091914,0.0013597542652091913,0.00951827985646434
"Mast, Brian",Republican,House,0,2000,2000,18500,0,1000,23500,1135945.7,H6FL18097,M001199,0.0,0.0017606475379941136,0.0017606475379941136,0.01628598972644555,0.0,0.0008803237689970568
"Carter, Buddy",Republican,House,0,16000,17000,29000,0,8000,70000,1138343.33,H4GA01039,C001103,0.0,0.014055513462709005,0.014933983054128318,0.02547561815116007,0.0,0.007027756731354503
"Handel, Karen",Republican,House,0,17000,17000,49500,0,8000,91500,1554176.21,H8GA06286,H001078,0.0,0.010938270635348355,0.010938270635348355,0.031849670379396684,0.0,0.00514742147545805
"Rutherford, John",Republican,House,0,2000,2000,0,0,2000,6000,400659.17,H6FL04105,R000609,0.0,0.004991773930944848,0.004991773930944848,0.0,0.0,0.004991773930944848
"Posey, Bill",Republican,House,0,2000,2000,1000,0,0,5000,353246.02,H8FL15107,P000599,0.0,0.0056617764582315745,0.0056617764582315745,0.0028308882291157873,0.0,0.0
"Stefanik, Elise",Republican,House,0,3000,5000,30000,2500,10500,51000,1452446.68,H4NY21079,S001196,0.0,0.0020654802970116602,0.0034424671616861005,0.020654802970116605,0.0017212335808430503,0.007229181039540812
"Gallagher, Mike",Republican,House,0,17000,18000,20500,0,8000,63500,903146.66,H6WI08155,G000579,0.0,0.018823077970525848,0.01993031785114502,0.022698417552692935,0.0,0.00885791904495334
"Jones, Walter B Jr",Republican,House,0,2000,2000,0,0,2000,6000,224120.0,H2NC01081,J000255,0.0,0.008923790826343031,0.008923790826343031,0.0,0.0,0.008923790826343031
"Ross, Dennis",Republican,House,0,2000,2000,7500,0,2000,13500,470831.15,H0FL12101,R000593,0.0,0.004247807308416191,0.004247807308416191,0.015929277406560718,0.0,0.004247807308416191
"Shaheen, Jeanne",Democrat,Senate,0,1500,1500,0,0,0,3000,3000.0,S0NH00219,S001181,0.0,0.5,0.5,0.0,0.0,0.0
"Cooper, Jim",Democrat,House,0,1500,1500,5500,0,1000,9500,352500.0,H2TN05131,C000754,0.0,0.00425531914893617,0.00425531914893617,0.015602836879432624,0.0,0.0028368794326241137
"Feinstein, Dianne",Democrat,Senate,0,5000,5000,8500,0,3500,22000,1494112.0,S0CA00199,F000062,0.0,0.0033464693409864855,0.0033464693409864855,0.005688997879677025,0.0,0.00234252853869054
"Rooney, Tom",Republican,House,0,1000,1000,1500,0,0,3500,209750.0,H8FL16022,R000583,0.0,0.004767580452920143,0.004767580452920143,0.007151370679380214,0.0,0.0
"Sanford, Mark",Republican,House,0,1000,1000,5000,0,3000,10000,264985.0,H4SC01073,S000051,0.0,0.0037737985168971827,0.0037737985168971827,0.018868992584485916,0.0,0.01132139555069155
"Cummings, Elijah E",Democrat,House,0,2000,2000,0,0,1000,5000,628199.0,H6MD07160,C000984,0.0,0.0031837045267502813,0.0031837045267502813,0.0,0.0,0.0015918522633751406
"Roby, Martha",Republican,House,0,17000,17000,27000,0,8000,69000,1672691.24,H0AL02087,R000591,0.0,0.010163262408189572,0.010163262408189572,0.01614165206006579,0.0,0.004782711721500975
"Cassidy, Bill",Republican,Senate,0,6000,5000,43500,0,2500,57000,57000.0,H8LA00017,C001075,0.0,0.10526315789473684,0.08771929824561403,0.7631578947368421,0.0,0.043859649122807015
"Gowdy, Trey",Republican,House,0,1000,1000,5000,0,0,7000,105990.43,H0SC04257,G000566,0.0,0.009434814067647429,0.009434814067647429,0.047174070338237145,0.0,0.0
"Ernst, Joni",Republican,Senate,0,1000,4000,5000,1000,3000,14000,14000.0,S4IA00129,E000295,0.0,0.07142857142857142,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.21428571428571427
"Whitehouse, Sheldon",Democrat,Senate,0,4000,4000,0,0,2000,10000,1052710.53,S6RI00221,W000802,0.0,0.003799715008075392,0.003799715008075392,0.0,0.0,0.001899857504037696
"Duffy, Sean P",Republican,House,0,12000,10000,27000,0,0,49000,1447650.0,H0WI07051,D000614,0.0,0.008289296445964149,0.006907747038303457,0.018650917003419334,0.0,0.0
"Waltz, Michael",Republican,House,0,1000,1000,8500,0,0,10500,309274.5,H8FL06148,W000823,0.0,0.0032333735888345145,0.0032333735888345145,0.027483675505093372,0.0,0.0
"Davidson, Warren",Republican,House,0,6000,6000,8000,0,4000,24000,435940.55,H6OH08315,D000626,0.0,0.013763344566134076,0.013763344566134076,0.01835112608817877,0.0,0.009175563044089384
"Hirono, Mazie K",Democrat,Senate,0,1000,1000,0,0,0,2000,2000.0,H6HI02251,H001042,0.0,0.5,0.5,0.0,0.0,0.0
"DeSantis, Ron",Republican,House,0,1000,1000,5000,0,0,7000,7000.0,H2FL00292,D000621,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.0
"Hill, French",Republican,House,0,6500,11500,16000,0,2000,36000,1261080.5,H4AR02141,H001072,0.0,0.005154310133254777,0.009119164081912297,0.012687532635704065,0.0,0.0015859415794630082
"Johnson, Mike",Republican,House,0,6500,8500,26000,0,0,41000,489200.0,H6LA04138,J000299,0.0,0.013286999182338511,0.017375306623058053,0.053147996729354045,0.0,0.0
"Guest, Michael Patrick",Republican,House,0,15000,15000,7000,0,0,37000,277800.0,H8MS03125,G000591,0.0,0.05399568034557235,0.05399568034557235,0.0251979841612671,0.0,0.0
"Palazzo, Steven",Republican,House,0,15000,15000,12000,0,7000,49000,554100.0,H0MS04120,P000601,0.0,0.02707092582566324,0.02707092582566324,0.02165674066053059,0.0,0.012633098718642844
"Cotton, Tom",Republican,Senate,0,3500,3500,7500,0,0,14500,14500.0,H2AR04083,C001095,0.0,0.2413793103448276,0.2413793103448276,0.5172413793103449,0.0,0.0
"Higgins, Clay",Republican,House,0,4000,4000,6000,0,0,14000,306200.0,H6LA03148,H001077,0.0,0.013063357282821686,0.013063357282821686,0.019595035924232528,0.0,0.0
"Kelly, Trent",Republican,House,0,14000,14000,6500,0,6000,40500,445907.05,H6MS01131,K000388,0.0,0.03139667785023807,0.03139667785023807,0.014577029001896247,0.0,0.01345571907867346
"Abraham, Ralph",Republican,House,0,3500,4000,8500,0,2000,18000,431200.0,H4LA05221,A000374,0.0,0.008116883116883116,0.00927643784786642,0.01971243042671614,0.0,0.00463821892393321
"Kennedy, John",Republican,Senate,0,3500,4500,12500,0,0,20500,20500.0,S4LA00065,K000393,0.0,0.17073170731707318,0.21951219512195122,0.6097560975609756,0.0,0.0
"Babin, Brian",Republican,House,0,3000,3000,34700,0,1000,41700,557105.0,H6TX02079,B001291,0.0,0.005384981287190027,0.005384981287190027,0.06228628355516465,0.0,0.0017949937623966757
"Crawford, Rick",Republican,House,0,3000,3000,3500,0,0,9500,497187.55,H0AR01083,C001087,0.0,0.006033940310854526,0.006033940310854526,0.00703959702933028,0.0,0.0
"Blunt, Roy",Republican,Senate,0,2500,6000,0,0,1000,9500,9500.0,H6MO07128,B000575,0.0,0.2631578947368421,0.631578947368421,0.0,0.0,0.10526315789473684
"Warner, Mark",Democrat,Senate,0,10000,14500,0,0,1000,25500,25500.0,S6VA00093,W000805,0.0,0.39215686274509803,0.5686274509803921,0.0,0.0,0.0392156862745098
"McConnell, Mitch",Republican,Senate,0,2500,5000,10000,0,0,17500,17500.0,S2KY00012,M000355,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.0
"Rubio, Marco",Republican,Senate,0,2500,2500,6500,0,0,11500,11500.0,S0FL00338,R000595,0.0,0.21739130434782608,0.21739130434782608,0.5652173913043478,0.0,0.0
"Green, Gene",Democrat,House,0,3000,3000,5000,0,2000,13000,389250.0,H2TX29030,G000410,0.0,0.007707129094412331,0.007707129094412331,0.012845215157353885,0.0,0.005138086062941554
"Klobuchar, Amy",Democrat,Senate,0,6750,4750,0,0,5500,17000,1493360.13,S6MN00267,K000367,0.0,0.0045200081777996845,0.003180746495488667,0.0,0.0,0.0036829696263552987
"Murphy, Christopher S",Democrat,Senate,0,7000,3000,2500,0,4500,17000,17000.0,H6CT05124,M001169,0.0,0.4117647058823529,0.17647058823529413,0.14705882352941177,0.0,0.2647058823529412
"Fortenberry, Jeff",Republican,House,0,2000,2000,0,0,0,4000,377850.0,H4NE01064,F000449,0.0,0.005293105729786952,0.005293105729786952,0.0,0.0,0.0
"Peters, Scott",Democrat,House,0,6000,6000,7500,0,10000,29500,1513257.19,H2CA52089,P000608,0.0,0.003964957205985587,0.003964957205985587,0.004956196507481983,0.0,0.006608262009975978
"Higgins, Brian M",Democrat,House,0,1500,1500,0,0,1000,4000,664914.77,H4NY27076,H001038,0.0,0.0022559282297188255,0.0022559282297188255,0.0,0.0,0.0015039521531458836
"Larson, John B",Democrat,House,0,2500,3500,0,0,6000,12000,1138572.07,H8CT01046,L000557,0.0,0.002195732765515669,0.0030740258717219366,0.0,0.0,0.005269758637237606
"Collins, Chris",Republican,House,0,1000,1000,12000,0,8000,22000,686872.06,H8NY29032,C001092,0.0,0.0014558752033093324,0.0014558752033093324,0.017470502439711988,0.0,0.01164700162647466
"Wyden, Ron",Democrat,Senate,0,2000,2000,0,0,0,4000,4000.0,S6OR00110,W000779,0.0,0.5,0.5,0.0,0.0,0.0
"Crowley, Joseph",Democrat,House,0,6000,6000,0,0,10000,22000,1750095.23,H8NY07046,C001038,0.0,0.0034283848656624246,0.0034283848656624246,0.0,0.0,0.005713974776104041
