Recipient,Party,Chamber,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Walker, Mark",0,0,0.0,0.23255813953488372,0.23255813953488372,0.4883720930232558,0.0,0.046511627906976744
"Visclosky, Pete",0,0,0.0,0.34545454545454546,0.34545454545454546,0.0,0.0,0.3090909090909091
"Adams, Alma",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Rouzer, David",0,0,0.0,0.2608695652173913,0.2608695652173913,0.4492753623188406,0.0,0.028985507246376812
"Beatty, Joyce",0,0,0.0,0.3854166666666667,0.59375,0.0,0.0,0.020833333333333332
"Norman, Ralph",0,0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.0
"Tester, Jon",0,0,0.0,0.3883495145631068,0.3883495145631068,0.06796116504854369,0.0,0.1553398058252427
"Price, David",0,0,0.0,0.38095238095238093,0.38095238095238093,0.0,0.0,0.23809523809523808
"Pittenger, Robert",0,0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
"Meadows, Mark",0,0,0.0,0.17647058823529413,0.17647058823529413,0.5529411764705883,0.0,0.09411764705882353
"Carson, Andre",0,0,0.0,0.4375,0.4375,0.0,0.0,0.125
"Butterfield, G K",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Tonko, Paul",0,0,0.0,0.24390243902439024,0.3048780487804878,0.18292682926829268,0.0,0.2682926829268293
"Messer, Luke",0,0,0.0,0.20408163265306123,0.30612244897959184,0.4897959183673469,0.0,0.0
"Fleischmann, Chuck",0,0,0.0,0.417910447761194,0.417910447761194,0.16417910447761194,0.0,0.0
"Hatch, Orrin G",0,0,0.0,0.16304347826086957,0.21739130434782608,0.5760869565217391,0.0,0.043478260869565216
"Fudge, Marcia L",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Wenstrup, Brad",0,0,0.0,0.3225806451612903,0.3225806451612903,0.26881720430107525,0.0,0.08602150537634409
"Soto, Darren",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Braun, Steve",0,0,0.0,0.5,0.5,0.0,0.0,0.0
