Recipient,Party,Chamber,Coal Total,Hydro Total,Nuclear Total,Oil Total,Solar Total,Wind Total,Total,PAC Total,FEC Candidate ID,ID,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Messer, Luke",Republican,House,2000,18000,21000,79500,0,6000,126500,1447079.49,H0IN02125,M001189,0.0013820940824750408,0.012438846742275368,0.01451198786598793,0.05493823977838287,0.0,0.004146282247425122
"Smith, Jason",Republican,House,11500,24000,30000,44000,0,9000,118500,1932900.5699999998,H4MO08162,S001195,0.005949607640707562,0.012416572467563607,0.015520715584454508,0.02276371619053328,0.0,0.0046562146753363525
"Scalise, Steve",Republican,House,6000,106500,125200,321500,0,26500,585700,3554091.3699999996,H0LA01087,S001176,0.0016881952024773072,0.029965464843972205,0.035227006558359815,0.09045912626607572,0.0,0.007456195477608107
"Cornyn, John",Republican,Senate,14000,37000,63000,173100,2500,20500,310100,3348163.0,S2TX00106,C001056,0.00418139738119082,0.01105083593600431,0.01881628821535869,0.05169999190600935,0.000746678103784075,0.006122760451029415
"Brady, Kevin",Republican,House,3000,56500,75500,353500,0,34000,522500,6440579.8,H6TX08100,B000755,0.00046579657315945375,0.008772502127836378,0.011722547091179586,0.054886362870622304,0.0,0.005279027829140476
"Rounds, Mike",Republican,Senate,22500,30500,28500,61500,0,5000,148000,1471505.0,S4SD00049,R000605,0.01529046792229724,0.020727078739114037,0.019367926034909836,0.04179394565427912,0.0,0.0033978817605104976
"Zinke, Ryan K",Republican,House,24000,2000,2000,49000,0,12000,89000,1191765.54,H4MT01041,Z000018,0.020138189261622717,0.0016781824384685597,0.0016781824384685597,0.04111546974247972,0.0,0.010069094630811359
"Wyden, Ron",Democrat,Senate,2500,84500,109000,4500,6000,18500,225000,3949197.0,S6OR00110,W000779,0.000633040083844893,0.021396754833957383,0.027600547655637336,0.0011394721509208074,0.0015192962012277433,0.0046844966204522085
"Rothfus, Keith J",Republican,House,30700,26500,26500,71250,0,4500,159450,1968326.75,H0PA04220,R000598,0.015597003901918215,0.013463211837160675,0.013463211837160675,0.036198258241422566,0.0,0.002286205783668794
"Roberts, Pat",Republican,Senate,14500,19000,28000,115250,0,10000,186750,3085837.0,S6KS00080,R000307,0.004698887206291194,0.006157162546174669,0.009073713225941617,0.03734805176034898,0.0,0.0032406118664077203
"Costa, Jim",Democrat,House,4500,4500,4500,152000,0,0,165500,3104945.3800000004,H4CA20082,C001059,0.0014493008569445428,0.0014493008569445428,0.0014493008569445428,0.048954162279015674,0.0,0.0
"Sasse, Ben",Republican,Senate,16500,6000,6000,58000,0,10000,96500,1087842.0,S4NE00090,S001197,0.015167643830629816,0.005515506847501751,0.005515506847501751,0.05331656619251693,0.0,0.00919251141250292
"Alexander, Lamar",Republican,Senate,12000,21500,26500,47500,1000,15000,123500,2632960.0,S2TN00058,A000360,0.004557608167233836,0.008165714632960622,0.01006471803597472,0.018040532328633934,0.0003798006806028196,0.0056970102090422945
"Ryan, Paul",Republican,House,9500,127500,136000,229650,0,39000,541650,6308243.05,H8WI01024,R000570,0.0015059660708539124,0.020211649898302507,0.02155909322485601,0.03640474822858958,0.0,0.006182387027716061
"Bishop, Sanford",Democrat,House,2000,48500,48500,18000,0,18500,135500,3306047.04,H2GA02031,B000490,0.0006049520698894835,0.014670087694819974,0.014670087694819974,0.005444568629005352,0.0,0.005595806646477722
"Green, Gene",Democrat,House,1000,42800,97175,152500,0,25000,318475,3736483.15,H2TX29030,G000410,0.0002676313420548946,0.011454621439949488,0.026007075664184382,0.04081377966337143,0.0,0.006690783551372365
"Walden, Greg",Republican,House,4500,139750,157250,223500,0,33000,558000,6781425.629999999,H6OR02116,W000791,0.0006635772838225465,0.020607761203155748,0.023188339529132317,0.03295767176318647,0.0,0.004866233414698674
"Rogers, Mike",Republican,House,1000,34500,41500,78000,0,21000,176000,2303890.0,H2AL03032,R000575,0.00043404850057945476,0.014974673269991188,0.018013012774047373,0.03385578304519747,0.0,0.00911501851216855
"Love, Mia",Republican,House,1000,1000,1000,60000,0,3000,66000,1897698.19,H2UT04023,L000584,0.0005269541833730684,0.0005269541833730684,0.0005269541833730684,0.031617251002384106,0.0,0.0015808625501192053
"Bost, Mike",Republican,House,9000,13500,13500,34000,0,8000,78000,1538908.4,H4IL12060,B001295,0.005848301302403704,0.008772451953605556,0.008772451953605556,0.02209358269796955,0.0,0.005198490046581071
"Sessions, Jeff",Republican,Senate,2000,16000,17000,45500,0,3000,83500,825945.0,S6AL00195,S001141,0.0024214687418653786,0.01937174993492303,0.020582484305855717,0.05508841387743736,0.0,0.003632203112798068
"Bilirakis, Gus",Republican,House,1000,26000,25500,42500,0,16000,111000,2038322.72,H6FL09070,B001257,0.0004905994473730833,0.012755585631700166,0.012510285908013624,0.02085047651335604,0.0,0.007849591157969333
"Sewell, Terri A",Democrat,House,3500,58000,60000,10500,0,10500,142500,3380586.87,H0AL07086,S001185,0.0010353231952297088,0.017156784378092316,0.01774839763250929,0.003105969585689126,0.0,0.003105969585689126
"Ellmers, Renee",Republican,House,1000,40000,44000,47500,0,27500,160000,3024212.87,H0NC02059,E000291,0.000330664554046422,0.01322658216185688,0.014549240378042567,0.015706566317205045,0.0,0.009093275236276606
"Collins, Susan M",Republican,Senate,3500,1000,4000,23000,1000,14500,47000,2137046.0,S6ME00159,C001035,0.0016377747601127911,0.00046793564574651176,0.001871742582986047,0.01076251985216977,0.00046793564574651176,0.006785066863324421
"Cole, Tom",Republican,House,8000,2000,3000,174500,0,18500,206000,2307521.5199999996,H2OK04055,C001053,0.0034669232467223108,0.0008667308116805777,0.0013000962175208665,0.0756222633191304,0.0,0.008017260008045344
"Schrader, Kurt",Democrat,House,3000,54250,54250,27000,0,13500,152000,4482769.01,H8OR05107,S001180,0.0006692292182148373,0.012101895029384975,0.012101895029384975,0.0060230629639335355,0.0,0.0030115314819667677
"Reed, Tom",Republican,House,1000,22000,25500,144750,5000,33500,231750,5208645.74,H0NY29054,R000585,0.00019198848413138576,0.004223746650890486,0.0048957063453503365,0.027790333078018085,0.0009599424206569288,0.006431614218401422
"Lankford, James",Republican,Senate,14000,26500,36000,289750,0,12000,378250,727417.87,H0OK05114,L000575,0.01924615901998668,0.03643022957354622,0.04949012319425147,0.3983267554315101,0.0,0.016496707731417155
"Sullivan, Dan",Republican,Senate,16000,13000,13000,34100,0,0,76100,920747.0,S4AK00214,S001198,0.017377194821161512,0.014118970792193729,0.014118970792193729,0.03703514646260048,0.0,0.0
"Schweikert, David",Republican,House,1000,0,0,61000,0,5000,67000,1693188.59,H4AZ06045,S001183,0.0005906016647560801,0.0,0.0,0.03602670155012089,0.0,0.0029530083237804005
"Perdue, David",Republican,Senate,13500,16000,23000,37000,0,6000,95500,1348551.0,S4GA11285,P000612,0.010010744866156341,0.011864586508037145,0.017055343105303395,0.027436856299835898,0.0,0.00444921994051393
"Cotton, Tom",Republican,House,11000,14500,24500,78600,0,11000,139600,847426.52,H2AR04083,C001095,0.012980476466561372,0.01711062806955817,0.028911061220977603,0.09275140457015671,0.0,0.012980476466561372
"Graham, Lindsey",Republican,Senate,13500,40500,44000,31000,0,16000,145000,1709432.0,S0SC00149,G000359,0.007897360058779758,0.023692080176339274,0.025739543895282175,0.01813467865349426,0.0,0.009359834143738973
"Cochran, Thad",Republican,Senate,15000,54000,55000,70000,0,17000,211000,3080820.0,S8MS00055,C000567,0.004868833622217462,0.017527801039982863,0.017852389948130692,0.022721223570348153,0.0,0.005518011438513123
"McSally, Martha",Republican,House,2500,2000,5000,85500,0,8000,103000,2266492.95,H2AZ08102,M001197,0.0011030257120367393,0.0008824205696293915,0.0022060514240734787,0.037723479351656486,0.0,0.003529682278517566
"Smith, Lamar",Republican,House,1000,0,9500,154400,0,13000,177900,3137116.39,H6TX21012,S000583,0.00031876407365300207,0.0,0.0030282586997035198,0.04921717297202352,0.0,0.004143932957489027
"Comer, James",Republican,House,9000,1000,1000,5000,0,3500,19500,328601.11,H6KY01110,C001108,0.02738883018380553,0.0030432033537561697,0.0030432033537561697,0.015216016768780849,0.0,0.010651211738146595
"LaHood, Darin",Republican,House,4000,12000,12000,20000,0,4000,52000,1074226.24,H6IL18088,L000585,0.0037236104007289934,0.011170831202186982,0.011170831202186982,0.01861805200364497,0.0,0.0037236104007289934
"Newhouse, Dan",Republican,House,4000,3000,3000,21500,0,8000,39500,1005371.42,H4WA04104,N000189,0.003978629112015139,0.0029839718340113545,0.0029839718340113545,0.021385131477081376,0.0,0.007957258224030279
"Cheney, Liz",Republican,House,7500,0,0,19200,0,1000,27700,276096.54,H6WY00159,C001109,0.027164411404793413,0.0,0.0,0.06954089319627113,0.0,0.003621921520639122
"Ashford, Brad",Democrat,House,2000,2000,2000,21000,0,6000,33000,1544547.45,H4NE02054,A000373,0.0012948776678890635,0.0012948776678890635,0.0012948776678890635,0.013596215512835168,0.0,0.003884633003667191
"Hollingsworth, Trey",Republican,House,2000,1000,1000,12500,0,2000,18500,285500.0,H6IN09176,H001074,0.0070052539404553416,0.0035026269702276708,0.0035026269702276708,0.043782837127845885,0.0,0.0070052539404553416
"Cuellar, Henry",Democrat,House,1000,12000,30500,180202,0,7000,230702,3111083.6399999997,H2TX23082,C001063,0.00032143140966791884,0.003857176916015026,0.009803657994871524,0.057922582884978306,0.0,0.0022500198676754317
"Hurd, Will",Republican,House,1000,35000,55000,124500,0,13000,228500,2025314.97,H0TX23086,H001073,0.0004937503621967501,0.017281262676886254,0.027156269920821253,0.061471920093495384,0.0,0.006418754708557751
"Westerman, Bruce",Republican,House,1000,7500,9500,29500,0,0,47500,639085.0,H4AR04048,W000821,0.0015647370850512842,0.011735528137884631,0.0148650023079872,0.04615974400901288,0.0,0.0
"Comstock, Barbara",Republican,House,1000,6000,6000,67000,0,11000,91000,2799103.05,H4VA10089,C001105,0.00035725730069137684,0.002143543804148261,0.002143543804148261,0.02393623914632225,0.0,0.003929830307605146
"Holding, George",Republican,House,1000,21000,25000,35500,0,19000,101500,2309349.17,H2NC13110,H001065,0.0004330224346281944,0.009093471127192082,0.01082556086570486,0.015372296429300901,0.0,0.008227426257935693
"Kennedy, John",Republican,Senate,1000,20000,27000,61200,0,0,109200,1016358.0,S4LA00065,K000393,0.0009839052774711272,0.019678105549422547,0.026565442491720437,0.06021500298123299,0.0,0.0
"Fitzpatrick, Brian",Republican,House,2000,6000,6000,17500,0,0,31500,817554.0,H6PA08277,F000466,0.0024463215885433868,0.00733896476563016,0.00733896476563016,0.021405313899754634,0.0,0.0
"Barletta, Lou",Republican,House,1000,40500,40500,82250,0,9000,173250,2235889.81,H2PA11098,B001269,0.0004472492318393812,0.018113593889494937,0.018113593889494937,0.036786249318789106,0.0,0.004025243086554431
"Kelly, Trent",Republican,House,2700,14500,14500,7000,0,4000,42700,485658.0,H6MS01131,K000388,0.0055594677736184725,0.029856401006469573,0.029856401006469573,0.014413434968640483,0.0,0.008236248553508848
"Bennet, Michael",Democrat,Senate,1000,30500,40500,67000,4000,23000,166000,5022086.0,S0CO00211,B001267,0.00019912044516959686,0.006073173577672704,0.008064378029368673,0.013341069826362989,0.0007964817806783874,0.004579770238900728
"Clay, William L Jr",Democrat,House,0,38000,38000,0,0,0,76000,2121422.41,H0MO01066,C001049,0.0,0.017912509937141656,0.017912509937141656,0.0,0.0,0.0
"Davis, Danny K",Democrat,House,0,13500,11000,0,0,4000,28500,1701960.61,H4IL07037,D000096,0.0,0.007932028462162823,0.0064631343025030406,0.0,0.0,0.002350230655455651
"Clyburn, James E",Democrat,House,0,171000,206998,13500,0,45000,436498,7628392.6899999995,H2SC02042,C000537,0.0,0.02241625555330451,0.02713520507030951,0.001769704385787198,0.0,0.00589901461929066
"Rush, Bobby L",Democrat,House,0,43000,44500,4000,0,15500,107000,1660781.74,H2IL01042,R000515,0.0,0.025891421469987984,0.026794610591034076,0.00240850432278958,0.0,0.009332954250809622
"Levin, Sander",Democrat,House,0,65500,64500,14400,0,36000,180400,4804053.23,H2MI17023,L000263,0.0,0.013634320200902519,0.013426162640583396,0.002997468868595363,0.0,0.0074936721714884075
"Rangel, Charles B",Democrat,House,0,4500,6500,2000,0,15000,28000,1949641.6,H6NY19029,R000053,0.0,0.002308116527673599,0.0033339460955285317,0.0010258295678549328,0.0,0.007693721758911996
"Thompson, Bennie G",Democrat,House,0,117000,120500,14000,0,27500,279000,3723748.0300000003,H4MS02068,T000193,0.0,0.03141995619934574,0.03235986941898429,0.0037596528785541912,0.0,0.007385032440017161
"Neal, Richard E",Democrat,House,0,55500,47000,5500,250,40000,148250,5534211.069999999,H8MA02041,N000015,0.0,0.010028529685261897,0.00849262874247404,0.0009938182570980259,4.5173557140819356e-05,0.007227769142531097
"Warner, Mark",Democrat,Senate,0,14500,21000,4000,0,14000,53500,2811309.0,S6VA00093,W000805,0.0,0.005157739686388085,0.007469829890631019,0.001422824741072575,0.0,0.004979886593754013
"Meeks, Gregory W",Democrat,House,0,1500,5000,12500,0,22000,41000,2744387.4,H8NY06048,M001137,0.0,0.000546570065144593,0.0018219002171486432,0.004554750542871608,0.0,0.00801636095545403
"Huizenga, Bill",Republican,House,0,35000,35000,42000,0,9000,121000,2329698.12,H0MI02094,H001058,0.0,0.015023405693438083,0.015023405693438083,0.0180280868321257,0.0,0.0038631614640269357
"McCain, John",Republican,Senate,0,67000,71000,65500,2000,20000,225500,3114771.0,S6AZ00019,M000303,0.0,0.02151040959351426,0.022794613151336005,0.021028833259331102,0.0006421017789108734,0.0064210177891087334
"Conyers, John Jr",Democrat,House,0,26500,26500,2500,0,7500,63000,2235362.52,H6MI01028,C000714,0.0,0.0118549003854641,0.0118549003854641,0.001118386828817368,0.0,0.0033551604864521037
"Amash, Justin",Republican,House,0,9500,9500,38000,0,1000,58000,519968.0,H0MI03126,A000367,0.0,0.01827035509877531,0.01827035509877531,0.07308142039510124,0.0,0.0019231952735552958
"Dent, Charlie",Republican,House,0,64000,66000,105000,0,34500,269500,3855246.24,H4PA15087,D000604,0.0,0.016600755442277532,0.017119529049848706,0.027235614397486577,0.0,0.008948844730602732
"Murphy, Christopher S",Democrat,Senate,0,38000,21000,0,1500,31000,91500,2030899.0,H6CT05124,M001169,0.0,0.01871092555562832,0.010340248333373546,0.0,0.000738589166669539,0.015264176111170471
"Crowley, Joseph",Democrat,House,0,71500,78000,4500,0,38000,192000,6354995.51,H8NY07046,C001038,0.0,0.011250991426742959,0.012273808829174138,0.0007081043555292772,0.0,0.005979547891136118
"Mikulski, Barbara A",Democrat,Senate,0,4500,4500,0,0,9000,18000,1349573.0,S6MD00140,M000702,0.0,0.0033343879879043224,0.0033343879879043224,0.0,0.0,0.006668775975808645
"Becerra, Xavier",Democrat,House,0,8500,8500,0,0,27000,44000,4653469.1,H2CA30143,B000287,0.0,0.0018265942713576848,0.0018265942713576848,0.0,0.0,0.005802122979606763
"Klobuchar, Amy",Democrat,Senate,0,22250,26750,1000,0,7000,57000,1938431.0,S6MN00267,K000367,0.0,0.0114783554328217,0.013799820576538448,0.0005158811430481662,0.0,0.003611168001337164
"Murray, Patty",Democrat,Senate,0,33500,37500,1000,0,22000,94000,5168367.0,S2WA00189,M001111,0.0,0.0064817378487247515,0.007255676696333677,0.0001934847119022314,0.0,0.004256663661849091
"Shaheen, Jeanne",Democrat,Senate,0,17000,13500,0,1500,15500,47500,2064960.0,S0NH00219,S001181,0.0,0.008232604989927166,0.00653765690376569,0.0,0.0007264063226406323,0.007506198667286534
"Larson, John B",Democrat,House,0,19000,20000,12500,0,23500,75000,4446180.52,H8CT01046,L000557,0.0,0.00427333076435682,0.004498242909849284,0.0028114018186558023,0.0,0.005285435419072908
"Crawford, Rick",Republican,House,0,13000,14000,33000,0,4500,64500,1780174.56,H0AR01083,C001087,0.0,0.0073026546340489214,0.007864397298206531,0.01853750791720111,0.0,0.002527841988709242
"Burgess, Michael",Republican,House,0,15000,51000,155000,0,20000,241000,3504940.29,H2TX26093,B001248,0.0,0.004279673477689972,0.014550889824145905,0.04422329260279638,0.0,0.00570623130358663
"Kind, Ron",Democrat,House,0,74000,76000,4500,0,39000,193500,5740146.42,H6WI03099,K000188,0.0,0.01289165721316217,0.01324008038108547,0.0007839521278274292,0.0,0.006794251774504386
"Ryan, Tim",Democrat,House,0,63500,78500,27000,0,31000,200000,2388656.15,H2OH17109,R000577,0.0,0.02658398530906175,0.032863666878131456,0.011303426824325469,0.0,0.01297800857607739
"Edwards, Donna",Democrat,House,0,5500,5500,0,0,5500,16500,1174123.35,H6MD04183,E000290,0.0,0.0046843459846020435,0.0046843459846020435,0.0,0.0,0.0046843459846020435
"Himes, Jim",Democrat,House,0,30500,13000,3500,0,40000,87000,4370453.96,H8CT04172,H001047,0.0,0.006978680082011435,0.0029745193792179887,0.0008008321405586893,0.0,0.009152367320670735
"Black, Diane",Republican,House,0,9000,10000,95000,0,7500,121500,3561249.95,H0TN06257,B001273,0.0,0.0025272025626844863,0.0028080028474272074,0.02667602705055847,0.0,0.0021060021355704056
"McHenry, Patrick",Republican,House,0,33500,33500,105000,0,28000,200000,3935376.47,H4NC10047,M001156,0.0,0.00851252739232849,0.00851252739232849,0.026681056005805715,0.0,0.007114948268214858
"Boxer, Barbara",Democrat,Senate,0,7000,13000,0,0,6000,26000,26000.0,P80003247,B000711,0.0,0.2692307692307692,0.5,0.0,0.0,0.23076923076923078
"Mulvaney, Mick",Republican,House,0,32500,32500,42750,0,10000,117750,2060512.3199999998,H0SC05031,M001182,0.0,0.015772776354960112,0.015772776354960112,0.02074726735921676,0.0,0.004853161955372342
"Gowdy, Trey",Republican,House,0,26000,26000,54000,0,21000,127000,1370249.32,H0SC04257,G000566,0.0,0.01897464908065052,0.01897464908065052,0.03940888655212031,0.0,0.015325678103602343
"Lee, Barbara",Democrat,House,0,22500,22500,3000,0,13000,61000,1406096.19,H8CA09060,L000551,0.0,0.01600175020743069,0.01600175020743069,0.0021335666943240916,0.0,0.009245455675404397
"Lewis, John",Democrat,House,0,25500,25500,2500,0,7000,60500,2644297.42,H6GA05217,L000287,0.0,0.009643393291213059,0.009643393291213059,0.0009454307148248097,0.0,0.002647206001509467
"Fudge, Marcia L",Democrat,House,0,52500,55500,9500,0,21500,139000,2335746.9499999997,H8OH11141,F000455,0.0,0.022476749889366227,0.023761135597330015,0.004067221408551984,0.0,0.009204764240407122
"Cummings, Elijah E",Democrat,House,0,4000,4000,1000,0,4500,13500,2232575.9699999997,H6MD07160,C000984,0.0,0.0017916523575231351,0.0017916523575231351,0.0004479130893807838,0.0,0.0020156089022135273
"Jones, Walter B Jr",Republican,House,0,8500,8500,0,0,9000,26000,1219235.83,H2NC01081,J000255,0.0,0.006971579895252914,0.006971579895252914,0.0,0.0,0.007381672830267791
"Price, David",Democrat,House,0,8000,8000,5000,0,38000,59000,1873769.96,H6NC04037,P000523,0.0,0.004269467528447302,0.004269467528447302,0.002668417205279564,0.0,0.020279970760124687
"Pelosi, Nancy",Democrat,House,0,7000,9500,20000,0,17500,54000,4898754.27,H8CA05035,P000197,0.0,0.0014289347075169788,0.0019392685316301855,0.0040826705929056534,0.0,0.003572336768792447
"Nelson, Bill",Democrat,Senate,0,15000,19000,0,1000,12500,47500,2402722.0,S8FL00166,N000032,0.0,0.006242919488813104,0.007907698019163266,0.0,0.0004161946325875403,0.0052024329073442534
"Gillibrand, Kirsten",Democrat,Senate,0,24000,28000,23000,0,28500,103500,103500.0,H6NY20167,G000555,0.0,0.2318840579710145,0.27053140096618356,0.2222222222222222,0.0,0.2753623188405797
"Palazzo, Steven",Republican,House,0,48000,48000,71000,0,19000,186000,1706188.03,H0MS04120,P000601,0.0,0.028132889901941228,0.028132889901941228,0.041613232979954735,0.0,0.01113593558618507
"Schumer, Charles E",Democrat,Senate,0,40500,49000,21000,1000,29500,141000,6384362.0,S8NY00082,S000148,0.0,0.006343625251826259,0.007675003391098437,0.003289287167613616,0.00015663272226731505,0.004620665306885794
"Poe, Ted",Republican,House,0,7500,18500,110700,1000,12000,149700,1376597.51,H4TX02108,P000592,0.0,0.005448215579003917,0.013438931761542995,0.08041566194609781,0.0007264287438671889,0.008717144926406267
"Richmond, Cedric",Democrat,House,0,55500,57500,92000,0,12500,217500,2957504.05,H8LA02054,R000588,0.0,0.018765823837164314,0.019442069741206273,0.031107311585930036,0.0,0.004226536900262233
"Israel, Steve",Democrat,House,0,26500,36000,12500,0,32000,107000,3722814.9799999995,H0NY02085,I000057,0.0,0.007118269412357421,0.009670101843202534,0.003357674251111991,0.0,0.008595646082846697
"Womack, Steve",Republican,House,0,18000,19000,37500,0,13000,87500,1743035.52,H0AR03055,W000809,0.0,0.01032681192865192,0.010900523702465914,0.02151419151802483,0.0,0.007458253059581942
"Carter, John",Republican,House,0,4000,36000,89500,0,7000,136500,1927264.31,H2TX31044,C001051,0.0,0.0020754807626775385,0.018679326864097845,0.046438882064909925,0.0,0.0036320913346856924
"Hastings, Alcee L",Democrat,House,0,6000,6000,0,0,0,12000,1432578.02,H2FL23021,H000324,0.0,0.004188253565414887,0.004188253565414887,0.0,0.0,0.0
"Courtney, Joe",Democrat,House,0,27000,6000,0,0,12000,45000,2951655.24,H2CT02112,C001069,0.0,0.0091474097767597,0.002032757728168822,0.0,0.0,0.004065515456337644
"Tonko, Paul",Democrat,House,0,8000,9000,0,0,44000,61000,2414176.8099999996,H8NY21203,T000469,0.0,0.0033137589454353186,0.003727978813614733,0.0,0.0,0.01822567419989425
"Granger, Kay",Republican,House,0,3500,12500,52500,0,25000,93500,2328658.69,H6TX12060,G000377,0.0,0.001503011160471954,0.00536789700168555,0.02254516740707931,0.0,0.0107357940033711
"McNerney, Jerry",Democrat,House,0,10000,10000,0,1500,7250,28750,2711537.63,H4CA11081,M001166,0.0,0.0036879443933809618,0.0036879443933809618,0.0,0.0005531916590071443,0.0026737596852011974
"Clarke, Yvette D",Democrat,House,0,13500,13500,0,0,18500,45500,1569236.75,H4NY11138,C001067,0.0,0.008602908388425137,0.008602908388425137,0.0,0.0,0.011789170754508521
"Pallone, Frank Jr",Democrat,House,0,25500,27500,2000,500,54500,110000,4947733.23,H8NJ03073,P000034,0.0,0.005153875282802989,0.0055581007951796945,0.00040422551237670506,0.00010105637809417626,0.011015145212265213
"Bass, Karen",Democrat,House,0,3500,3500,9000,0,14000,30000,1636092.52,H0CA33117,B001270,0.0,0.0021392433234765965,0.0021392433234765965,0.0055009114032255335,0.0,0.008556973293906386
"Garrett, Scott",Republican,House,0,14500,18500,66000,0,17500,116500,3493299.54,H8NJ05052,G000548,0.0,0.004150803512257641,0.005295852757018369,0.018893312538552018,0.0,0.005009590445828186
"Guinta, Frank",Republican,House,0,32000,0,57500,0,12000,101500,2524437.68,H0NH01217,G000570,0.0,0.01267609030459409,0.0,0.022777349766067507,0.0,0.0047535338642227835
"DeLauro, Rosa L",Democrat,House,0,7000,4000,0,0,5000,16000,2553292.07,H0CT03072,D000216,0.0,0.002741558665476136,0.0015666049517006491,0.0,0.0,0.0019582561896258114
"Whitehouse, Sheldon",Democrat,Senate,0,9500,9000,1000,0,4000,23500,1018257.0,S6RI00221,W000802,0.0,0.009329668246817847,0.008838633075932696,0.0009820703417702996,0.0,0.003928281367081198
"Rogers, Mike D",Republican,House,0,40000,39000,13000,0,29500,121500,2303890.0,H2AL03032,R000575,0.0,0.01736194002317819,0.016927891522598736,0.005642630507532912,0.0,0.012804430767093915
"Welch, Peter",Democrat,House,0,20000,14000,1000,0,30500,65500,2503298.38,H6VT00160,W000800,0.0,0.007989459091169148,0.005592621363818404,0.0003994729545584574,0.0,0.012183925114032951
"Keating, Bill",Democrat,House,0,16500,0,0,0,8000,24500,2171327.17,H0MA10082,K000375,0.0,0.007599039070652812,0.0,0.0,0.0,0.0036843825797104545
"Jordan, Jim",Republican,House,0,24000,46500,55500,0,12000,138000,1639330.0000000002,H6OH04082,J000289,0.0,0.01464012736910811,0.02836524677764696,0.0338552945410625,0.0,0.007320063684554055
"Lance, Leonard",Republican,House,0,27000,29500,37000,0,13500,107000,2720087.75,H6NJ12136,L000567,0.0,0.00992615036040657,0.010845238356740514,0.013602502345742338,0.0,0.004963075180203285
"Turner, Michael R",Republican,House,0,11000,12000,30500,0,29700,83200,1831283.96,H2OH03067,T000463,0.0,0.0060067145457878635,0.006552779504495851,0.01665498124059362,0.0,0.016218129273627233
"Issa, Darrell",Republican,House,0,2000,2000,149000,0,16000,169000,3152061.9200000004,H0CA48024,I000056,0.0,0.0006345053018501616,0.0006345053018501616,0.047270644987837035,0.0,0.0050760424148012925
"DeFazio, Peter",Democrat,House,0,7500,7500,0,0,4000,19000,2743004.3,H6OR04047,D000191,0.0,0.0027342283058032395,0.0027342283058032395,0.0,0.0,0.0014582550964283942
"Blumenauer, Earl",Democrat,House,0,34000,34000,4000,0,26500,98500,3301170.3000000003,H6OR03064,B000574,0.0,0.010299377769150533,0.010299377769150533,0.001211691502253004,0.0,0.008027456202426151
"Murphy, Patrick J",Democrat,House,0,10000,10000,0,0,2000,22000,2743373.03,H2FL22072,M001191,0.0,0.003645147739897407,0.003645147739897407,0.0,0.0,0.0007290295479794813
"Marino, Tom",Republican,House,0,53200,53200,43000,0,12000,161400,1616210.04,H0PA10078,M001179,0.0,0.032916513747185974,0.032916513747185974,0.02660545284077062,0.0,0.007424777536959243
"Yarmuth, John A",Democrat,House,0,28000,28000,0,0,32500,88500,2111131.42,H6KY03124,Y000062,0.0,0.013263030304385314,0.013263030304385314,0.0,0.0,0.015394588746161526
"Thompson, Mike",Democrat,House,0,25500,25500,13000,0,28000,92000,4440414.930000001,H8CA01109,T000460,0.0,0.00574270657179328,0.00574270657179328,0.0029276543307181426,0.0,0.006305717020008307
"Aderholt, Robert B",Republican,House,0,45000,45000,37500,0,14500,142000,2594625.96,H6AL04098,A000055,0.0,0.017343540338276738,0.017343540338276738,0.01445295028189728,0.0,0.005588474109000281
"Woodall, Rob",Republican,House,0,37000,40000,44000,0,10800,131800,1232250.26,H0GA07133,W000810,0.0,0.030026368182709897,0.03246093857590259,0.03570703243349285,0.0,0.0087644534154937
"Westmoreland, Lynn A",Republican,House,0,36000,36000,28000,0,8500,108500,1841435.35,H4GA08067,W000796,0.0,0.019549966823434774,0.019549966823434774,0.015205529751560379,0.0,0.004615964388866543
"Graves, Tom",Republican,House,0,41000,41000,66000,0,17300,165300,2279987.15,H0GA09030,G000560,0.0,0.017982557489413922,0.017982557489413922,0.028947531568324848,0.0,0.007587762062606362
"Price, Tom",Republican,House,0,42500,42500,86000,0,42000,213000,4667516.87,H4GA06087,P000591,0.0,0.00910548396153949,0.00910548396153949,0.01842521460452697,0.0,0.008998360620815495
"Miller, Jeff",Republican,House,0,30500,30500,0,0,0,61000,1405822.0899999999,H2FL01100,M001144,0.0,0.02169549064348534,0.02169549064348534,0.0,0.0,0.0
"Roby, Martha",Republican,House,0,33500,33500,25500,0,12500,105000,2352627.05,H0AL02087,R000591,0.0,0.014239401013433049,0.014239401013433049,0.010838947040075902,0.0,0.0053132093333705405
"Scott, David",Democrat,House,0,35000,35000,13000,0,6500,89500,3436044.0,H2GA13012,S001157,0.0,0.01018613265720695,0.01018613265720695,0.003783420701248296,0.0,0.001891710350624148
"Brooks, Mo",Republican,House,0,29000,29000,11500,0,10500,80000,1303276.69,H0AL05163,B001274,0.0,0.02225160644897286,0.02225160644897286,0.008823912902178892,0.0,0.00805661612807638
"Johnson, Hank",Democrat,House,0,14500,14500,1000,0,11500,41500,1734761.79,H6GA04129,J000288,0.0,0.0083584962982151,0.0083584962982151,0.0005764480205665586,0.0,0.006629152236515424
"Scott, Austin",Republican,House,0,32500,32500,30500,0,9400,104900,2004998.49,H0GA08099,S001189,0.0,0.01620948851687165,0.01620948851687165,0.015211981531218012,0.0,0.004688282832572109
