Recipient,Party,Chamber,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Portman, Rob",0,0,0.07044243939558648,0.19241221871942601,0.2306772475269051,0.42276334384172193,0.0195673442765518,0.06413740623980868
"Blunt, Roy",0,0,0.14626218851570963,0.18309859154929578,0.24052004333694474,0.37703141928494044,0.0,0.05308775731310943
"Angle, Sharron",0,0,0.45454545454545453,0.0,0.0,0.5454545454545454,0.0,0.0
"Fiorina, Carly",0,0,0.15384615384615385,0.0,0.0,0.8461538461538461,0.0,0.0
"Buck, Ken",0,0,0.137987012987013,0.032467532467532464,0.032467532467532464,0.788961038961039,0.0,0.008116883116883116
"Mongiardo, Daniel",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Rubio, Marco",0,0,0.06901862776437767,0.11624189939263607,0.12895585713870564,0.6294789456859725,0.0,0.0563046700183081
"Toomey, Pat",0,0,0.10720111862036821,0.1654625961314379,0.1841062689349802,0.4919599161034724,0.0,0.05127010020974132
"Kirk, Mark",0,0,0.18333333333333332,0.09761904761904762,0.09285714285714286,0.46190476190476193,0.023809523809523808,0.14047619047619048
"Burr, Richard",0,0,0.06672004270082733,0.1921537229783827,0.2028289298105151,0.44622364558313315,0.014678409394182012,0.0773952495329597
"Rossi, Dino",0,0,0.13636363636363635,0.0,0.0,0.8636363636363636,0.0,0.0
"Templeman, Mike",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Johnson, Ron",0,0,0.07278481012658228,0.12025316455696203,0.14240506329113925,0.5569620253164557,0.0,0.10759493670886076
"McKinley, David",0,0,0.25137362637362637,0.1662087912087912,0.22802197802197802,0.34065934065934067,0.0,0.013736263736263736
"Bayh, Evan",0,0,0.14285714285714285,0.20408163265306123,0.3197278911564626,0.2789115646258503,0.0,0.05442176870748299
"Young, Todd",0,0,0.12684365781710916,0.10029498525073746,0.11504424778761062,0.5339233038348082,0.0,0.12389380530973451
"Sullivan, John",0,0,0.05641025641025641,0.09230769230769231,0.20256410256410257,0.6230769230769231,0.0,0.02564102564102564
"Burns, Timothy R",0,0,0.24489795918367346,0.04081632653061224,0.04081632653061224,0.673469387755102,0.0,0.0
"Gibbs, Bob",0,0,0.13114754098360656,0.13729508196721313,0.22745901639344263,0.4426229508196721,0.0,0.06147540983606557
"Boren, Dan",0,0,0.05260594252313687,0.034096444227959086,0.043838285435947394,0.8694593278129567,0.0,0.0
"Whitfield, Ed",0,0,0.10052910052910052,0.23885109599395313,0.3318216175359032,0.2842025699168556,0.0030234315948601664,0.04157218442932729
"Rogers, Hal",0,0,0.32793867120954,0.09795570698466781,0.2014480408858603,0.25766609880749575,0.0,0.11499148211243612
"Manchin, Joe",0,0,0.15422077922077923,0.26785714285714285,0.3652597402597403,0.18506493506493507,0.0,0.027597402597402596
"Davis, Geoff",0,0,0.18285714285714286,0.10285714285714286,0.10285714285714286,0.46285714285714286,0.0,0.14857142857142858
"Hurt, Robert",0,0,0.058823529411764705,0.08333333333333333,0.16176470588235295,0.5245098039215687,0.0,0.1715686274509804
"Chabot, Steve",0,0,0.011126564673157162,0.2948539638386648,0.2948539638386648,0.30737134909596664,0.0,0.0917941585535466
"Altmire, Jason",0,0,0.19833596128482037,0.2776703457987485,0.3421295332163151,0.10748817421830839,0.0,0.07437598548180763
"Specter, Arlen",0,0,0.15950920245398773,0.19631901840490798,0.19631901840490798,0.4110429447852761,0.0,0.03680981595092025
"Bunning, Jim",0,0,0.12,0.2,0.38,0.18,0.0,0.12
"Costello, Jerry F",0,0,0.19708029197080293,0.26277372262773724,0.3722627737226277,0.06569343065693431,0.0,0.10218978102189781
"Harris, Andy",0,0,0.12162162162162163,0.009009009009009009,0.009009009009009009,0.8603603603603603,0.0,0.0
"Maynard, Elliott",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Donnelly, Joe",0,0,0.16470588235294117,0.2823529411764706,0.3176470588235294,0.0,0.03529411764705882,0.2
"Griffith, Morgan",0,0,0.1878574066762612,0.15442515633557063,0.21651362125399595,0.36956327928983534,0.0,0.07164053644433689
"Coats, Dan",0,0,0.05818181818181818,0.14909090909090908,0.23272727272727273,0.48727272727272725,0.0,0.07272727272727272
"Cantor, Eric",0,0,0.08608496099641806,0.11563651477130785,0.18238839121117797,0.5198056859647437,0.0,0.09608444705635241
"Dorgan, Byron L",0,0,0.06533670180329297,0.3094346197403955,0.4038098556784854,0.14882248744083398,0.0,0.07259633533699218
"Ross, Mike",0,0,0.05102040816326531,0.1870748299319728,0.29931972789115646,0.4421768707482993,0.0,0.02040816326530612
"Boozman, John",0,0,0.05423728813559322,0.17627118644067796,0.2711864406779661,0.4711864406779661,0.0,0.02711864406779661
"Thompson, Glenn",0,0,0.0879695672848312,0.21944840703756538,0.2242035187826914,0.42082738944365194,0.0,0.0475511174512601
"Ayotte, Kelly",0,0,0.0285204991087344,0.2014260249554367,0.18716577540106952,0.5365418894830659,0.0035650623885918,0.0427807486631016
"Lincoln, Blanche",0,0,0.03605740338619082,0.2023220967780707,0.26683279781412006,0.4587302986354276,0.0,0.03605740338619082
"Guthrie, Brett",0,0,0.07495741056218058,0.20272572402044292,0.21635434412265758,0.41737649063032367,0.0,0.08858603066439523
"Bartlett, Roscoe G",0,0,0.17777777777777778,0.13333333333333333,0.15555555555555556,0.26666666666666666,0.0,0.26666666666666666
"McCaskill, Claire",0,0,0.13319543688103297,0.32515356650369814,0.49464084242196316,0.0,0.011752538548326438,0.03525761564497931
"Capito, Shelley Moore",0,0,0.2555366269165247,0.0868824531516184,0.1635434412265758,0.43611584327086883,0.0,0.05792163543441227
"Lummis, Cynthia",0,0,0.2714285714285714,0.03333333333333333,0.04285714285714286,0.6285714285714286,0.0,0.023809523809523808
"Shimkus, John",0,0,0.08176943699731903,0.2801608579088472,0.32171581769436997,0.26273458445040215,0.0,0.05361930294906166
"Salazar, John",0,0,0.13793103448275862,0.20689655172413793,0.22413793103448276,0.43103448275862066,0.0,0.0
"Paul, Rand",0,0,0.21787709497206703,0.13751611516974646,0.13751611516974646,0.48990116029222175,0.0,0.017189514396218308
"Rehberg, Denny",0,0,0.24113475177304963,0.19858156028368795,0.20567375886524822,0.3475177304964539,0.0,0.0070921985815602835
"Emerson, Jo Ann",0,0,0.16875,0.275,0.35,0.0875,0.0,0.11875
"Matheson, Jim",0,0,0.06683081252198382,0.1969750263805839,0.22001406964474146,0.4387970453746043,0.0,0.07738304607808653
"Barr, Andy",0,0,0.37752161383285304,0.069164265129683,0.069164265129683,0.42363112391930835,0.0,0.06051873198847262
"Lee, Mike",0,0,0.0876424189307625,0.11218229623137599,0.11218229623137599,0.6660823838737949,0.0,0.021910604732690624
"Thune, John",0,0,0.0661764705882353,0.19117647058823528,0.19301470588235295,0.45955882352941174,0.003676470588235294,0.08639705882352941
"Rockefeller, Jay",0,0,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.047619047619047616,0.0,0.09523809523809523
"Boucher, Rick",0,0,0.06524419326679926,0.35321856354784426,0.46454765525868197,0.06749399303461992,0.0,0.04949559489205461
"Camp, Dave",0,0,0.05319171570942855,0.22978608419610297,0.2393605930238001,0.3829803531078856,0.01063834314188571,0.08404291082089711
"Oliverio, Mike",0,0,0.32666666666666666,0.0,0.20666666666666667,0.4666666666666667,0.0,0.0
"Wilson, Charlie",0,0,0.23809523809523808,0.23809523809523808,0.47619047619047616,0.0,0.0,0.047619047619047616
"Hoeven, John",0,0,0.16778025241276912,0.15293244246473645,0.14550853749072012,0.4929472902746845,0.0,0.04083147735708983
"Isakson, Johnny",0,0,0.05568445475638051,0.16937354988399073,0.17865429234338748,0.43387470997679817,0.002320185614849188,0.16009280742459397
"Hastings, Doc",0,0,0.15135135135135136,0.043243243243243246,0.05405405405405406,0.7135135135135136,0.0,0.03783783783783784
"Murkowski, Lisa",0,0,0.054436987322893364,0.23042505592841164,0.29455630126771065,0.36838180462341535,0.005219985085756898,0.04697986577181208
"Gardner, Cory",0,0,0.0880281690140845,0.16348088531187122,0.1710261569416499,0.5560865191146881,0.015090543259557344,0.006287726358148894
"Grayson, Trey",0,0,0.08695652173913043,0.1956521739130435,0.1956521739130435,0.5217391304347826,0.0,0.0
"Norton, Jane",0,0,0.31666666666666665,0.0,0.0,0.6833333333333333,0.0,0.0
"Crapo, Mike",0,0,0.05623471882640587,0.1687041564792176,0.1687041564792176,0.508557457212714,0.0,0.097799511002445
"Bennett, Robert F",0,0,0.03862660944206009,0.2017167381974249,0.2317596566523605,0.48497854077253216,0.0,0.04291845493562232
"Shelby, Richard C",0,0,0.04040404040404041,0.1717171717171717,0.2053872053872054,0.46464646464646464,0.0,0.11784511784511785
"Barrasso, John A",0,0,0.13325031133250312,0.24906600249066002,0.2714819427148194,0.32129514321295144,0.0,0.024906600249066
"Webb, Jim",0,0,0.2711864406779661,0.23728813559322035,0.4915254237288136,0.0,0.0,0.0
"Upton, Fred",0,0,0.044932601098352475,0.254618072890664,0.31502745881178235,0.34248627059410885,0.0,0.042935596605092365
"Bishop, Rob",0,0,0.0990990990990991,0.03903903903903904,0.03903903903903904,0.8048048048048048,0.0,0.018018018018018018
"Luetkemeyer, Blaine",0,0,0.06716417910447761,0.35074626865671643,0.4253731343283582,0.029850746268656716,0.0,0.12686567164179105
"Miller, Joe",0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0
"Hartzler, Vicky",0,0,0.09230769230769231,0.18461538461538463,0.28205128205128205,0.22564102564102564,0.0,0.2153846153846154
"Pearce, Steve",0,0,0.02865329512893983,0.030338783077700996,0.08090342154053598,0.8365076689701668,0.0,0.023596831282656328
"Hultgren, Randy",0,0,0.05970149253731343,0.1890547263681592,0.208955223880597,0.3582089552238806,0.0,0.18407960199004975
"Blackburn, Marsha",0,0,0.01953125,0.109375,0.11328125,0.6953125,0.0,0.0625
"Frazier, Ryan",0,0,0.24175824175824176,0.0,0.0,0.7582417582417582,0.0,0.0
"Chaffetz, Jason",0,0,0.13063063063063063,0.0945945945945946,0.0945945945945946,0.5630630630630631,0.0,0.11711711711711711
"Baucus, Max",0,0,0.08759124087591241,0.3386861313868613,0.3708029197080292,0.14306569343065692,0.0072992700729927005,0.052554744525547446
"Grassley, Chuck",0,0,0.00909090909090909,0.17727272727272728,0.22727272727272727,0.41363636363636364,0.01818181818181818,0.15454545454545454
"Barton, Joe",0,0,0.03885179980962618,0.17807074912745333,0.2897696735801286,0.46093127764143677,0.0,0.03237649984135515
"Lamborn, Douglas L",0,0,0.12682926829268293,0.01951219512195122,0.01951219512195122,0.8341463414634146,0.0,0.0
"Moran, Jerry",0,0,0.012461059190031152,0.0778816199376947,0.17133956386292834,0.6386292834890965,0.003115264797507788,0.09657320872274143
"Enzi, Mike",0,0,0.19767441860465115,0.11627906976744186,0.125,0.502906976744186,0.0,0.05813953488372093
"Schilling, Bobby",0,0,0.11176470588235295,0.11764705882352941,0.11764705882352941,0.5823529411764706,0.0,0.07058823529411765
"Kinzinger, Adam",0,0,0.022764227642276424,0.25040650406504067,0.2552845528455285,0.37398373983739835,0.0,0.0975609756097561
"Nelson, Ben",0,0,0.046875,0.3125,0.40625,0.1875,0.0,0.046875
"DeMint, Jim",0,0,0.15,0.05,0.0625,0.6875,0.0,0.05
"Herseth Sandlin, Stephanie",0,0,0.2,0.25,0.31666666666666665,0.23333333333333334,0.0,0.0
"Smith, Adrian",0,0,0.11486486486486487,0.04054054054054054,0.05405405405405406,0.5878378378378378,0.0,0.20270270270270271
"Stivers, Steve",0,0,0.04704179482540257,0.16464628188890898,0.3057716663651167,0.37760086846390445,0.0,0.10493938845666727
"Holden, Tim",0,0,0.11612903225806452,0.3741935483870968,0.4,0.0967741935483871,0.0,0.012903225806451613
"Stabenow, Debbie",0,0,0.03666666666666667,0.38666666666666666,0.43666666666666665,0.04,0.006666666666666667,0.09333333333333334
"Graves, Sam",0,0,0.056338028169014086,0.2746478873239437,0.36971830985915494,0.16901408450704225,0.0,0.13028169014084506
"Heller, Dean",0,0,0.21841024402029477,0.09664170089393573,0.12080212611741967,0.41676733510509784,0.03382459531287751,0.11355399855037449
"Long, Billy",0,0,0.08838383838383838,0.20202020202020202,0.2474747474747475,0.3611111111111111,0.0,0.10101010101010101
"Rahall, Nick",0,0,0.109717868338558,0.27586206896551724,0.3981191222570533,0.10658307210031348,0.0,0.109717868338558
"Boehner, John",0,0,0.04869109947643979,0.2450261780104712,0.3094240837696335,0.34973821989528797,0.0,0.04712041884816754
"Manzullo, Don",0,0,0.12232415902140673,0.0,0.0,0.12232415902140673,0.0,0.7553516819571865
"Hatch, Orrin G",0,0,0.06188925081433225,0.1791530944625407,0.19381107491856678,0.509771986970684,0.003257328990228013,0.05211726384364821
"Melancon, Charles",0,0,0.03636363636363636,0.26666666666666666,0.3151515151515151,0.38181818181818183,0.0,0.0
"Peters, Gary",0,0,0.019417475728155338,0.36893203883495146,0.36893203883495146,0.0,0.024271844660194174,0.21844660194174756
"Bucshon, Larry",0,0,0.31962025316455694,0.12658227848101267,0.12658227848101267,0.34414556962025317,0.0,0.08306962025316456
"Peterson, Collin",0,0,0.04780876494023904,0.23306772908366533,0.21713147410358566,0.50199203187251,0.0,0.0
"Lungren, Dan",0,0,0.02564102564102564,0.008547008547008548,0.008547008547008548,0.7863247863247863,0.0,0.17094017094017094
"Coffman, Mike",0,0,0.047787610619469026,0.09380530973451327,0.09380530973451327,0.7469026548672566,0.0,0.017699115044247787
"Mollohan, Alan B",0,0,0.08955223880597014,0.208955223880597,0.4626865671641791,0.14925373134328357,0.0,0.08955223880597014
"Hensarling, Jeb",0,0,0.004889975550122249,0.05623471882640587,0.21515892420537897,0.6454767726161369,0.0,0.07823960880195599
"Fleming, John",0,0,0.008169934640522876,0.07352941176470588,0.14624183006535948,0.6985294117647058,0.0,0.07352941176470588
"Nye, Glenn",0,0,0.08,0.28,0.28,0.08,0.0,0.28
"Vitter, David",0,0,0.0818268315889629,0.15033301617507136,0.19695528068506185,0.5347288296860133,0.0,0.03615604186489058
"Akin, Todd",0,0,0.2682926829268293,0.2073170731707317,0.23170731707317074,0.024390243902439025,0.0,0.2682926829268293
"Murphy, Tim",0,0,0.10070954451819639,0.19798580910963606,0.23460746166170748,0.422064545662623,0.0,0.044632639047837035
"Rodgers, Cathy McMorris",0,0,0.03580562659846547,0.10485933503836317,0.10485933503836317,0.6163682864450127,0.0,0.13810741687979539
"McCaul, Michael",0,0,0.008116883116883116,0.1075487012987013,0.2049512987012987,0.6124188311688312,0.0,0.06696428571428571
"Boustany, Charles Jr",0,0,0.00823045267489712,0.09288653733098177,0.10817166372721929,0.7060552616108172,0.0,0.08465608465608465
"Schock, Aaron",0,0,0.04669260700389105,0.25680933852140075,0.25680933852140075,0.29961089494163423,0.0,0.14007782101167315
"Stutzman, Marlin",0,0,0.024242424242424242,0.10909090909090909,0.24848484848484848,0.49696969696969695,0.0,0.12121212121212122
"Bingaman, Jeff",0,0,0.10344827586206896,0.23275862068965517,0.3620689655172414,0.25,0.017241379310344827,0.034482758620689655
"Lewis, Jerry",0,0,0.0625,0.0,0.0625,0.1875,0.0,0.6875
"Nunes, Devin",0,0,0.020964360587002098,0.11320754716981132,0.11320754716981132,0.6457023060796646,0.0,0.1069182389937107
"Sessions, Pete",0,0,0.014344915524386357,0.058973541600255024,0.18233981510997768,0.6566783551163532,0.0,0.08766337264902774
"Simpson, Mike",0,0,0.046072838964458095,0.2268538832821413,0.25756910925844667,0.42123738481790257,0.0,0.04826678367705134
"Miller, Candice S",0,0,0.009852216748768473,0.35467980295566504,0.35467980295566504,0.26108374384236455,0.0,0.019704433497536946
"Benishek, Dan",0,0,0.03290676416819013,0.21023765996343693,0.1882998171846435,0.546617915904936,0.0,0.021937842778793418
"Dingell, John D",0,0,0.004048582995951417,0.3866396761133603,0.45951417004048584,0.08097165991902834,0.0,0.06882591093117409
"Duncan, John J Jr",0,0,0.18518518518518517,0.037037037037037035,0.037037037037037035,0.2962962962962963,0.0,0.4444444444444444
"Biggert, Judy",0,0,0.043859649122807015,0.11403508771929824,0.13157894736842105,0.4649122807017544,0.0,0.24561403508771928
"Calvert, Ken",0,0,0.0962566844919786,0.0,0.0106951871657754,0.7272727272727273,0.0053475935828877,0.16042780748663102
"Pombo, Richard W",0,0,0.5862068965517241,0.0,0.0,0.41379310344827586,0.0,0.0
"Young, Don",0,0,0.06451612903225806,0.010752688172043012,0.010752688172043012,0.8709677419354839,0.0,0.043010752688172046
"Gordon, Bart",0,0,0.030303030303030304,0.3787878787878788,0.4696969696969697,0.06060606060606061,0.0,0.06060606060606061
"Tanner, John",0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5
"Davis, Artur",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Begich, Mark",0,0,0.01038961038961039,0.21558441558441557,0.23636363636363636,0.43376623376623374,0.025974025974025976,0.07792207792207792
"Fleischmann, Chuck",0,0,0.13636363636363635,0.20454545454545456,0.20454545454545456,0.4090909090909091,0.0,0.045454545454545456
"Fincher, Steve",0,0,0.03864734299516908,0.00966183574879227,0.00966183574879227,0.7439613526570048,0.0,0.19806763285024154
"Tester, Jon",0,0,0.07065217391304347,0.34782608695652173,0.3695652173913043,0.03804347826086957,0.021739130434782608,0.15217391304347827
"Murtha, John P",0,0,0.13793103448275862,0.0,0.0,0.0,0.0,0.8620689655172413
"Critz, Mark",0,0,0.14965986394557823,0.17687074829931973,0.2108843537414966,0.29931972789115646,0.0,0.16326530612244897
"Meehan, Patrick",0,0,0.015482615234893391,0.181367778465894,0.1902149871715474,0.4489958418119083,0.01132442714323631,0.15261435017252056
"Durbin, Dick",0,0,0.08108108108108109,0.2905405405405405,0.32432432432432434,0.0,0.0472972972972973,0.25675675675675674
"Doyle, Mike",0,0,0.0176678445229682,0.4081272084805654,0.4664310954063604,0.09717314487632508,0.0,0.01060070671378092
"Casey, Bob",0,0,0.007905138339920948,0.3557312252964427,0.4426877470355731,0.08300395256916997,0.0,0.11067193675889328
"Dahlkemper, Kathy",0,0,0.05970149253731343,0.3283582089552239,0.3283582089552239,0.05970149253731343,0.0,0.22388059701492538
"Shuster, Bill",0,0,0.08052573121066271,0.17308404294705665,0.1999259533506109,0.4650129581636431,0.0,0.08145131432802666
"Renacci, Jim",0,0,0.09572301425661914,0.15274949083503056,0.17515274949083504,0.4908350305498982,0.0,0.0855397148676171
"Brown, Scott",0,0,0.13720316622691292,0.10554089709762533,0.08179419525065963,0.6015831134564644,0.0,0.07387862796833773
"Schmidt, Jean",0,0,0.12903225806451613,0.22580645161290322,0.22580645161290322,0.03225806451612903,0.0,0.3870967741935484
"Foxx, Virginia",0,0,0.07174887892376682,0.23766816143497757,0.23766816143497757,0.27802690582959644,0.0,0.17488789237668162
"Talent, James M",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Griffin, Tim",0,0,0.026143790849673203,0.13071895424836602,0.13071895424836602,0.6688453159041394,0.0,0.04357298474945534
"Berg, Rick",0,0,0.2732716385410996,0.04627109417528579,0.04899292324442025,0.6260206859009254,0.0,0.005443658138268917
"Nunnelee, Alan",0,0,0.08076923076923077,0.28076923076923077,0.28076923076923077,0.2923076923076923,0.0,0.06538461538461539
"Ellsworth, Brad",0,0,0.10256410256410256,0.3333333333333333,0.38461538461538464,0.0,0.0,0.1794871794871795
"Carnahan, Robin",0,0,0.7777777777777778,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
"Stearns, Cliff",0,0,0.1956521739130435,0.15217391304347827,0.17391304347826086,0.3695652173913043,0.0,0.10869565217391304
"Skelton, Ike",0,0,0.125,0.2875,0.3125,0.025,0.0,0.25
"Minnick, Walt",0,0,0.14285714285714285,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.0,0.07142857142857142
"Pomeroy, Earl",0,0,0.0431832202344232,0.2720542874768661,0.2899444787168415,0.2590993214065392,0.0,0.13571869216533003
"Hoyer, Steny H",0,0,0.0039001560062402497,0.3709048361934477,0.47776911076443057,0.06786271450858035,0.0,0.07956318252730109
"Reid, Harry",0,0,0.022857142857142857,0.2,0.21714285714285714,0.14285714285714285,0.1657142857142857,0.25142857142857145
"Meek, Kendrick B",0,0,0.11764705882352941,0.4411764705882353,0.4411764705882353,0.0,0.0,0.0
"Brown, Sherrod",0,0,0.00966183574879227,0.3333333333333333,0.45410628019323673,0.0,0.028985507246376812,0.17391304347826086
"Romney, Mitt",0,0,0.4019933554817276,0.132890365448505,0.132890365448505,0.33222591362126247,0.0,0.0
"Allen, George",0,0,0.27631578947368424,0.09210526315789473,0.09210526315789473,0.5328947368421053,0.0,0.006578947368421052
"Wilson, Heather A",0,0,0.16972477064220184,0.03669724770642202,0.11467889908256881,0.6788990825688074,0.0,0.0
"Mourdock, Richard E",0,0,0.28888888888888886,0.022222222222222223,0.05555555555555555,0.6111111111111112,0.0,0.022222222222222223
"Flake, Jeff",0,0,0.2584745762711864,0.11016949152542373,0.11864406779661017,0.4703389830508475,0.025423728813559324,0.01694915254237288
"Mandel, Josh",0,0,0.37888198757763975,0.012422360248447204,0.012422360248447204,0.5962732919254659,0.0,0.0
"Thompson, Tommy G",0,0,0.16793893129770993,0.05343511450381679,0.05343511450381679,0.6870229007633588,0.0,0.03816793893129771
"Smith, Tom",0,0,0.6875,0.0,0.0,0.3125,0.0,0.0
"Massie, Thomas",0,0,0.20618556701030927,0.0979381443298969,0.12371134020618557,0.5,0.0,0.07216494845360824
"Mullin, Markwayne",0,0,0.04564315352697095,0.05394190871369295,0.09336099585062241,0.7572614107883817,0.0,0.04979253112033195
"Mack, Connie",0,0,0.17857142857142858,0.09821428571428571,0.09821428571428571,0.625,0.0,0.0
"Inhofe, James M",0,0,0.13941908713692946,0.12946058091286308,0.17759336099585063,0.5236514522821577,0.0,0.02987551867219917
