Recipient,Party,Chamber,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Portman, Rob",0,0,0.11214953271028037,0.18691588785046728,0.21440351841671249,0.434304562946674,0.0,0.05222649807586586
"Blunt, Roy",0,0,0.176056338028169,0.15023474178403756,0.20657276995305165,0.4225352112676056,0.0,0.04460093896713615
"Angle, Sharron",0,0,0.45454545454545453,0.0,0.0,0.5454545454545454,0.0,0.0
"Fiorina, Carly",0,0,0.15384615384615385,0.0,0.0,0.8461538461538461,0.0,0.0
"Buck, Ken",0,0,0.2803738317757009,0.0,0.0,0.719626168224299,0.0,0.0
"Mongiardo, Daniel",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Rubio, Marco",0,0,0.07407407407407407,0.02962962962962963,0.02962962962962963,0.8518518518518519,0.0,0.014814814814814815
"Toomey, Pat",0,0,0.15217391304347827,0.13043478260869565,0.13768115942028986,0.5652173913043478,0.0,0.014492753623188406
"Kirk, Mark",0,0,0.24444444444444444,0.011111111111111112,0.011111111111111112,0.65,0.0,0.08333333333333333
"Burr, Richard",0,0,0.09316770186335403,0.15217391304347827,0.15838509316770186,0.5093167701863354,0.006211180124223602,0.08074534161490683
"Rossi, Dino",0,0,0.13636363636363635,0.0,0.0,0.8636363636363636,0.0,0.0
"Templeman, Mike",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Johnson, Ron",0,0,0.0425531914893617,0.0851063829787234,0.0425531914893617,0.7872340425531915,0.0,0.0425531914893617
"McKinley, David",0,0,0.813953488372093,0.0,0.0,0.18604651162790697,0.0,0.0
"Bayh, Evan",0,0,0.14788732394366197,0.2112676056338028,0.29577464788732394,0.2887323943661972,0.0,0.056338028169014086
"Young, Todd",0,0,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0
"Sullivan, John",0,0,0.026936026936026935,0.026936026936026935,0.15488215488215487,0.7777777777777778,0.0,0.013468013468013467
"Burns, Timothy R",0,0,0.24489795918367346,0.04081632653061224,0.04081632653061224,0.673469387755102,0.0,0.0
"Gibbs, Bob",0,0,0.3448275862068966,0.034482758620689655,0.034482758620689655,0.5517241379310345,0.0,0.034482758620689655
"Boren, Dan",0,0,0.056455828541557763,0.03659174072138003,0.04704652378463147,0.8599059069524307,0.0,0.0
"Whitfield, Ed",0,0,0.17164179104477612,0.22388059701492538,0.26865671641791045,0.23880597014925373,0.0,0.09701492537313433
"Rogers, Hal",0,0,0.4166666666666667,0.1,0.16666666666666666,0.18333333333333332,0.0,0.13333333333333333
"Manchin, Joe",0,0,0.17486338797814208,0.2677595628415301,0.34972677595628415,0.16939890710382513,0.0,0.03825136612021858
"Davis, Geoff",0,0,0.14678899082568808,0.11009174311926606,0.11009174311926606,0.46788990825688076,0.0,0.1651376146788991
"Hurt, Robert",0,0,0.21052631578947367,0.05263157894736842,0.15789473684210525,0.5263157894736842,0.0,0.05263157894736842
"Chabot, Steve",0,0,0.03755868544600939,0.20657276995305165,0.20657276995305165,0.5023474178403756,0.0,0.046948356807511735
"Altmire, Jason",0,0,0.25287356321839083,0.28735632183908044,0.3563218390804598,0.0,0.0,0.10344827586206896
"Specter, Arlen",0,0,0.17218543046357615,0.17218543046357615,0.17218543046357615,0.44370860927152317,0.0,0.039735099337748346
"Bunning, Jim",0,0,0.12,0.2,0.38,0.18,0.0,0.12
"Costello, Jerry F",0,0,0.2261904761904762,0.2619047619047619,0.36904761904761907,0.047619047619047616,0.0,0.09523809523809523
"Harris, Andy",0,0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
"Maynard, Elliott",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Donnelly, Joe",0,0,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2727272727272727
"Griffith, Morgan",0,0,0.3333333333333333,0.0,0.0,0.6190476190476191,0.0,0.047619047619047616
"Coats, Dan",0,0,0.07766990291262135,0.11165048543689321,0.13106796116504854,0.6310679611650486,0.0,0.04854368932038835
"Cantor, Eric",0,0,0.09160445197636605,0.1221392693018214,0.22517901036657048,0.4465717033847845,0.0,0.11450556497045757
"Dorgan, Byron L",0,0,0.06533670180329297,0.3094346197403955,0.4038098556784854,0.14882248744083398,0.0,0.07259633533699218
"Ross, Mike",0,0,0.05485232067510549,0.18143459915611815,0.28270042194092826,0.45569620253164556,0.0,0.02531645569620253
"Boozman, John",0,0,0.24,0.08,0.24,0.44,0.0,0.0
"Thompson, Glenn",0,0,0.12396694214876033,0.19696969696969696,0.19696969696969696,0.42699724517906334,0.0,0.05509641873278237
"Ayotte, Kelly",0,0,0.10596026490066225,0.13245033112582782,0.06622516556291391,0.6688741721854304,0.0,0.026490066225165563
"Lincoln, Blanche",0,0,0.03605740338619082,0.2023220967780707,0.26683279781412006,0.4587302986354276,0.0,0.03605740338619082
"Guthrie, Brett",0,0,0.24528301886792453,0.11320754716981132,0.11320754716981132,0.3018867924528302,0.0,0.22641509433962265
"Bartlett, Roscoe G",0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666
"McCaskill, Claire",0,0,0.29974758098443416,0.26293647454774927,0.41102229701304166,0.0,0.0,0.026293647454774926
"Capito, Shelley Moore",0,0,0.45614035087719296,0.0,0.10526315789473684,0.3684210526315789,0.0,0.07017543859649122
"Lummis, Cynthia",0,0,0.25874125874125875,0.055944055944055944,0.06993006993006994,0.5874125874125874,0.0,0.027972027972027972
"Shimkus, John",0,0,0.13215859030837004,0.22026431718061673,0.2290748898678414,0.31718061674008813,0.0,0.1013215859030837
"Salazar, John",0,0,0.13793103448275862,0.20689655172413793,0.22413793103448276,0.43103448275862066,0.0,0.0
"Paul, Rand",0,0,0.225,0.05,0.05,0.625,0.0,0.05
"Rehberg, Denny",0,0,0.1357142857142857,0.34285714285714286,0.34285714285714286,0.15,0.0,0.02857142857142857
"Emerson, Jo Ann",0,0,0.2,0.2857142857142857,0.37142857142857144,0.05714285714285714,0.0,0.08571428571428572
"Matheson, Jim",0,0,0.06647673314339982,0.18043684710351376,0.21415004748338082,0.48670465337132,0.0,0.052231718898385564
"Barr, Andy",0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
"Lee, Mike",0,0,0.2222222222222222,0.0,0.0,0.7555555555555555,0.0,0.022222222222222223
"Thune, John",0,0,0.09565217391304348,0.15217391304347827,0.14347826086956522,0.5260869565217391,0.0,0.08260869565217391
"Rockefeller, Jay",0,0,0.29411764705882354,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.0,0.0
"Boucher, Rick",0,0,0.06524419326679926,0.35321856354784426,0.46454765525868197,0.06749399303461992,0.0,0.04949559489205461
"Camp, Dave",0,0,0.06072972841665452,0.23886216780838557,0.22671622212505466,0.3522324248165962,0.0,0.12145945683330904
"Oliverio, Mike",0,0,0.32666666666666666,0.0,0.20666666666666667,0.4666666666666667,0.0,0.0
"Wilson, Charlie",0,0,0.23809523809523808,0.23809523809523808,0.47619047619047616,0.0,0.0,0.047619047619047616
"Hoeven, John",0,0,0.21875,0.09765625,0.09765625,0.55078125,0.0,0.03515625
"Isakson, Johnny",0,0,0.06930693069306931,0.12376237623762376,0.13366336633663367,0.5198019801980198,0.0,0.15346534653465346
"Hastings, Doc",0,0,0.11504424778761062,0.05309734513274336,0.07079646017699115,0.7256637168141593,0.0,0.035398230088495575
"Murkowski, Lisa",0,0,0.04439746300211417,0.2135306553911205,0.26849894291754756,0.4312896405919662,0.004228329809725159,0.03805496828752643
"Gardner, Cory",0,0,0.12213740458015267,0.07633587786259542,0.07633587786259542,0.7251908396946565,0.0,0.0
"Grayson, Trey",0,0,0.08695652173913043,0.1956521739130435,0.1956521739130435,0.5217391304347826,0.0,0.0
"Norton, Jane",0,0,0.31666666666666665,0.0,0.0,0.6833333333333333,0.0,0.0
"Crapo, Mike",0,0,0.029166666666666667,0.19583333333333333,0.19583333333333333,0.49583333333333335,0.0,0.08333333333333333
"Bennett, Robert F",0,0,0.03862660944206009,0.2017167381974249,0.2317596566523605,0.48497854077253216,0.0,0.04291845493562232
"Shelby, Richard C",0,0,0.051094890510948905,0.17518248175182483,0.21897810218978103,0.44525547445255476,0.0,0.10948905109489052
"Barrasso, John A",0,0,0.06976744186046512,0.4069767441860465,0.4069767441860465,0.046511627906976744,0.0,0.06976744186046512
"Webb, Jim",0,0,0.2711864406779661,0.23728813559322035,0.4915254237288136,0.0,0.0,0.0
"Upton, Fred",0,0,0.05865102639296188,0.25513196480938416,0.3284457478005865,0.3284457478005865,0.0,0.02932551319648094
"Bishop, Rob",0,0,0.1935483870967742,0.0,0.0,0.8064516129032258,0.0,0.0
"Luetkemeyer, Blaine",0,0,0.10344827586206896,0.3448275862068966,0.4482758620689655,0.10344827586206896,0.0,0.0
"Miller, Joe",0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0
"Hartzler, Vicky",0,0,0.24,0.08,0.28,0.4,0.0,0.0
"Pearce, Steve",0,0,0.06751054852320675,0.03375527426160337,0.03375527426160337,0.8649789029535865,0.0,0.0
"Hultgren, Randy",0,0,0.2,0.0,0.0,0.7333333333333333,0.0,0.06666666666666667
"Blackburn, Marsha",0,0,0.05825242718446602,0.04854368932038835,0.04854368932038835,0.7087378640776699,0.0,0.13592233009708737
"Frazier, Ryan",0,0,0.24175824175824176,0.0,0.0,0.7582417582417582,0.0,0.0
"Chaffetz, Jason",0,0,0.16129032258064516,0.0,0.0,0.7741935483870968,0.0,0.06451612903225806
"Baucus, Max",0,0,0.047619047619047616,0.4013605442176871,0.4489795918367347,0.034013605442176874,0.013605442176870748,0.05442176870748299
"Grassley, Chuck",0,0,0.016194331983805668,0.19838056680161945,0.2145748987854251,0.47368421052631576,0.008097165991902834,0.08906882591093117
"Barton, Joe",0,0,0.045454545454545456,0.2398989898989899,0.3383838383838384,0.35353535353535354,0.0,0.022727272727272728
"Lamborn, Douglas L",0,0,0.12307692307692308,0.03076923076923077,0.03076923076923077,0.8153846153846154,0.0,0.0
"Moran, Jerry",0,0,0.03636363636363636,0.01818181818181818,0.18181818181818182,0.7272727272727273,0.0,0.03636363636363636
"Enzi, Mike",0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
"Schilling, Bobby",0,0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
"Kinzinger, Adam",0,0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6111111111111112,0.0,0.05555555555555555
"Nelson, Ben",0,0,0.04040404040404041,0.32323232323232326,0.40404040404040403,0.1919191919191919,0.0,0.04040404040404041
"DeMint, Jim",0,0,0.15,0.05,0.0625,0.6875,0.0,0.05
"Herseth Sandlin, Stephanie",0,0,0.2,0.25,0.31666666666666665,0.23333333333333334,0.0,0.0
"Smith, Adrian",0,0,0.26666666666666666,0.0,0.0,0.7333333333333333,0.0,0.0
"Stivers, Steve",0,0,0.08547008547008547,0.18803418803418803,0.2905982905982906,0.4188034188034188,0.0,0.017094017094017096
"Holden, Tim",0,0,0.1016949152542373,0.4067796610169492,0.4067796610169492,0.0847457627118644,0.0,0.0
"Stabenow, Debbie",0,0,0.05555555555555555,0.4583333333333333,0.4027777777777778,0.027777777777777776,0.0,0.05555555555555555
"Graves, Sam",0,0,0.05714285714285714,0.2571428571428571,0.38571428571428573,0.24285714285714285,0.0,0.05714285714285714
"Heller, Dean",0,0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.3333333333333333,0.0,0.38095238095238093
"Long, Billy",0,0,0.5,0.0,0.0,0.5,0.0,0.0
"Rahall, Nick",0,0,0.25925925925925924,0.1111111111111111,0.4074074074074074,0.09259259259259259,0.0,0.12962962962962962
"Boehner, John",0,0,0.04522613065326633,0.23115577889447236,0.32663316582914576,0.32160804020100503,0.0,0.07537688442211055
"Manzullo, Don",0,0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.5555555555555556
"Hatch, Orrin G",0,0,0.06896551724137931,0.0,0.0,0.20689655172413793,0.0,0.7241379310344828
"Melancon, Charles",0,0,0.03636363636363636,0.26666666666666666,0.3151515151515151,0.38181818181818183,0.0,0.0
"Peters, Gary",0,0,0.07407407407407407,0.37037037037037035,0.37037037037037035,0.0,0.0,0.18518518518518517
"Bucshon, Larry",0,0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.6842105263157895,0.0,0.0
"Peterson, Collin",0,0,0.03773584905660377,0.27358490566037735,0.330188679245283,0.3584905660377358,0.0,0.0
"Lungren, Dan",0,0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.7045454545454546,0.0,0.22727272727272727
