Recipient,Party,Chamber,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Summers, Charlie",0,0,0.3137254901960784,0.0,0.0,0.6862745098039216,0.0,0.0
"Rogers, Hal",0,0,0.32934131736526945,0.10179640718562874,0.2275449101796407,0.2275449101796407,0.0,0.11377245508982035
"Young, Todd",0,0,0.2857142857142857,0.11428571428571428,0.11428571428571428,0.2571428571428571,0.0,0.22857142857142856
"Walorski, Jackie",0,0,0.13043478260869565,0.0,0.028985507246376812,0.8115942028985508,0.0,0.028985507246376812
"Shimkus, John",0,0,0.11780104712041885,0.23821989528795812,0.2905759162303665,0.306282722513089,0.0,0.04712041884816754
"Harris, Andy",0,0,0.15,0.0,0.0,0.85,0.0,0.0
"Griffith, Morgan",0,0,0.3033175355450237,0.11848341232227488,0.2132701421800948,0.3175355450236967,0.0,0.04739336492890995
"Upton, Fred",0,0,0.060556464811783964,0.26677577741407527,0.3142389525368249,0.3060556464811784,0.0,0.05237315875613748
"Keadle, Scott",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Hatch, Orrin G",0,0,0.07392197125256673,0.1601642710472279,0.17864476386036962,0.5728952772073922,0.004106776180698152,0.01026694045174538
"Snuffer, Rick",0,0,0.47368421052631576,0.0,0.0,0.5263157894736842,0.0,0.0
"Davis, Geoff",0,0,0.24242424242424243,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.0,0.12121212121212122
"Walberg, Tim",0,0,0.14634146341463414,0.24390243902439024,0.24390243902439024,0.3170731707317073,0.0,0.04878048780487805
"Holden, Tim",0,0,0.125,0.3541666666666667,0.3958333333333333,0.10416666666666667,0.0,0.020833333333333332
"Altmire, Jason",0,0,0.15696123057604772,0.2703221193254155,0.3313625978827674,0.18903364202375347,0.0,0.05232041019201591
"Yoder, Kevin",0,0,0.04081632653061224,0.0,0.20408163265306123,0.673469387755102,0.0,0.08163265306122448
"Radel, Trey",0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.8421052631578947,0.0,0.0
"Murphy, Tim",0,0,0.10080645161290322,0.18548387096774194,0.2540322580645161,0.43548387096774194,0.0,0.024193548387096774
"Capito, Shelley Moore",0,0,0.22777777777777777,0.17777777777777778,0.24444444444444444,0.2388888888888889,0.0,0.1111111111111111
"Wagner, Ann L",0,0,0.47297297297297297,0.02702702702702703,0.13513513513513514,0.33783783783783783,0.0,0.02702702702702703
"Lummis, Cynthia",0,0,0.291970802919708,0.029197080291970802,0.043795620437956206,0.5912408759124088,0.0,0.043795620437956206
"Boehner, John",0,0,0.06493506493506493,0.26136363636363635,0.3327922077922078,0.30844155844155846,0.0,0.032467532467532464
"Tipton, Scott",0,0,0.11949685534591195,0.07547169811320754,0.0880503144654088,0.7169811320754716,0.0,0.0
"Barrasso, John A",0,0,0.09728506787330317,0.18552036199095023,0.2171945701357466,0.4683257918552036,0.0,0.03167420814479638
"Bishop, Rob",0,0,0.21818181818181817,0.0,0.0,0.7818181818181819,0.0,0.0
"Daines, Steven",0,0,0.18181818181818182,0.15151515151515152,0.15151515151515152,0.5151515151515151,0.0,0.0
"Matheson, Jim",0,0,0.059574468085106386,0.20425531914893616,0.2297872340425532,0.4085106382978723,0.0,0.09787234042553192
"Hastings, Doc",0,0,0.1935483870967742,0.053763440860215055,0.06451612903225806,0.6612903225806451,0.0,0.026881720430107527
"Plummer, Jason",0,0,0.22857142857142856,0.0,0.0,0.7714285714285715,0.0,0.0
"Akin, Todd",0,0,0.5,0.1,0.1,0.0,0.0,0.3
"Guthrie, Brett",0,0,0.1347517730496454,0.1773049645390071,0.1773049645390071,0.41134751773049644,0.0,0.09929078014184398
"Chaffetz, Jason",0,0,0.2127659574468085,0.0,0.0,0.574468085106383,0.0,0.2127659574468085
"Rahall, Nick",0,0,0.15789473684210525,0.2631578947368421,0.34210526315789475,0.14912280701754385,0.0,0.08771929824561403
"Gardner, Cory",0,0,0.04980842911877394,0.2222222222222222,0.23754789272030652,0.4789272030651341,0.0038314176245210726,0.007662835249042145
"Fischer, Deb",0,0,0.18556701030927836,0.12371134020618557,0.12371134020618557,0.5360824742268041,0.0,0.030927835051546393
"Lamborn, Douglas L",0,0,0.07339449541284404,0.01834862385321101,0.01834862385321101,0.8899082568807339,0.0,0.0
"Wicker, Roger",0,0,0.11009174311926606,0.08256880733944955,0.08256880733944955,0.6330275229357798,0.0,0.09174311926605505
"Long, Billy",0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
"Coffman, Mike",0,0,0.07734806629834254,0.11049723756906077,0.11049723756906077,0.7016574585635359,0.0,0.0
"Donnelly, Joe",0,0,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.0,0.13636363636363635,0.22727272727272727
"Cantor, Eric",0,0,0.10277777777777777,0.10555555555555556,0.16666666666666666,0.5361111111111111,0.0,0.08888888888888889
"McConnell, Mitch",0,0,0.07119741100323625,0.255663430420712,0.2783171521035599,0.35275080906148865,0.0,0.042071197411003236
"Emerson, Jo Ann",0,0,0.14444444444444443,0.26666666666666666,0.3333333333333333,0.1111111111111111,0.0,0.14444444444444443
"Terry, Lee",0,0,0.02702702702702703,0.25225225225225223,0.2972972972972973,0.3963963963963964,0.0,0.02702702702702703
"Smith, Adrian",0,0,0.125,0.0,0.0,0.75,0.0,0.125
"Hurt, Robert",0,0,0.04878048780487805,0.0975609756097561,0.1951219512195122,0.4634146341463415,0.0,0.1951219512195122
"Stewart, Chris",0,0,0.15,0.0,0.0,0.8,0.0,0.05
"Davis, Rodney",0,0,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.6774193548387096,0.0,0.03225806451612903
"Benishek, Dan",0,0,0.02608695652173913,0.19130434782608696,0.16521739130434782,0.591304347826087,0.0,0.02608695652173913
"Kelly, Mike",0,0,0.14736842105263157,0.14736842105263157,0.14736842105263157,0.3684210526315789,0.0,0.18947368421052632
"Luetkemeyer, Blaine",0,0,0.09090909090909091,0.36363636363636365,0.4727272727272727,0.0,0.0,0.07272727272727272
"Risch, James E",0,0,0.6666666666666666,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333
"Sessions, Pete",0,0,0.026041666666666668,0.06770833333333333,0.15625,0.6770833333333334,0.0,0.07291666666666667
"Baucus, Max",0,0,0.11891891891891893,0.33513513513513515,0.34594594594594597,0.17297297297297298,0.005405405405405406,0.021621621621621623
"Pearce, Steve",0,0,0.035211267605633804,0.04225352112676056,0.11267605633802817,0.795774647887324,0.0,0.014084507042253521
"Schilling, Bobby",0,0,0.04310344827586207,0.1724137931034483,0.1724137931034483,0.5086206896551724,0.0,0.10344827586206896
"Schock, Aaron",0,0,0.058823529411764705,0.19607843137254902,0.19607843137254902,0.4019607843137255,0.0,0.14705882352941177
"Kinzinger, Adam",0,0,0.023391812865497075,0.25146198830409355,0.25146198830409355,0.391812865497076,0.0,0.08187134502923976
"Gibbs, Bob",0,0,0.13333333333333333,0.12121212121212122,0.24242424242424243,0.47878787878787876,0.0,0.024242424242424242
"Lungren, Dan",0,0,0.0273972602739726,0.0,0.0,0.8356164383561644,0.0,0.136986301369863
"Duncan, John J Jr",0,0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.5
"Simpson, Mike",0,0,0.09411764705882353,0.1411764705882353,0.16470588235294117,0.5764705882352941,0.0,0.023529411764705882
"Tester, Jon",0,0,0.031496062992125984,0.3464566929133858,0.3779527559055118,0.03937007874015748,0.031496062992125984,0.1732283464566929
"Hartzler, Vicky",0,0,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.0,0.2857142857142857
"McIntosh, David M",0,0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.0,0.0
"Pompeo, Mike",0,0,0.026490066225165563,0.052980132450331126,0.19205298013245034,0.6622516556291391,0.0,0.06622516556291391
"Fincher, Steve",0,0,0.06349206349206349,0.0,0.0,0.7777777777777778,0.0,0.15873015873015872
"Blackburn, Marsha",0,0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.8225806451612904,0.0,0.08064516129032258
"LaTourette, Steve",0,0,0.06349206349206349,0.38095238095238093,0.38095238095238093,0.031746031746031744,0.0,0.14285714285714285
"Roskam, Peter",0,0,0.041666666666666664,0.14583333333333334,0.1875,0.5,0.0,0.125
"Camp, Dave",0,0,0.05106382978723404,0.23617021276595745,0.251063829787234,0.3638297872340426,0.02127659574468085,0.07659574468085106
"McCarthy, Kevin",0,0,0.012658227848101266,0.18037974683544303,0.24050632911392406,0.4873417721518987,0.0,0.07911392405063292
"Thompson, Glenn",0,0,0.11764705882352941,0.21568627450980393,0.21568627450980393,0.39215686274509803,0.0,0.058823529411764705
"Rokita, Todd",0,0,0.09302325581395349,0.11627906976744186,0.11627906976744186,0.3953488372093023,0.0,0.27906976744186046
"Scott, Tim",0,0,0.06756756756756757,0.22972972972972974,0.22972972972972974,0.3918918918918919,0.0,0.08108108108108109
"Costello, Jerry F",0,0,0.1509433962264151,0.2641509433962264,0.37735849056603776,0.09433962264150944,0.0,0.11320754716981132
"Noem, Kristi",0,0,0.09230769230769231,0.14615384615384616,0.12307692307692308,0.5153846153846153,0.0,0.12307692307692308
"Cruz, Ted",0,0,0.036036036036036036,0.07807807807807808,0.10810810810810811,0.7177177177177178,0.0,0.06006006006006006
"Enzi, Mike",0,0,0.3157894736842105,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.0,0.0
"Barton, Joe",0,0,0.0364741641337386,0.18541033434650456,0.2887537993920973,0.45896656534954405,0.0,0.030395136778115502
"Nunes, Devin",0,0,0.043010752688172046,0.053763440860215055,0.053763440860215055,0.7311827956989247,0.0,0.11827956989247312
"Shuster, Bill",0,0,0.0975609756097561,0.12682926829268293,0.15121951219512195,0.5121951219512195,0.0,0.11219512195121951
"Barrow, John",0,0,0.03409090909090909,0.23484848484848486,0.2689393939393939,0.38636363636363635,0.0,0.07575757575757576
"Paul, Rand",0,0,0.4805194805194805,0.2597402597402597,0.2597402597402597,0.0,0.0,0.0
"Biggert, Judy",0,0,0.03125,0.11458333333333333,0.13541666666666666,0.5104166666666666,0.0,0.20833333333333334
"Kline, John",0,0,0.04225352112676056,0.14084507042253522,0.14084507042253522,0.5633802816901409,0.0,0.11267605633802817
"Graves, Sam",0,0,0.10526315789473684,0.2631578947368421,0.34210526315789475,0.18421052631578946,0.0,0.10526315789473684
"Broun, Paul",0,0,0.038461538461538464,0.2564102564102564,0.2564102564102564,0.4230769230769231,0.0,0.02564102564102564
"Pitts, Joe",0,0,0.017699115044247787,0.17699115044247787,0.19469026548672566,0.39823008849557523,0.0,0.21238938053097345
"Murkowski, Lisa",0,0,0.012195121951219513,0.27439024390243905,0.4024390243902439,0.29878048780487804,0.0,0.012195121951219513
"Canseco, Quico",0,0,0.012422360248447204,0.012422360248447204,0.13664596273291926,0.7888198757763976,0.0,0.049689440993788817
"Sensenbrenner, Jim",0,0,0.1794871794871795,0.1282051282051282,0.02564102564102564,0.5641025641025641,0.0,0.10256410256410256
"Ross, Mike",0,0,0.03508771929824561,0.21052631578947367,0.3684210526315789,0.38596491228070173,0.0,0.0
"Duncan, Jeff",0,0,0.022222222222222223,0.2222222222222222,0.2222222222222222,0.4888888888888889,0.0,0.044444444444444446
"Johnson, Ron",0,0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.0,0.1111111111111111
"Rodgers, Cathy McMorris",0,0,0.10526315789473684,0.0,0.0,0.6491228070175439,0.0,0.24561403508771928
"Stivers, Steve",0,0,0.07079646017699115,0.12389380530973451,0.3008849557522124,0.36283185840707965,0.0,0.1415929203539823
"Hultgren, Randy",0,0,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.4090909090909091,0.0,0.18181818181818182
"Heck, Joe",0,0,0.03125,0.0,0.0,0.875,0.0,0.09375
"Heitkamp, Heidi",0,0,0.017094017094017096,0.20512820512820512,0.20512820512820512,0.48717948717948717,0.0,0.08547008547008547
"Stabenow, Debbie",0,0,0.03867403314917127,0.35359116022099446,0.430939226519337,0.055248618784530384,0.011049723756906077,0.11049723756906077
"Nelson, Ben",0,0,0.06896551724137931,0.27586206896551724,0.41379310344827586,0.1724137931034483,0.0,0.06896551724137931
"Corker, Bob",0,0,0.049586776859504134,0.1652892561983471,0.2190082644628099,0.41735537190082644,0.0,0.1487603305785124
"Stutzman, Marlin",0,0,0.05263157894736842,0.10526315789473684,0.21052631578947367,0.5263157894736842,0.0,0.10526315789473684
"Cravaack, Chip",0,0,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.7192982456140351,0.0,0.17543859649122806
"McCaskill, Claire",0,0,0.07120743034055728,0.32507739938080493,0.5263157894736842,0.0,0.02321981424148607,0.05417956656346749
"Olson, Pete",0,0,0.010362694300518135,0.06217616580310881,0.29015544041450775,0.616580310880829,0.0,0.02072538860103627
"Dold, Bob",0,0,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.5294117647058824,0.0,0.27450980392156865
"Johnson, Timothy",0,0,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.5,0.0,0.0
"Rigell, Scott",0,0,0.0425531914893617,0.0,0.0,0.7446808510638298,0.0,0.2127659574468085
"Mica, John L",0,0,0.013071895424836602,0.0784313725490196,0.1111111111111111,0.6274509803921569,0.0,0.16993464052287582
"Tiberi, Pat",0,0,0.057971014492753624,0.25120772946859904,0.37681159420289856,0.20772946859903382,0.0,0.10628019323671498
"Latta, Robert E",0,0,0.04225352112676056,0.19718309859154928,0.29577464788732394,0.4084507042253521,0.028169014084507043,0.028169014084507043
"Frelinghuysen, Rodney",0,0,0.02247191011235955,0.2696629213483146,0.3146067415730337,0.1348314606741573,0.011235955056179775,0.24719101123595505
"Stearns, Cliff",0,0,0.15789473684210525,0.17543859649122806,0.21052631578947367,0.42105263157894735,0.0,0.03508771929824561
"Durbin, Dick",0,0,0.07692307692307693,0.38461538461538464,0.38461538461538464,0.0,0.0,0.15384615384615385
"Stockman, Steve",0,0,0.0425531914893617,0.1276595744680851,0.1276595744680851,0.7021276595744681,0.0,0.0
"Calvert, Ken",0,0,0.0625,0.0,0.0,0.59375,0.03125,0.3125
"Young, Don",0,0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.8461538461538461,0.0,0.038461538461538464
"Koster, John",0,0,0.07407407407407407,0.0,0.0,0.9259259259259259,0.0,0.0
"Gosar, Paul",0,0,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.5714285714285714,0.031746031746031744,0.031746031746031744
"Fleischmann, Chuck",0,0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,0.0
"Brown, Scott",0,0,0.11808118081180811,0.11070110701107011,0.08118081180811808,0.6309963099630996,0.0,0.05904059040590406
"Bentivolio, Kerry",0,0,0.05405405405405406,0.13513513513513514,0.13513513513513514,0.6756756756756757,0.0,0.0
"Blunt, Roy",0,0,0.05263157894736842,0.21052631578947367,0.7368421052631579,0.0,0.0,0.0
"Duckworth, Tammy",0,0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.8
"Larsen, Rick",0,0,0.25925925925925924,0.07407407407407407,0.07407407407407407,0.2222222222222222,0.0,0.37037037037037035
"Gillan, Kim",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Beutler, Jaime Herrera",0,0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.625,0.0,0.25
"Toomey, Pat",0,0,0.20833333333333334,0.22916666666666666,0.375,0.125,0.0,0.0625
"Critz, Mark",0,0,0.09302325581395349,0.20155038759689922,0.24031007751937986,0.32558139534883723,0.0,0.13953488372093023
"Meehan, Patrick",0,0,0.025,0.18333333333333332,0.18333333333333332,0.425,0.0,0.18333333333333332
"Fitzpatrick, Michael G",0,0,0.027777777777777776,0.19444444444444445,0.19444444444444445,0.4722222222222222,0.0,0.1111111111111111
"Lee, Mike",0,0,0.38461538461538464,0.11538461538461539,0.11538461538461539,0.23076923076923078,0.0,0.15384615384615385
"Crapo, Mike",0,0,0.3448275862068966,0.2413793103448276,0.2413793103448276,0.1724137931034483,0.0,0.0
"Lingle, Linda",0,0,0.08275862068965517,0.0896551724137931,0.0896551724137931,0.7379310344827587,0.0,0.0
"Chambliss, Saxby",0,0,0.20833333333333334,0.14583333333333334,0.14583333333333334,0.041666666666666664,0.0,0.4583333333333333
"Hoekstra, Peter",0,0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
"Joyce, David P",0,0,0.4,0.0,0.0,0.6,0.0,0.0
"Pawlenty, Tim",0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
"Frost, Robert",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Wenstrup, Brad",0,0,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.7272727272727273,0.0,0.045454545454545456
"Cramer, Kevin",0,0,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.7428571428571429,0.0,0.0
"Harper, Gregg",0,0,0.03875968992248062,0.32558139534883723,0.34108527131782945,0.23255813953488372,0.0,0.06201550387596899
"Nunnelee, Alan",0,0,0.05555555555555555,0.2111111111111111,0.2111111111111111,0.43333333333333335,0.0,0.08888888888888889
"Hoeven, John",0,0,0.1320754716981132,0.3584905660377358,0.3584905660377358,0.1509433962264151,0.0,0.0
"Salmon, Matt",0,0,0.11904761904761904,0.19047619047619047,0.21428571428571427,0.47619047619047616,0.0,0.0
"Clay, William L Jr",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Hoyer, Steny H",0,0,0.0,0.3659217877094972,0.5139664804469274,0.0446927374301676,0.0,0.07541899441340782
"Brown, Sherrod",0,0,0.0,0.25118483412322273,0.3459715639810427,0.0,0.07109004739336493,0.33175355450236965
"Carnahan, Russ",0,0,0.0,0.4,0.6,0.0,0.0,0.0
"Davis, Danny K",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Landrieu, Mary L",0,0,0.0,0.22962962962962963,0.4222222222222222,0.34074074074074073,0.0,0.007407407407407408
"Casey, Bob",0,0,0.0,0.25833333333333336,0.38333333333333336,0.15833333333333333,0.0,0.2
"Rush, Bobby L",0,0,0.0,0.42,0.52,0.0,0.0,0.06
"Butterfield, G K",0,0,0.0,0.44871794871794873,0.5,0.0,0.0,0.05128205128205128
"Visclosky, Pete",0,0,0.0,0.24561403508771928,0.3157894736842105,0.08771929824561403,0.0,0.3508771929824561
"Doyle, Mike",0,0,0.0,0.36496350364963503,0.5401459854014599,0.08029197080291971,0.0,0.014598540145985401
"McIntyre, Mike",0,0,0.0,0.3387096774193548,0.3709677419354839,0.12903225806451613,0.0,0.16129032258064516
"Clyburn, James E",0,0,0.0,0.40096618357487923,0.4782608695652174,0.024154589371980676,0.0,0.0966183574879227
"Towns, Edolphus",0,0,0.0,0.4838709677419355,0.5161290322580645,0.0,0.0,0.0
"Lucas, Frank D",0,0,0.0,0.09022556390977443,0.14285714285714285,0.6917293233082706,0.015037593984962405,0.06015037593984962
"Enyart, William",0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666
"Kirk, Mark",0,0,0.0,0.3,0.3,0.0,0.0,0.4
"Jenkins, Lynn",0,0,0.0,0.07692307692307693,0.16346153846153846,0.6442307692307693,0.0,0.11538461538461539
"Johnson, Tim",0,0,0.0,0.4375,0.53125,0.0,0.03125,0.0
"Cleaver, Emanuel",0,0,0.0,0.3125,0.4375,0.041666666666666664,0.0,0.20833333333333334
"Ribble, Reid",0,0,0.0,0.17333333333333334,0.14666666666666667,0.5466666666666666,0.0,0.13333333333333333
"Bustos, Cheri",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Wyden, Ron",0,0,0.0,0.45454545454545453,0.5194805194805194,0.0,0.0,0.025974025974025976
"Rockefeller, Jay",0,0,0.0,0.25,0.25,0.0,0.0,0.5
"Grassley, Chuck",0,0,0.0,0.4090909090909091,0.4090909090909091,0.0,0.09090909090909091,0.09090909090909091
"Scalise, Steve",0,0,0.0,0.17989417989417988,0.20105820105820105,0.5925925925925926,0.0,0.026455026455026454
"Walsh, Joe",0,0,0.0,0.02857142857142857,0.05714285714285714,0.7428571428571429,0.0,0.17142857142857143
"Rogers, Mike",0,0,0.0,0.16176470588235295,0.16176470588235295,0.5735294117647058,0.0,0.10294117647058823
"Sewell, Terri A",0,0,0.0,0.39473684210526316,0.42105263157894735,0.07894736842105263,0.0,0.10526315789473684
"Isakson, Johnny",0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
"Issa, Darrell",0,0,0.0,0.018691588785046728,0.018691588785046728,0.9065420560747663,0.0,0.056074766355140186
"Dingell, John D",0,0,0.0,0.3937007874015748,0.4409448818897638,0.08661417322834646,0.0,0.07874015748031496
"Levin, Sander",0,0,0.0,0.3793103448275862,0.3333333333333333,0.05747126436781609,0.0,0.22988505747126436
"Miller, Candice S",0,0,0.0,0.4,0.4,0.2,0.0,0.0
"Huizenga, Bill",0,0,0.0,0.32051282051282054,0.32051282051282054,0.2564102564102564,0.0,0.10256410256410256
"Peters, Gary",0,0,0.0,0.3958333333333333,0.3958333333333333,0.0,0.0,0.20833333333333334
"Cassis, Nancy",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Clarke, Hansen",0,0,0.0,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0,0.0
"Conyers, John Jr",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Walden, Greg",0,0,0.0,0.27099236641221375,0.32061068702290074,0.3511450381679389,0.0,0.05725190839694656
"Kind, Ron",0,0,0.0,0.41818181818181815,0.38181818181818183,0.01818181818181818,0.0,0.18181818181818182
"Amash, Justin",0,0,0.0,0.16,0.16,0.68,0.0,0.0
"Kildee, Dale E",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"McCotter, Thaddeus G",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Crowley, Joseph",0,0,0.0,0.37,0.38,0.05,0.0,0.2
"Pastor, Ed",0,0,0.0,0.32653061224489793,0.3673469387755102,0.20408163265306123,0.0,0.10204081632653061
"Harkin, Tom",0,0,0.0,0.5625,0.4375,0.0,0.0,0.0
"Kildee, Dan",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Dicks, Norm",0,0,0.0,0.29411764705882354,0.4117647058823529,0.0,0.0,0.29411764705882354
"Boustany, Charles Jr",0,0,0.0,0.05037783375314862,0.060453400503778336,0.7783375314861462,0.0,0.11083123425692695
"Thune, John",0,0,0.0,0.4523809523809524,0.4523809523809524,0.09523809523809523,0.0,0.0
"Pryor, Mark",0,0,0.0,0.33,0.45,0.2,0.0,0.02
"Begich, Mark",0,0,0.0,0.3103448275862069,0.3793103448275862,0.2413793103448276,0.0,0.06896551724137931
"Delaney, John K",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Udall, Mark",0,0,0.0,0.38461538461538464,0.4188034188034188,0.1623931623931624,0.0,0.03418803418803419
"Owens, Bill",0,0,0.0,0.3333333333333333,0.5833333333333334,0.0,0.0,0.08333333333333333
"Murphy, Christopher S",0,0,0.0,0.3783783783783784,0.16216216216216217,0.0,0.04054054054054054,0.4189189189189189
"Schwartz, Allyson",0,0,0.0,0.29411764705882354,0.29411764705882354,0.0,0.0,0.4117647058823529
"Burgess, Michael",0,0,0.0,0.0684931506849315,0.2602739726027397,0.589041095890411,0.0,0.0821917808219178
"Ryan, Tim",0,0,0.0,0.35051546391752575,0.422680412371134,0.10309278350515463,0.0,0.12371134020618557
"Edwards, Donna",0,0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855
"Graham, Lindsey",0,0,0.0,0.46296296296296297,0.46296296296296297,0.037037037037037035,0.0,0.037037037037037035
"Myrick, Sue",0,0,0.0,0.31666666666666665,0.31666666666666665,0.2,0.0,0.16666666666666666
"Lewis, John",0,0,0.0,0.3953488372093023,0.3953488372093023,0.11627906976744186,0.0,0.09302325581395349
"Latham, Tom",0,0,0.0,0.2,0.3,0.35,0.0,0.15
"DeGette, Diana",0,0,0.0,0.4782608695652174,0.5217391304347826,0.0,0.0,0.0
"Cuellar, Henry",0,0,0.0,0.036036036036036036,0.15315315315315314,0.7567567567567568,0.0,0.05405405405405406
"Perlmutter, Ed",0,0,0.0,0.33,0.37,0.1,0.0,0.2
"Bass, Charles",0,0,0.0,0.26605504587155965,0.08256880733944955,0.5045871559633027,0.009174311926605505,0.13761467889908258
"Portman, Rob",0,0,0.0,0.2696629213483146,0.4044943820224719,0.14606741573033707,0.0,0.1797752808988764
