Recipient,Party,Chamber,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Lamborn, Douglas L",0,0,0.2047244094488189,0.015748031496062992,0.015748031496062992,0.7637795275590551,0.0,0.0
"Whitfield, Ed",0,0,0.06741573033707865,0.25842696629213485,0.2808988764044944,0.3595505617977528,0.0,0.033707865168539325
"Lummis, Cynthia",0,0,0.34285714285714286,0.05714285714285714,0.05714285714285714,0.5428571428571428,0.0,0.0
"Barton, Joe",0,0,0.033153567323844044,0.11051189107948015,0.22839124156425897,0.5800548138979754,0.0,0.047888486134441396
"Paul, Rand",0,0,0.2116788321167883,0.16058394160583941,0.16058394160583941,0.46715328467153283,0.0,0.0
"Walberg, Tim",0,0,0.09565217391304348,0.22608695652173913,0.22608695652173913,0.45217391304347826,0.0,0.0
"LaHood, Darin",0,0,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.0,0.07692307692307693
"Guthrie, Brett",0,0,0.04145077720207254,0.23316062176165803,0.26424870466321243,0.41968911917098445,0.0,0.04145077720207254
"Johnson, Bill",0,0,0.026058631921824105,0.24104234527687296,0.2899022801302932,0.3745928338762215,0.0,0.06840390879478828
"McConnell, Mitch",0,0,0.04792746113989637,0.27202072538860106,0.38212435233160624,0.2849740932642487,0.0,0.012953367875647668
"Calvert, Ken",0,0,0.14634146341463414,0.0,0.0,0.7560975609756098,0.0,0.0975609756097561
"Bishop, Rob",0,0,0.042682926829268296,0.07926829268292683,0.07926829268292683,0.7987804878048781,0.0,0.0
"Johnson, Ron",0,0,0.07112970711297072,0.1087866108786611,0.12133891213389121,0.5732217573221757,0.0,0.12552301255230125
"Shuster, Bill",0,0,0.06499759268175252,0.19499277804525758,0.20221473278767452,0.45835339431872896,0.0,0.07944150216658642
"Gosar, Paul",0,0,0.12244897959183673,0.16326530612244897,0.20408163265306123,0.5102040816326531,0.0,0.0
"Thune, John",0,0,0.048672566371681415,0.17699115044247787,0.18141592920353983,0.4778761061946903,0.008849557522123894,0.10619469026548672
"Chaffetz, Jason",0,0,0.07407407407407407,0.20987654320987653,0.20987654320987653,0.48148148148148145,0.0,0.024691358024691357
"Hoeven, John",0,0,0.11382113821138211,0.12845528455284552,0.12195121951219512,0.5756097560975609,0.0,0.06016260162601626
"Murphy, Tim",0,0,0.10824742268041238,0.25257731958762886,0.27835051546391754,0.30927835051546393,0.0,0.05154639175257732
"Wagner, Ann L",0,0,0.07142857142857142,0.2357142857142857,0.2785714285714286,0.29285714285714287,0.0,0.12142857142857143
"Newhouse, Dan",0,0,0.11594202898550725,0.08695652173913043,0.08695652173913043,0.4782608695652174,0.0,0.2318840579710145
"Davis, Rodney",0,0,0.03125,0.275,0.30625,0.29375,0.0,0.09375
"Simpson, Mike",0,0,0.04681647940074907,0.350187265917603,0.3970037453183521,0.18726591760299627,0.0,0.018726591760299626
"Stewart, Chris",0,0,0.06493506493506493,0.05194805194805195,0.05194805194805195,0.7792207792207793,0.0,0.05194805194805195
"Coffman, Mike",0,0,0.03067484662576687,0.10429447852760736,0.10429447852760736,0.7484662576687117,0.0,0.012269938650306749
"Smith, Adrian",0,0,0.13157894736842105,0.0,0.0,0.4473684210526316,0.0,0.42105263157894735
"Walden, Greg",0,0,0.017721518987341773,0.2582278481012658,0.2810126582278481,0.3924050632911392,0.0,0.05063291139240506
"Costa, Jim",0,0,0.043859649122807015,0.07894736842105263,0.07894736842105263,0.7982456140350878,0.0,0.0
"Thompson, Glenn",0,0,0.056,0.264,0.264,0.352,0.0,0.064
"Cheney, Liz",0,0,0.27075812274368233,0.0,0.0,0.6931407942238267,0.0,0.036101083032490974
"Foxx, Virginia",0,0,0.0392156862745098,0.27450980392156865,0.27450980392156865,0.3137254901960784,0.0,0.09803921568627451
"Frelinghuysen, Rodney",0,0,0.03333333333333333,0.2916666666666667,0.275,0.18333333333333332,0.0,0.21666666666666667
"Enzi, Mike",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Kirk, Mark",0,0,0.0972972972972973,0.15135135135135136,0.14054054054054055,0.40540540540540543,0.02702702702702703,0.1783783783783784
"Walorski, Jackie",0,0,0.04,0.11,0.13,0.5,0.0,0.22
"Ashford, Brad",0,0,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.6363636363636364,0.0,0.18181818181818182
"Fleischmann, Chuck",0,0,0.07692307692307693,0.34615384615384615,0.34615384615384615,0.23076923076923078,0.0,0.0
"Smith, Jason",0,0,0.029850746268656716,0.208955223880597,0.26119402985074625,0.39552238805970147,0.0,0.1044776119402985
"Young, Don",0,0,0.07692307692307693,0.0,0.0,0.8076923076923077,0.0,0.11538461538461539
"Lujan, Ben Ray",0,0,0.03669724770642202,0.28440366972477066,0.3761467889908257,0.21100917431192662,0.0,0.09174311926605505
"Gibbs, Bob",0,0,0.03333333333333333,0.19166666666666668,0.2916666666666667,0.36666666666666664,0.0,0.11666666666666667
"Hollingsworth, Trey",0,0,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.6756756756756757,0.0,0.10810810810810811
"Harris, Andy",0,0,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.8095238095238095,0.0,0.0
"McCarthy, Kevin",0,0,0.06359649122807018,0.16447368421052633,0.21929824561403508,0.49780701754385964,0.0,0.05482456140350877
"Benishek, Dan",0,0,0.06779661016949153,0.2033898305084746,0.2033898305084746,0.5254237288135594,0.0,0.0
"Nunes, Devin",0,0,0.025477707006369428,0.14012738853503184,0.14012738853503184,0.5668789808917197,0.0,0.12738853503184713
"Donnelly, Joe",0,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333
"Stivers, Steve",0,0,0.024140012070006035,0.17501508750754374,0.331925165962583,0.34821967410983706,0.0,0.12070006035003017
"Schrader, Kurt",0,0,0.026845637583892617,0.2751677852348993,0.2751677852348993,0.348993288590604,0.0,0.0738255033557047
"Peterson, Collin",0,0,0.0379746835443038,0.17721518987341772,0.12658227848101267,0.6582278481012658,0.0,0.0
"Capito, Shelley Moore",0,0,0.375,0.0,0.625,0.0,0.0,0.0
"Heitkamp, Heidi",0,0,0.11510791366906475,0.2446043165467626,0.2949640287769784,0.31654676258992803,0.0,0.02877697841726619
"Bishop, Sanford",0,0,0.022727272727272728,0.375,0.375,0.22727272727272727,0.0,0.0
"Cuellar, Henry",0,0,0.01347672569472521,0.02695345138945042,0.05390690277890084,0.8652327430527479,0.0,0.04043017708417563
"Olson, Pete",0,0,0.005851375073142188,0.18724400234055003,0.2603861907548274,0.5143358689291984,0.0,0.03218256290228204
"Manchin, Joe",0,0,0.07142857142857142,0.42857142857142855,0.42857142857142855,0.0,0.0,0.07142857142857142
"Bridenstine, James",0,0,0.029411764705882353,0.014705882352941176,0.08823529411764706,0.7794117647058824,0.0,0.08823529411764706
"Sasse, Ben",0,0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.30434782608695654,0.0,0.43478260869565216
"Duncan, John J Jr",0,0,0.2,0.2,0.2,0.2,0.0,0.2
"Dold, Bob",0,0,0.0136986301369863,0.2671232876712329,0.21232876712328766,0.2328767123287671,0.04794520547945205,0.22602739726027396
"Hurd, Will",0,0,0.004987531172069825,0.14962593516209477,0.23690773067331672,0.5536159600997507,0.0,0.05486284289276808
"Tiberi, Pat",0,0,0.007380073800738007,0.25461254612546125,0.33579335793357934,0.31365313653136534,0.0,0.08856088560885608
"Cornyn, John",0,0,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.5517241379310345,0.017241379310344827,0.22413793103448276
"Hultgren, Randy",0,0,0.023529411764705882,0.3058823529411765,0.32941176470588235,0.1411764705882353,0.0,0.2
"Westerman, Bruce",0,0,0.024691358024691357,0.18518518518518517,0.18518518518518517,0.6049382716049383,0.0,0.0
"Comstock, Barbara",0,0,0.017543859649122806,0.10526315789473684,0.10526315789473684,0.5964912280701754,0.0,0.17543859649122806
"Pearce, Steve",0,0,0.013280212483399735,0.02656042496679947,0.12616201859229748,0.7941567065073041,0.0,0.0398406374501992
"Scott, Tim",0,0,0.0073964497041420114,0.22559171597633135,0.2403846153846154,0.4526627218934911,0.0,0.07396449704142012
"Holding, George",0,0,0.015267175572519083,0.16793893129770993,0.21374045801526717,0.4198473282442748,0.0,0.183206106870229
"Graves, Sam",0,0,0.028985507246376812,0.2898550724637681,0.391304347826087,0.07246376811594203,0.0,0.21739130434782608
"Buck, Ken",0,0,0.02666666666666667,0.08,0.08,0.7866666666666666,0.0,0.02666666666666667
"Hartzler, Vicky",0,0,0.034482758620689655,0.3448275862068966,0.3793103448275862,0.034482758620689655,0.0,0.20689655172413793
"Sessions, Jeff",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Boozman, John",0,0,0.0091324200913242,0.1735159817351598,0.2648401826484018,0.5342465753424658,0.0,0.0182648401826484
"Kennedy, John",0,0,0.010080645161290322,0.15120967741935484,0.2217741935483871,0.6169354838709677,0.0,0.0
"Long, Billy",0,0,0.027472527472527472,0.18681318681318682,0.24175824175824176,0.4340659340659341,0.0,0.10989010989010989
"Pompeo, Mike",0,0,0.010471204188481676,0.09424083769633508,0.15706806282722513,0.7068062827225131,0.0,0.031413612565445025
"Fischer, Deb",0,0,0.14285714285714285,0.17857142857142858,0.17857142857142858,0.35714285714285715,0.0,0.14285714285714285
"Massie, Thomas",0,0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.6666666666666666,0.0,0.0
"Upton, Fred",0,0,0.008298755186721992,0.2572614107883817,0.3236514522821577,0.36929460580912865,0.0,0.04149377593360996
"Conaway, Mike",0,0,0.050724637681159424,0.014492753623188406,0.15942028985507245,0.7753623188405797,0.0,0.0
"Luetkemeyer, Blaine",0,0,0.024390243902439025,0.34146341463414637,0.36585365853658536,0.024390243902439025,0.0,0.24390243902439024
"Kinzinger, Adam",0,0,0.009433962264150943,0.3018867924528302,0.3018867924528302,0.27358490566037735,0.0,0.11320754716981132
"Lankford, James",0,0,0.007246376811594203,0.09057971014492754,0.10869565217391304,0.7536231884057971,0.0,0.03985507246376811
"Denham, Jeff",0,0,0.008583690987124463,0.07725321888412018,0.0944206008583691,0.6738197424892703,0.0,0.1459227467811159
"Mooney, Alex",0,0,0.05714285714285714,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.0,0.0
"Flores, Bill",0,0,0.00420843538789149,0.037875918491023404,0.1372707454822446,0.8122280298630575,0.0,0.00841687077578298
"Graham, Lindsey",0,0,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.0,0.0,0.3225806451612903
"Daines, Steven",0,0,0.3023255813953488,0.23255813953488372,0.23255813953488372,0.23255813953488372,0.0,0.0
"Boustany, Charles Jr",0,0,0.01597444089456869,0.17252396166134185,0.19169329073482427,0.5559105431309904,0.0,0.06389776357827476
"Tester, Jon",0,0,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.26666666666666666
"Fareed, Justin",0,0,0.8,0.0,0.0,0.2,0.0,0.0
"Isakson, Johnny",0,0,0.04784688995215311,0.22009569377990432,0.22966507177033493,0.3923444976076555,0.004784688995215311,0.10526315789473684
"Shelby, Richard C",0,0,0.03787878787878788,0.12121212121212122,0.12121212121212122,0.5833333333333334,0.0,0.13636363636363635
"Fitzpatrick, Brian",0,0,0.06349206349206349,0.19047619047619047,0.19047619047619047,0.5555555555555556,0.0,0.0
"Barletta, Lou",0,0,0.01680672268907563,0.2857142857142857,0.2857142857142857,0.3445378151260504,0.0,0.06722689075630252
"Cruz, Ted",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Kelly, Trent",0,0,0.06323185011709602,0.3395784543325527,0.3395784543325527,0.16393442622950818,0.0,0.0936768149882904
"Tagert, Mike",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Cramer, Robert",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Flake, Jeff",0,0,0.29411764705882354,0.0,0.0,0.5882352941176471,0.0,0.11764705882352941
"McCaskill, Claire",0,0,0.09090909090909091,0.4090909090909091,0.5,0.0,0.0,0.0
"Bennet, Michael",0,0,0.016260162601626018,0.032520325203252036,0.056910569105691054,0.7317073170731707,0.016260162601626018,0.14634146341463414
"Clinton, Hillary",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Clay, William L Jr",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Bustos, Cheri",0,0,0.0,0.37383177570093457,0.3925233644859813,0.04672897196261682,0.0,0.18691588785046728
"Cleaver, Emanuel",0,0,0.0,0.3076923076923077,0.5384615384615384,0.0,0.0,0.15384615384615385
"Paulsen, Erik",0,0,0.0,0.20681265206812652,0.21897810218978103,0.4282238442822384,0.0,0.145985401459854
"Hoyer, Steny H",0,0,0.0,0.3619402985074627,0.48134328358208955,0.06343283582089553,0.0,0.09328358208955224
"McCain, John",0,0,0.0,0.2631578947368421,0.27631578947368424,0.3684210526315789,0.017543859649122806,0.07456140350877193
"Scalise, Steve",0,0,0.0,0.17747589833479405,0.23751095530236635,0.528045574057844,0.0,0.05696757230499562
"McNerney, Jerry",0,0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.06666666666666667
"Lance, Leonard",0,0,0.0,0.2894736842105263,0.3157894736842105,0.27631578947368424,0.0,0.11842105263157894
"Thornberry, Mac",0,0,0.0,0.27818853974122,0.3706099815157117,0.18484288354898337,0.0,0.16635859519408502
"Brooks, Susan",0,0,0.0,0.22330097087378642,0.2912621359223301,0.3883495145631068,0.0,0.0970873786407767
"Norcross, Don",0,0,0.0,0.2909090909090909,0.2909090909090909,0.2727272727272727,0.0,0.14545454545454545
"Davis, Danny K",0,0,0.0,0.5384615384615384,0.15384615384615385,0.0,0.0,0.3076923076923077
"Kaine, Tim",0,0,0.0,0.4186046511627907,0.5348837209302325,0.0,0.0,0.046511627906976744
"Graves, Garret",0,0,0.0,0.1640625,0.19921875,0.58984375,0.0,0.046875
"McHenry, Patrick",0,0,0.0,0.16751269035532995,0.16751269035532995,0.5888324873096447,0.0,0.07614213197969544
"Thompson, Bennie G",0,0,0.0,0.4551282051282051,0.4551282051282051,0.01282051282051282,0.0,0.07692307692307693
"Ellmers, Renee",0,0,0.0,0.24561403508771928,0.2807017543859649,0.2807017543859649,0.0,0.19298245614035087
"Dingell, Debbie",0,0,0.0,0.3713527851458886,0.4244031830238727,0.07161803713527852,0.0,0.13262599469496023
"Levin, Sander",0,0,0.0,0.37142857142857144,0.4,0.0,0.0,0.22857142857142856
"Murray, Patty",0,0,0.0,0.36363636363636365,0.38636363636363635,0.0,0.0,0.25
"Huizenga, Bill",0,0,0.0,0.2647058823529412,0.2647058823529412,0.47058823529411764,0.0,0.0
"Clyburn, James E",0,0,0.0,0.41621621621621624,0.44324324324324327,0.032432432432432434,0.0,0.10810810810810811
"Fudge, Marcia L",0,0,0.0,0.45977011494252873,0.4827586206896552,0.0,0.0,0.05747126436781609
"Stabenow, Debbie",0,0,0.0,0.4230769230769231,0.4230769230769231,0.0,0.0,0.15384615384615385
"Kildee, Dan",0,0,0.0,0.4166666666666667,0.4166666666666667,0.0,0.0,0.16666666666666666
"Bishop, Mike",0,0,0.0,0.2682926829268293,0.3170731707317073,0.4146341463414634,0.0,0.0
"Conyers, John Jr",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Lawrence, Brenda",0,0,0.0,0.47368421052631576,0.47368421052631576,0.0,0.0,0.05263157894736842
"Allen, Jason",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Ayotte, Kelly",0,0,0.0,0.20402298850574713,0.23275862068965517,0.5057471264367817,0.005747126436781609,0.05172413793103448
"Trott, Dave",0,0,0.0,0.32432432432432434,0.32432432432432434,0.21621621621621623,0.0,0.13513513513513514
"Moolenaar, John",0,0,0.0,0.2909090909090909,0.2909090909090909,0.16363636363636364,0.0,0.2545454545454545
"Schumer, Charles E",0,0,0.0,0.30327868852459017,0.3442622950819672,0.07377049180327869,0.01639344262295082,0.26229508196721313
"Mitchell, Paul",0,0,0.0,0.4,0.4,0.2,0.0,0.0
"Boehner, John",0,0,0.0,0.24169184290030213,0.30513595166163143,0.4229607250755287,0.0,0.030211480362537766
"Doyle, Mike",0,0,0.0,0.4155844155844156,0.42207792207792205,0.16233766233766234,0.0,0.0
"Green, Gene",0,0,0.0,0.20134228187919462,0.3087248322147651,0.3624161073825503,0.0,0.12751677852348994
"Lee, Barbara",0,0,0.0,0.4583333333333333,0.4583333333333333,0.0,0.0,0.08333333333333333
"Van Hollen, Chris",0,0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.7333333333333333
"Kind, Ron",0,0,0.0,0.3617021276595745,0.425531914893617,0.0,0.0,0.2127659574468085
"Delaney, John K",0,0,0.0,0.3684210526315789,0.3684210526315789,0.0,0.0,0.2631578947368421
"Richmond, Cedric",0,0,0.0,0.2647058823529412,0.2647058823529412,0.4117647058823529,0.0,0.058823529411764705
"Grassley, Chuck",0,0,0.0,0.07936507936507936,0.14285714285714285,0.5158730158730159,0.015873015873015872,0.24603174603174602
"Rush, Bobby L",0,0,0.0,0.4725274725274725,0.4065934065934066,0.03296703296703297,0.0,0.08791208791208792
"Peters, Gary",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Murphy, Christopher S",0,0,0.0,0.3684210526315789,0.2631578947368421,0.0,0.0,0.3684210526315789
"Duffy, Sean P",0,0,0.0,0.37142857142857144,0.3523809523809524,0.2571428571428571,0.0,0.01904761904761905
"Hensarling, Jeb",0,0,0.0,0.056818181818181816,0.1590909090909091,0.7840909090909091,0.0,0.0
"Ryan, Tim",0,0,0.0,0.32098765432098764,0.32098765432098764,0.20987654320987653,0.0,0.14814814814814814
"Brown, Sherrod",0,0,0.0,0.425,0.475,0.0,0.0,0.1
"Kaptur, Marcy",0,0,0.0,0.3974358974358974,0.3974358974358974,0.0,0.05128205128205128,0.15384615384615385
"Kirkpatrick, Ann",0,0,0.0,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.0,0.0
"Accavitti, Frank Jr",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Visclosky, Pete",0,0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.4666666666666667
"Butterfield, G K",0,0,0.0,0.3888888888888889,0.4444444444444444,0.0,0.0,0.16666666666666666
"Maloney, Carolyn B",0,0,0.0,0.25,0.25,0.0,0.0,0.5
"Edwards, Donna",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Byrne, Bradley",0,0,0.0,0.2604166666666667,0.2604166666666667,0.375,0.0,0.10416666666666667
"Welch, Peter",0,0,0.0,0.3508771929824561,0.2807017543859649,0.0,0.0,0.3684210526315789
"Stefanik, Elise",0,0,0.0,0.128,0.128,0.568,0.0,0.176
"Baldwin, Tammy",0,0,0.0,0.25,0.5,0.0,0.0,0.25
"Graham, Gwen",0,0,0.0,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.0,0.15384615384615385
"Neal, Richard E",0,0,0.0,0.18181818181818182,0.21212121212121213,0.0,0.0,0.6060606060606061
"Crowley, Joseph",0,0,0.0,0.39285714285714285,0.42857142857142855,0.0,0.0,0.17857142857142858
"Collins, Chris",0,0,0.0,0.06896551724137931,0.06896551724137931,0.5,0.0,0.3620689655172414
"Hatch, Orrin G",0,0,0.0,0.2702702702702703,0.2702702702702703,0.3783783783783784,0.0,0.08108108108108109
"Jenkins, Lynn",0,0,0.0,0.07079646017699115,0.1504424778761062,0.6017699115044248,0.0,0.17699115044247787
"Heinrich, Martin",0,0,0.0,0.26666666666666666,0.4,0.17777777777777778,0.1111111111111111,0.044444444444444446
"Sewell, Terri A",0,0,0.0,0.42424242424242425,0.42424242424242425,0.045454545454545456,0.0,0.10606060606060606
"Miller, Candice S",0,0,0.0,0.5,0.5,0.0,0.0,0.0
"Kennedy, Joe III",0,0,0.0,0.4222222222222222,0.17777777777777778,0.0,0.0,0.4
"Bergman, John",0,0,0.0,0.3,0.2,0.5,0.0,0.0
"Moore, Gwen",0,0,0.0,0.26666666666666666,0.06666666666666667,0.0,0.0,0.6666666666666666
"Himes, Jim",0,0,0.0,0.3,0.2,0.0,0.0,0.5
"Meehan, Patrick",0,0,0.0,0.19860973187686196,0.2234359483614697,0.4282522343594836,0.031777557100297914,0.1179245283018868
"Harper, Gregg",0,0,0.0,0.32432432432432434,0.32432432432432434,0.19594594594594594,0.0,0.1554054054054054
"Cassidy, Bill",0,0,0.0,0.2682926829268293,0.36585365853658536,0.36585365853658536,0.0,0.0
"Marino, Tom",0,0,0.0,0.3473282442748092,0.3473282442748092,0.22900763358778625,0.0,0.07633587786259542
"Pittenger, Robert",0,0,0.0,0.30434782608695654,0.30434782608695654,0.391304347826087,0.0,0.0
"Hudson, Richard",0,0,0.0,0.2001982160555005,0.25966303270564917,0.49554013875123887,0.0,0.044598612487611496
"Jolly, David",0,0,0.0,0.4,0.4,0.0,0.0,0.2
"Messer, Luke",0,0,0.0,0.17391304347826086,0.19130434782608696,0.6,0.0,0.034782608695652174
"Mulvaney, Mick",0,0,0.0,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.0,0.0
"Brady, Kevin",0,0,0.0,0.15212527964205816,0.21700223713646533,0.5771812080536913,0.0,0.053691275167785234
"Duncan, Jeff",0,0,0.0,0.24691358024691357,0.24691358024691357,0.5061728395061729,0.0,0.0
"Wenstrup, Brad",0,0,0.0,0.4024390243902439,0.4024390243902439,0.12195121951219512,0.0,0.07317073170731707
"Chabot, Steve",0,0,0.0,0.4722222222222222,0.4722222222222222,0.027777777777777776,0.0,0.027777777777777776
"Blackburn, Marsha",0,0,0.0,0.1875,0.203125,0.59375,0.0,0.015625
"Beatty, Joyce",0,0,0.0,0.41237113402061853,0.5670103092783505,0.0,0.0,0.020618556701030927
"Yarmuth, John A",0,0,0.0,0.3888888888888889,0.3888888888888889,0.0,0.0,0.2222222222222222
"Curbelo, Carlos",0,0,0.0,0.15873015873015872,0.19047619047619047,0.5396825396825397,0.0,0.1111111111111111
"Bilirakis, Gus",0,0,0.0,0.24444444444444444,0.24444444444444444,0.4222222222222222,0.0,0.08888888888888889
"Tillis, Thom",0,0,0.0,0.4,0.4,0.10909090909090909,0.0,0.09090909090909091
"Rice, Tom",0,0,0.0,0.3026315789473684,0.3026315789473684,0.23684210526315788,0.0,0.15789473684210525
"Valadao, David",0,0,0.0,0.16346153846153846,0.16346153846153846,0.6057692307692307,0.0,0.0673076923076923
"Diaz-Balart, Mario",0,0,0.0,0.3409090909090909,0.3409090909090909,0.045454545454545456,0.0,0.2727272727272727
"Rouzer, David",0,0,0.0,0.2542372881355932,0.2542372881355932,0.4915254237288136,0.0,0.0
"Mica, John L",0,0,0.0,0.18666666666666668,0.18666666666666668,0.3333333333333333,0.0,0.29333333333333333
"Buchanan, Vernon",0,0,0.0,0.32558139534883723,0.32558139534883723,0.20930232558139536,0.0,0.13953488372093023
"Gowdy, Trey",0,0,0.0,0.19696969696969696,0.19696969696969696,0.42424242424242425,0.0,0.18181818181818182
"Carson, Andre",0,0,0.0,0.38461538461538464,0.38461538461538464,0.0,0.0,0.23076923076923078
"Crapo, Mike",0,0,0.0,0.11194029850746269,0.11194029850746269,0.6268656716417911,0.0,0.14925373134328357
"Rokita, Todd",0,0,0.0,0.18518518518518517,0.2222222222222222,0.5555555555555556,0.0,0.037037037037037035
"Sinema, Kyrsten",0,0,0.0,0.24096385542168675,0.24096385542168675,0.27710843373493976,0.04819277108433735,0.1927710843373494
"Walters, Mimi",0,0,0.0,0.09803921568627451,0.09803921568627451,0.7058823529411765,0.0,0.09803921568627451
"Ross, Dennis",0,0,0.0,0.17543859649122806,0.17543859649122806,0.45614035087719296,0.0,0.19298245614035087
"Murphy, Patrick",0,0,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.2857142857142857
"Renacci, Jim",0,0,0.0,0.2196969696969697,0.2196969696969697,0.45454545454545453,0.0,0.10606060606060606
"Moran, Jerry",0,0,0.0,0.08620689655172414,0.14367816091954022,0.6781609195402298,0.005747126436781609,0.08620689655172414
"Wilson, Joe",0,0,0.0,0.2033898305084746,0.2033898305084746,0.3389830508474576,0.0,0.2542372881355932
