,Unnamed: 0,Unnamed: 0.1,name,fec_candidate_id,2010,2012,2014,2016,2018,2020,id,party
247,247,247,Todd Rokita,H0IN04170,291238.25,491600.0,502886.6,527221.69,112400.0,0.0,R000592,R
248,248,248,Tom Rooney,H8FL16022,531029.99,504199.51,393322.66,489822.49,209750.0,0.0,R000583,R
249,249,249,Ileana Ros-Lehtinen,H0FL18025,478400.0,610850.0,391733.13,610289.36,159450.0,0.0,R000435,R
250,250,250,Jacky Rosen,S8NV00156,0.0,0.0,0.0,0.0,1271587.3,0.0,R000608,D
251,251,251,Peter Roskam,H6IL06117,1065424.69,1606913.38,1886052.46,1572997.08,3124389.63,0.0,R000580,R
252,252,252,Dennis Ross,H0FL12101,517218.0,557224.11,956490.14,931107.99,470831.15,0.0,R000593,R
253,253,253,Keith Rothfus,H0PA04220,94700.0,478925.0,821857.75,572844.0,1262867.5,0.0,R000598,R
254,254,254,Edward Royce,H6CA39020,725893.98,958824.82,1117556.33,1297894.5,529300.0,0.0,R000487,R
255,255,255,Steve Russell,H4OK05132,0.0,0.0,201450.0,406054.12,567350.0,0.0,R000604,R
256,256,256,Paul Ryan,H8WI01024,1244287.05,1247900.0,2283814.3,1532241.7,311700.0,0.0,R000570,R
257,257,257,Gregorio Sablan,H8MP00041,7500.0,36808.02,8500.0,3500.0,62500.0,39500.0,S001177,D
258,258,258,Mark Sanford,H4SC01073,0.0,0.0,204179.91,249450.0,264985.0,0.0,S000051,R
259,259,259,Pete Sessions,H2TX03126,1031526.4,1087926.92,1266431.86,1254854.96,2211874.86,535090.75,S000250,R
260,260,260,Carol Shea-Porter,H6NH01230,495993.8,500745.76,563649.54,491847.13,46000.0,0.0,S001170,D
261,261,261,Bill Shuster,H2PA09035,499299.73,919344.78,2146532.53,0.0,716650.0,0.0,S001154,R
262,262,262,Kyrsten Sinema,H2AZ09019,0.0,371319.44,1380005.75,1862584.06,367713.5,0.0,S001191,D
263,263,263,Louise Slaughter,H6NY03031,507573.76,1069091.03,611775.0,709207.36,281150.0,0.0,S000480,D
264,264,264,Lamar Smith,H6TX21012,653316.1,916560.83,761258.06,805981.4,237040.0,0.0,S000583,R
265,265,265,Scott Taylor,H0VA02118,0.0,0.0,0.0,307699.95,1016760.61,267000.0,T000477,R
266,266,266,Claudia Tenney,H4NY22051,0.0,0.0,3133.6,319585.0,1370420.95,441700.0,T000478,R
267,267,267,Pat Tiberi,H0OH12062,1729416.92,2022849.4,2109892.32,2860606.43,1457650.0,0.0,T000462,R
268,268,268,Dave Trott,H4MI11097,0.0,0.0,239980.08,392721.13,58700.0,0.0,T000475,R
269,269,269,Niki Tsongas,H8MA05143,357600.0,329673.32,305275.0,388674.8,35500.0,0.0,T000465,D
270,270,270,David Valadao,H2CA20094,0.0,574499.79,1290642.17,1520665.37,1530216.93,634109.0,V000129,R
271,271,271,Mimi Walters,H4CA45097,0.0,0.0,592505.79,1020300.0,1988180.45,0.0,W000820,R
272,272,272,Tim Walz,H6MN01174,751770.65,780172.66,669262.5,773720.0,0.0,0.0,W000799,D
273,273,273,Kevin Yoder,H0KS03137,566347.15,556057.69,894537.09,1698322.07,2366082.75,0.0,Y000063,R
274,274,274,David Young,S4IA00103,0.0,0.0,669336.28,0.0,0.0,0.0,Y000066,R
275,275,275,Ryan Zinke,H4MT01041,0.0,0.0,409911.54,781854.0,0.0,0.0,Z000018,R
276,276,276,Ralph Abraham,H4LA05221,0.0,0.0,20000.0,306995.86,431200.0,26500.0,A000374,R
277,277,277,Alma Adams,H4NC12100,0.0,0.0,307830.67,615303.45,458227.29,600165.0,A000370,D
278,278,278,Robert Aderholt,H6AL04098,277995.0,613000.0,749828.84,953802.12,1066544.15,738300.0,A000055,R
279,279,279,Pete Aguilar,H2CA31125,0.0,133250.0,677942.37,1124135.02,1006043.34,1089524.5,A000371,D
280,280,280,Rick Allen,H2GA12121,0.0,17000.0,237740.65,505675.0,409492.0,343250.0,A000372,R
281,281,281,Colin Allred,H8TX32098,0.0,0.0,0.0,0.0,469225.78,917587.44,A000376,D
282,282,282,Justin Amash,H0MI03126,174468.0,184550.0,124750.0,36200.0,43250.0,23366.93,A000367,R
283,283,283,Mark Amodei,H2NV02395,0.0,664645.94,336550.0,398534.08,568046.38,379100.0,A000369,R
284,284,284,Kelly Armstrong,H8ND00096,0.0,0.0,0.0,0.0,482544.24,733023.31,A000377,R
285,285,285,Jodey Arrington,H6TX19099,0.0,0.0,0.0,398510.44,499077.73,1207371.38,A000375,R
286,286,286,Cynthia Axne,H8IA03124,0.0,0.0,0.0,0.0,458966.96,1241119.66,A000378,D
287,287,287,Brian Babin,H6TX02079,0.0,0.0,367115.42,546295.0,557105.0,586776.67,B001291,R
288,288,288,Don Bacon,H6NE02125,0.0,0.0,0.0,547450.0,1184206.98,1450810.0,B001298,R
289,289,289,James Baird,H8IN04199,0.0,0.0,0.0,0.0,158750.0,221475.0,B001307,R
290,290,290,Troy Balderson,H8OH12180,0.0,0.0,0.0,0.0,1021987.15,1018711.72,B001306,R
291,291,291,Jim Banks,H6IN03229,0.0,0.0,0.0,361985.0,540010.4,676025.01,B001299,R
292,292,292,Andy Barr,H0KY06104,173898.46,436334.08,1106515.62,1137173.9,2052448.9,1988403.92,B001282,R
293,293,293,Nanette Barragán,H6CA44103,0.0,0.0,0.0,226010.43,557133.25,629700.02,B001300,D
294,294,294,Karen Bass,H0CA33117,358350.0,442998.27,460250.0,374494.25,390350.0,836471.99,B001270,D
295,295,295,Joyce Beatty,H2OH03125,0.0,407625.0,641934.04,850822.0,822226.33,1545210.61,B001281,D
296,296,296,Ami Bera,H0CA03078,432288.18,703190.09,1441271.53,1406340.82,1193555.0,864309.23,B001287,D
297,297,297,Jack Bergman,H6MI01226,0.0,0.0,0.0,379871.93,705247.04,685799.61,B001301,R
298,298,298,Donald Beyer,H4VA08224,0.0,0.0,577179.55,879886.67,757338.75,664315.07,B001292,D
299,299,299,Andy Biggs,H6AZ05083,0.0,0.0,0.0,227400.5,311427.0,363780.0,B001302,R
300,300,300,Gus Bilirakis,H6FL09070,311097.72,281600.0,662450.0,783175.0,942167.23,781650.0,B001257,R
301,301,301,Rob Bishop,H2UT01094,168450.0,241600.0,377450.0,620773.57,568700.0,0.0,B001250,R
302,302,302,Dan Bishop,H0NC09187,0.0,0.0,0.0,0.0,0.0,770542.09,B001311,R
303,303,303,Sanford Bishop,H2GA02031,835051.08,818240.42,842944.11,809811.43,900165.96,1029811.72,B000490,D
304,304,304,Earl Blumenauer,H6OR03064,794102.4,774956.68,822683.79,909427.43,932979.1,1005837.0,B000574,D
305,305,305,Lisa Blunt Rochester,H6DE00206,0.0,0.0,0.0,363892.26,911775.06,1140408.63,B001303,D
306,306,306,Suzanne Bonamici,H2OR01133,0.0,751600.13,522799.25,516908.53,546123.44,560000.0,B001278,D
307,307,307,Mike Bost,H4IL12060,0.0,0.0,458383.91,1080524.49,1429791.34,1028895.0,B001295,R
308,308,308,Brendan Boyle,H4PA13199,0.0,0.0,636765.0,715499.88,835840.0,1115719.51,B001296,D
309,309,309,Kevin Brady,H6TX08100,768845.45,1104932.18,1558724.44,3008077.73,3062477.24,2338484.0,B000755,R
310,310,310,Anthony Brindisi,H8NY22151,0.0,0.0,0.0,0.0,777632.35,1296224.99,B001308,D
311,311,311,Mo Brooks,H0AL05163,292995.13,459948.35,290300.0,260033.21,305595.0,250020.0,B001274,R
312,312,312,Susan Brooks,H2IN05082,0.0,243200.0,704459.65,891946.04,900051.79,0.0,B001284,R
313,313,313,Anthony Brown,H6MD04209,0.0,0.0,0.0,432853.65,598296.79,863876.86,B001304,D
314,314,314,Julia Brownley,H2CA00120,0.0,506108.67,1098111.79,1051601.82,906120.81,721250.0,B001285,D
315,315,315,Vern Buchanan,H6FL13148,368730.0,752375.02,658928.3,730010.1,1340467.42,1374445.0,B001260,R
316,316,316,Ken Buck,S0CO00237,498547.0,0.0,296350.0,0.0,0.0,0.0,B001297,R
317,317,317,Larry Bucshon,H0IN08114,453467.87,623567.67,533038.13,648925.0,711650.0,794500.0,B001275,R
318,318,318,Ted Budd,H6NC13129,0.0,0.0,0.0,167259.5,923174.72,807475.44,B001305,R
319,319,319,Tim Burchett,H8TN02119,0.0,0.0,0.0,0.0,108825.0,267535.0,B001309,R
320,320,320,Michael Burgess,H2TX26093,758150.0,865250.0,896793.91,984746.38,1105807.64,1000257.17,B001248,R
321,321,321,Cheri Bustos,H2IL17071,0.0,542573.31,1343898.07,1386430.35,1629412.0,2348415.47,B001286,D
322,322,322,G. Butterfield,H4NC01046,577193.66,634929.37,682007.02,907831.36,657650.0,741025.0,B001251,D
323,323,323,Bradley Byrne,H4AL01123,0.0,0.0,984850.99,843200.0,1054650.0,0.0,B001289,R
324,324,324,Ken Calvert,H2CA37023,704833.25,504238.68,631763.2,743005.49,704041.39,611550.0,C000059,R
325,325,325,Salud Carbajal,H6CA24303,0.0,0.0,0.0,623624.48,761728.08,637087.77,C001112,D
326,326,326,Tony Cárdenas,H2CA28113,0.0,382350.0,457809.36,1011139.8,911448.6,1005350.0,C001097,D
327,327,327,André Carson,H8IN07184,429576.9,496255.36,563637.78,593379.23,531350.0,448450.0,C001072,D
328,328,328,John Carter,H2TX31044,370384.04,433432.85,508967.32,614480.1,995746.15,919050.0,C001051,R
329,329,329,Buddy Carter,H4GA01039,0.0,0.0,431582.11,664737.61,1138343.33,1203934.0,C001103,R
330,330,330,Matt Cartwright,H2PA17079,0.0,204639.38,338840.0,436072.07,1039448.61,1151512.14,C001090,D
331,331,331,Ed Case,H2HI02128,18700.0,0.0,0.0,0.0,0.0,403562.0,C001055,D
332,332,332,Sean Casten,H8IL06139,0.0,0.0,0.0,0.0,441793.54,976040.51,C001117,D
333,333,333,Kathy Castor,H6FL11126,372865.17,447482.55,395700.0,424750.0,398535.1,495835.7,C001066,D
334,334,334,Joaquín Castro,H2TX35011,0.0,519358.92,630414.42,641908.93,530300.0,294600.0,C001091,D
335,335,335,Steven Chabot,H8OH01043,700008.69,437337.67,374870.52,473655.0,932524.88,1213500.0,C000266,R
336,336,336,Liz Cheney,H6WY00159,0.0,0.0,0.0,276096.54,499434.17,1292490.0,C001109,R
337,337,337,Judy Chu,H0CA32101,672085.0,351235.0,372590.0,402760.0,583201.02,591600.0,C001080,D
338,338,338,David Cicilline,H0RI01073,270618.18,645731.39,361350.0,426195.0,442568.85,374720.34,C001084,D
339,339,339,Gilbert Cisneros,H8CA39174,0.0,0.0,0.0,0.0,83908.2,1017340.29,C001123,D
340,340,340,Katherine Clark,H4MA05084,0.0,0.0,427112.6,544521.58,614228.21,840480.89,C001101,D
341,341,341,Yvette Clarke,H4NY11138,353567.21,380030.0,361115.0,474524.54,632868.75,853361.72,C001067,D
342,342,342,William Clay,H0MO01066,456954.14,587903.81,489803.96,586760.5,579342.77,651971.29,C001049,D
343,343,343,Emanuel Cleaver,H4MO05234,356527.57,813340.97,725423.21,914573.78,858540.71,1020158.29,C001061,D
344,344,344,Ben Cline,H8VA06104,0.0,0.0,0.0,0.0,298812.48,361470.0,C001118,R
345,345,345,Michael Cloud,H8TX27049,0.0,0.0,0.0,0.0,199807.02,236079.55,C001115,R
346,346,346,James Clyburn,H2SC02042,2157839.64,1884201.9,1800189.18,1786161.97,1716503.76,2223932.0,C000537,D
347,347,347,Steve Cohen,H6TN09068,0.0,482821.84,467639.65,442731.87,370347.34,407087.34,C001068,D
348,348,348,Tom Cole,H2OK04055,337900.0,428452.17,573324.38,967844.97,1040296.0,978100.0,C001053,R
349,349,349,Doug Collins,H2GA09150,0.0,265300.0,430686.02,721235.45,909300.0,582852.0,C001093,R
350,350,350,Chris Collins,H8NY29032,0.0,295133.48,431600.79,770455.0,686872.06,8000.0,C001092,R
351,351,351,James Comer,H6KY01110,0.0,0.0,0.0,328601.11,428540.12,459450.0,C001108,R
352,352,352,K. Conaway,H4TX19136,421545.45,687889.5,1018135.34,1211243.77,1267622.89,258500.0,C001062,R
353,353,353,Gerald Connolly,H8VA11062,1095497.16,1026705.39,959810.0,906750.88,907496.25,855692.75,C001078,D
354,354,354,Paul Cook,H2CA08164,0.0,243738.0,453094.0,603841.19,650349.0,159000.0,C001094,R
355,355,355,Jim Cooper,H2TN05131,348005.0,358654.15,315495.0,352550.0,352500.0,430750.0,C000754,D
356,356,356,J. Correa,H6CA46116,0.0,0.0,0.0,448322.78,730212.32,846482.1,C001110,D
357,357,357,Jim Costa,H4CA20082,800085.34,704642.47,688584.51,911633.06,1064042.89,1231453.47,C001059,D
358,358,358,Joe Courtney,H2CT02112,689095.0,737544.18,806250.0,718766.06,646325.0,587250.0,C001069,D
359,359,359,TJ Cox,H8CA10167,0.0,0.0,0.0,0.0,392740.1,1148730.78,C001124,D
360,360,360,Angie Craig,H6MN02131,0.0,0.0,0.0,808462.86,825137.63,1649650.04,C001119,D
361,361,361,Rick Crawford,H0AR01083,333538.8,555787.18,483348.58,407500.0,497187.55,555335.62,C001087,R
362,362,362,Dan Crenshaw,H8TX02166,0.0,0.0,0.0,0.0,347472.17,866780.0,C001120,R
363,363,363,Charlie Crist,H6FL13205,0.0,0.0,0.0,479386.69,984370.97,720903.13,C001111,D
364,364,364,Jason Crow,H8CO06229,0.0,0.0,0.0,0.0,544541.17,758119.68,C001121,D
365,365,365,Henry Cuellar,H2TX23082,572727.42,792498.42,777817.29,968040.51,1103320.0,1485620.25,C001063,D
366,366,366,Elijah Cummings,H6MD07160,447022.72,567746.25,598307.0,619500.0,628199.0,346200.0,C000984,D
367,367,367,Joe Cunningham,H8SC01116,0.0,0.0,0.0,0.0,31000.0,192992.67,C001122,D
368,368,368,John Curtis,H8UT03238,0.0,0.0,0.0,0.0,491150.0,533467.22,C001114,R
369,369,369,Sharice Davids,H8KS03155,0.0,0.0,0.0,0.0,431469.13,1290377.6,D000629,D
370,370,370,Warren Davidson,H6OH08315,0.0,0.0,0.0,199534.09,435940.55,574255.02,D000626,R
371,371,371,Danny Davis,H4IL07037,427747.25,295760.64,486933.2,491519.52,390756.92,489652.56,D000096,D
372,372,372,Rodney Davis,H2IL13120,0.0,645797.72,2050655.67,1828745.31,2466999.61,2859533.24,D000619,R
373,373,373,Susan Davis,H0CA49055,278175.0,343970.56,292258.11,331283.33,316350.0,77500.0,D000598,D
374,374,374,Madeleine Dean,H8PA04116,0.0,0.0,0.0,0.0,487949.56,775489.43,D000631,D
375,375,375,Peter DeFazio,H6OR04047,637496.45,611805.0,627478.9,866223.95,1044919.88,2192957.53,D000191,D
376,376,376,Diana DeGette,H6CO01141,501306.8,565550.0,600248.57,721239.3,688600.0,637050.0,D000197,D
377,377,377,Rosa DeLauro,H0CT03072,756718.36,614534.07,597867.49,584172.15,601770.0,773300.01,D000216,D
378,378,378,Suzan DelBene,H0WA08046,273611.11,418561.74,1172552.99,888575.95,1118200.0,1242336.6,D000617,D
379,379,379,Antonio Delgado,H8NY19181,0.0,0.0,0.0,0.0,466936.19,612445.56,D000630,D
380,380,380,Val Demings,H2FL08063,0.0,467216.32,0.0,20500.0,588577.09,777840.0,D000627,D
381,381,381,Mark DeSaulnier,H0CA10073,151783.4,0.0,330846.2,302230.0,344100.0,398777.0,D000623,D
382,382,382,Scott DesJarlais,H0TN04195,191700.0,471178.33,141931.25,199668.0,217150.0,124249.0,D000616,R
383,383,383,Ted Deutch,H0FL19080,590413.15,367022.1,382850.0,414700.0,364950.0,292097.0,D000610,D
384,384,384,Mario Diaz-Balart,H2FL25018,378250.0,470250.0,585476.31,943881.69,1331412.97,986568.57,D000600,R
385,385,385,Debbie Dingell,H4MI12079,0.0,0.0,636941.66,587677.87,749500.0,938531.52,D000624,D
386,386,386,Lloyd Doggett,H4TX10028,355522.81,413289.55,362750.0,324400.42,435911.69,513617.81,D000399,D
387,387,387,Mike Doyle,H4PA18131,0.0,0.0,0.0,667012.12,712149.57,756749.64,D000482,D
388,388,388,Sean Duffy,H0WI07051,480545.0,1178000.96,1186272.79,1179747.98,1447650.0,255250.0,D000614,R
389,389,389,Jeffrey Duncan,H0SC03077,333706.95,433950.12,350500.0,350300.0,533371.37,641644.93,D000615,R
390,390,390,Neal Dunn,H6FL02208,0.0,0.0,0.0,366650.0,511384.17,348800.0,D000628,R
391,391,391,Tom Emmer,H4MN06087,0.0,0.0,278500.0,788730.0,1195517.16,1488300.94,E000294,R
392,392,392,Eliot Engel,H8NY19058,428344.6,463620.0,457175.0,504507.55,478276.63,468660.0,E000179,D
393,393,393,Veronica Escobar,H8TX16109,0.0,0.0,0.0,0.0,421840.11,606534.0,E000299,D
394,394,394,Anna Eshoo,H8CA12098,769648.49,676109.66,774340.3,655492.0,570050.0,997089.55,E000215,D
395,395,395,Adriano Espaillat,H2NY13096,0.0,5250.0,1000.0,193435.0,366657.75,314680.0,E000297,D
396,396,396,Ron Estes,H8KS04112,0.0,0.0,0.0,0.0,816237.7,1132978.66,E000298,R
397,397,397,Dwight Evans,H6PA02171,0.0,0.0,0.0,375534.56,425623.49,660355.61,E000296,D
398,398,398,A. Ferguson,H6GA03113,0.0,0.0,0.0,524104.84,727472.78,1452321.77,F000465,R
399,399,399,Abby Finkenauer,H8IA01094,0.0,0.0,0.0,0.0,709114.11,1324775.57,F000467,D
400,400,400,Brian Fitzpatrick,H6PA08277,0.0,0.0,0.0,817554.0,1495730.37,1806531.58,F000466,R
401,401,401,Chuck Fleischmann,H0TN03254,248918.0,556455.3,706883.35,653725.28,552219.05,451858.46,F000459,R
402,402,402,Lizzie Fletcher,H8TX07140,0.0,0.0,0.0,0.0,366178.38,1323642.96,F000468,D
403,403,403,Bill Flores,H0TX17104,297897.34,526072.09,645041.27,1109430.44,990264.04,240750.0,F000461,R
404,404,404,Jeff Fortenberry,H4NE01064,141250.0,261450.0,330171.26,335500.0,377850.0,638310.0,F000449,R
405,405,405,Bill Foster,H8IL14067,950108.66,421844.63,794378.59,761100.0,808550.0,911000.0,F000454,D
406,406,406,Virginia Foxx,H4NC05146,249722.4,311373.3,460115.58,682606.48,1053044.15,814570.0,F000450,R
407,407,407,Lois Frankel,H2FL14053,0.0,415796.78,400089.59,570498.9,477829.14,530637.86,F000462,D
408,408,408,Marcia Fudge,H8OH11141,412611.56,504377.62,772020.08,646737.69,616275.3,619217.17,F000455,D
409,409,409,Russ Fulcher,H8ID01124,0.0,0.0,0.0,0.0,254776.07,358050.0,F000469,R
410,410,410,Tulsi Gabbard,H2HI02508,0.0,364218.35,450757.0,477073.81,26737.67,0.0,G000571,D
411,411,411,Matt Gaetz,H6FL01119,0.0,0.0,0.0,230250.0,339450.0,63050.0,G000578,R
412,412,412,Mike Gallagher,H6WI08155,0.0,0.0,0.0,606126.06,903146.66,828300.0,G000579,R
413,413,413,Ruben Gallego,H4AZ07043,0.0,0.0,329828.81,519361.49,557649.86,742508.81,G000574,D
414,414,414,John Garamendi,H0CA10149,630523.74,770307.38,758091.69,634307.37,712960.3,618324.0,G000559,D
415,415,415,Sylvia Garcia,H8TX29052,0.0,0.0,0.0,0.0,553422.2,627300.0,G000587,D
416,416,416,Jesús García,H8IL04134,0.0,0.0,0.0,0.0,301115.9,415300.0,G000586,D
417,417,417,Mike Garcia,H0CA25105,0.0,0.0,0.0,0.0,0.0,895272.29,G000061,R
418,418,418,Greg Gianforte,H8MT01182,0.0,0.0,0.0,0.0,536214.4,131475.0,G000584,R
419,419,419,Bob Gibbs,H0OH18077,319045.5,815385.94,704453.17,624120.28,737638.05,584081.0,G000563,R
420,420,420,Louie Gohmert,H4TX04039,149775.0,118808.92,174414.42,106420.0,105380.0,88346.43,G000552,R
421,421,421,Jared Golden,H8ME02185,0.0,0.0,0.0,0.0,410563.32,662657.41,G000592,D
422,422,422,Jimmy Gomez,H8CA34266,0.0,0.0,0.0,0.0,770876.15,994447.19,G000585,D
423,423,423,Anthony Gonzalez,H8OH16124,0.0,0.0,0.0,0.0,486150.0,1249076.91,G000588,R
424,424,424,Vicente Gonzalez,H6TX15162,0.0,0.0,0.0,288362.0,702384.46,991559.0,G000581,D
425,425,425,Lance Gooden,H8TX05144,0.0,0.0,0.0,0.0,372370.58,854226.18,G000589,R
426,426,426,Paul Gosar,H0AZ01259,330100.0,425522.54,228550.0,291410.45,210200.0,240091.93,G000565,R
427,427,427,Josh Gottheimer,H6NJ05171,0.0,0.0,0.0,654733.97,1649869.84,1782449.41,G000583,D
428,428,428,Kay Granger,H6TX12060,569018.95,580214.07,531520.77,647904.9,798003.04,1457909.0,G000377,R
429,429,429,Tom Graves,H0GA09030,434806.49,537355.66,499200.0,808625.0,1279085.73,548250.0,G000560,R
430,430,430,Garret Graves,H4LA06153,0.0,0.0,233859.62,881967.58,976749.4,915246.26,G000577,R
431,431,431,Sam Graves,H0MO06073,770637.55,1057476.8,1065405.35,1200321.4,1385250.0,1539215.02,G000546,R
432,432,432,Al Green,H4TX09095,217050.0,159965.0,148550.0,216000.0,184840.0,244000.0,G000553,D
433,433,433,Mark Green,H8TN07076,0.0,0.0,0.0,0.0,218309.1,166900.0,G000590,R
434,434,434,Morgan Griffith,H0VA09055,265146.83,652006.93,574633.24,549554.0,634093.75,590900.0,G000568,R
435,435,435,Raúl Grijalva,H2AZ07070,555282.21,325477.97,273933.16,322203.49,283500.0,254094.54,G000551,D
436,436,436,Glenn Grothman,H4WI06048,0.0,0.0,284951.63,290845.95,654816.29,376783.88,G000576,R
437,437,437,Michael Guest,H8MS03125,0.0,0.0,0.0,0.0,277800.0,327250.0,G000591,R
438,438,438,Brett Guthrie,H8KY02031,730714.16,1111286.54,1296391.83,1460828.01,1608459.27,1183234.64,G000558,R
439,439,439,Debra Haaland,H8NM01331,0.0,0.0,0.0,0.0,351515.27,288428.22,H001080,D
440,440,440,Jim Hagedorn,H0MN01045,0.0,0.0,0.0,15000.0,369629.11,704198.16,H001088,R
441,441,441,Josh Harder,H8CA10126,0.0,0.0,0.0,0.0,350099.9,866996.27,H001090,D
442,442,442,Andy Harris,H8MD01094,426693.0,438352.5,460220.35,483658.37,559856.72,416246.46,H001052,R
443,443,443,Vicky Hartzler,H0MO04086,269919.59,546383.28,329452.54,423529.22,510585.3,505760.11,H001053,R
444,444,444,Alcee Hastings,H2FL23021,403953.83,316819.83,347494.7,364309.66,382274.16,351189.05,H000324,D
445,445,445,Jahana Hayes,H8CT05245,0.0,0.0,0.0,0.0,393814.56,653526.56,H001081,D
446,446,446,Denny Heck,H0WA03161,522449.0,780253.96,978895.67,798750.0,851450.0,351175.0,H001064,D
447,447,447,Kevin Hern,H8OK01157,0.0,0.0,0.0,0.0,337700.0,608201.0,H001082,R
448,448,448,Jaime Herrera Beutler,H0WA03187,551882.4,527131.1,572422.98,439400.0,1014969.86,1460690.21,H001056,R
449,449,449,Jody Hice,H0GA07125,2500.0,0.0,138950.0,202379.25,196320.0,191350.0,H001071,R
450,450,450,Clay Higgins,H6LA03148,0.0,0.0,0.0,58150.0,306200.0,226100.0,H001077,R
451,451,451,Brian Higgins,H4NY27076,461869.67,429648.82,324733.92,336506.14,664914.77,814785.68,H001038,D
452,452,452,Katie Hill,H8CA25074,0.0,0.0,0.0,0.0,648803.01,430551.07,H001087,D
453,453,453,French Hill,H4AR02141,0.0,0.0,444152.36,893432.69,1261080.5,1531281.6,H001072,R
454,454,454,Jim Himes,H8CT04172,1245496.29,1074355.75,1049872.64,1000729.28,959327.91,829150.0,H001047,D
455,455,455,George Holding,H2NC13110,0.0,288752.07,530351.97,1490245.13,1693212.65,593898.75,H001065,R
456,456,456,Trey Hollingsworth,H6IN09176,0.0,0.0,0.0,285500.0,1119155.57,997750.0,H001074,R
457,457,457,Kendra Horn,H8OK05109,0.0,0.0,0.0,0.0,104557.51,947237.06,H001083,D
458,458,458,Steven Horsford,H2NV04011,0.0,754367.44,1194584.66,0.0,877796.31,1713717.66,H001066,D
459,459,459,Chrissy Houlahan,H8PA06087,0.0,0.0,0.0,0.0,659894.96,1017062.95,H001085,D
460,460,460,Steny Hoyer,H2MD05155,2857030.0,2686921.16,2379765.0,2481618.21,2499617.74,2804040.0,H000874,D
461,461,461,Richard Hudson,H2NC08185,0.0,773592.41,919144.83,1332615.0,1450229.15,2183648.92,H001067,R
462,462,462,Jared Huffman,H2CA06259,0.0,402574.22,393023.43,409486.48,384522.7,0.0,H001068,D
463,463,463,Bill Huizenga,H0MI02094,219057.99,639306.91,709427.19,761906.03,1345712.68,1127364.71,H001058,R
464,464,464,Duncan Hunter,H8CA52052,437579.35,600806.0,848324.72,799433.32,487921.33,10500.0,H001048,R
465,465,465,Will Hurd,H0TX23086,6750.0,0.0,251050.0,1767514.97,1873119.22,404375.13,H001073,R
466,466,466,Sheila Jackson Lee,H4TX18054,332148.53,286450.0,177500.0,238227.03,264497.07,5237691.25,J000032,D
467,467,467,Chris Jacobs,H0NY27090,0.0,0.0,0.0,0.0,0.0,339698.0,J000020,R
468,468,468,Pramila Jayapal,H6WA07458,0.0,0.0,0.0,384865.33,347460.0,358320.32,J000298,D
469,469,469,Hakeem Jeffries,H2NY10092,0.0,221000.0,472890.0,566064.92,844300.0,1666549.26,J000294,D
470,470,470,Mike Johnson,H6LA04138,0.0,0.0,0.0,152000.0,489200.0,488302.38,J000299,R
471,471,471,Dusty Johnson,H8SD01055,0.0,0.0,0.0,0.0,333415.79,476539.97,J000301,R
472,472,472,Bill Johnson,H0OH06189,160780.0,974233.51,1196593.01,1086950.0,1101052.0,1054225.0,J000292,R
473,473,473,Eddie Johnson,H2TX00015,353495.82,518495.72,397320.9,295651.34,332170.77,415266.0,J000126,D
474,474,474,Hank Johnson,H6GA04129,387931.79,387800.0,517500.0,441530.0,444750.0,509375.0,J000288,D
475,475,475,Walter Jones,H2NC01081,318530.0,357350.0,301155.83,242200.0,224120.0,0.0,J000255,R
476,476,476,Jim Jordan,H6OH04082,410923.7,496874.65,376635.6,354896.05,305889.77,418575.5,J000289,R
477,477,477,Dave Joyce,H2OH14064,0.0,292050.0,1267136.62,1121866.81,1349717.36,1276905.8,J000295,R
478,478,478,John Joyce,H8PA13125,0.0,0.0,0.0,0.0,391177.51,657350.01,J000302,R
479,479,479,Marcy Kaptur,H2OH09031,398152.42,706300.0,668900.0,589693.49,586601.46,787945.0,K000009,D
480,480,480,John Katko,H4NY24073,0.0,0.0,169675.0,1422310.88,1368990.79,1789930.0,K000386,R
481,481,481,Bill Keating,H0MA10082,409095.0,539332.0,629722.51,593177.66,633000.0,431430.39,K000375,D
482,482,482,Fred Keller,H0PA12181,0.0,0.0,0.0,0.0,0.0,445712.82,K000395,R
483,483,483,Robin Kelly,H2IL02172,0.0,0.0,527548.64,686187.74,657796.63,1058076.32,K000385,D
484,484,484,Mike Kelly,H0PA03271,271799.73,530915.35,1016897.25,1123544.77,1695609.33,1471701.32,K000376,R
485,485,485,Trent Kelly,H6MS01131,0.0,0.0,0.0,485658.0,445907.05,484480.19,K000388,R
486,486,486,Joseph Kennedy,H2MA04073,0.0,425321.06,512983.77,918433.92,887643.13,643431.78,K000379,D
487,487,487,Ro Khanna,H4CA12055,0.0,0.0,0.0,0.0,2000.0,0.0,K000389,D
488,488,488,Dan Kildee,H2MI05119,0.0,356938.95,609999.73,635512.54,786930.75,1166799.03,K000380,D
489,489,489,Derek Kilmer,H2WA06129,0.0,731792.1,888225.4,1043652.0,1213833.17,1280687.0,K000381,D
490,490,490,Andy Kim,H8NJ03206,0.0,0.0,0.0,0.0,617323.51,1042405.33,K000394,D
491,491,491,Ron Kind,H6WI03099,1223748.98,1291983.68,1554207.48,1670206.28,1795900.0,1984761.78,K000188,D
492,492,492,Peter King,H2NY03089,598755.67,705963.05,527000.0,488600.0,528400.0,167475.25,K000210,R
493,493,493,Steve King,H2IA05072,344720.0,687200.0,405298.44,290485.0,234243.0,15520.0,K000362,R
