Recipient,Party,Chamber,Coal Total,Hydro Total,Nuclear Total,Oil Total,Solar Total,Wind Total,Total,PAC Total,FEC Candidate ID,ID,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Harris, Andy",Republican,House,9000,0,0,49000,0,0,58000,865045.5,H8MD01094,H001052,0.010404077010978036,0.0,0.0,0.05664441928199153,0.0,0.0
"Donnelly, Joe",Democrat,House,5000,5000,5000,0,1500,5500,22000,1330692.02,S2IN00091,D000607,0.003757443439091188,0.003757443439091188,0.003757443439091188,0.0,0.0011272330317273565,0.004133187783000307
"Griffith, Morgan",Republican,House,39000,12500,22500,46500,0,6000,126500,917153.76,H0VA09055,G000568,0.042522858980592305,0.01362912146813856,0.024532418642649406,0.05070033186147544,0.0,0.006541978304706509
"Boozman, John",Republican,Senate,6000,2000,6000,11000,0,1000,26000,26000.0,H2AR03176,B001236,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.4230769230769231,0.0,0.038461538461538464
"Thompson, Glenn",Republican,House,10500,18150,18150,35500,0,5000,87300,871678.98,H8PA05071,T000467,0.012045718941163408,0.02082188559829675,0.02082188559829675,0.04072600213440962,0.0,0.005736056638649243
"Ayotte, Kelly",Republican,Senate,8000,15000,8000,51500,0,2000,84500,1388591.0,S0NH00235,A000368,0.005761235669826464,0.01080231688092462,0.005761235669826464,0.03708795462450786,0.0,0.001440308917456616
"Guthrie, Brett",Republican,House,16000,15500,15500,37000,0,13000,97000,1842000.7000000002,H8KY02031,G000558,0.008686207339660619,0.008414763360296226,0.008414763360296226,0.020086854472965182,0.0,0.007057543463474253
"McCaskill, Claire",Democrat,Senate,16000,31000,49632,0,1500,4500,102632,2060118.0,S6MO00305,M001170,0.00776654541147643,0.015047681734735583,0.024091823866399884,0.0,0.0007281136323259153,0.002184340896977746
"Capito, Shelley Moore",Republican,House,33500,16000,25000,32000,0,12000,118500,1941332.58,H0WV02138,C001047,0.017256188014935597,0.00824176143996924,0.012877752249951937,0.01648352287993848,0.0,0.00618132107997693
"Lummis, Cynthia",Republican,House,38500,6000,8000,82500,0,5000,140000,763880.95,H8WY00148,L000571,0.05040052379889825,0.007854627085542585,0.010472836114056779,0.10800112242621053,0.0,0.006545522571285487
"Shimkus, John",Republican,House,37500,70500,81500,94500,0,20500,304500,2882236.3099999996,H2IL20042,S000364,0.013010730546240327,0.024460173426931815,0.02827665438716231,0.03278704097652563,0.0,0.007112532698611379
"Paul, Rand",Republican,Senate,10850,3000,3000,25000,0,2000,43850,43850.0,S0KY00156,P000603,0.24743443557582667,0.06841505131128849,0.06841505131128849,0.5701254275940707,0.0,0.04561003420752566
"Barr, Andy",Republican,House,27000,2500,2500,25000,0,0,57000,610232.54,H0KY06104,B001282,0.04424542814449062,0.00409679890226765,0.00409679890226765,0.0409679890226765,0.0,0.0
"Lee, Mike",Republican,Senate,10000,1500,1500,20000,0,2500,35500,438370.0,S0UT00165,L000577,0.02281178000319365,0.0034217670004790474,0.0034217670004790474,0.0456235600063873,0.0,0.005702945000798413
"Thune, John",Republican,Senate,11000,27000,26000,62500,0,9500,136000,2012281.0,S2SD00068,T000250,0.005466433365916589,0.013417609170886174,0.012920660683075574,0.03105928048816244,0.0,0.0047210106342006905
"Hoeven, John",Republican,Senate,31500,22000,22000,74500,0,4500,154500,1237603.0,S0ND00093,H001061,0.02545242698991518,0.017776298215178857,0.017776298215178857,0.060197009865037496,0.0,0.003636060998559312
"Isakson, Johnny",Republican,Senate,7000,13500,14500,52500,0,16500,104000,2338047.0,S6GA00119,I000055,0.002993951789677453,0.005774049880092231,0.006201757278617581,0.022454638422580896,0.0,0.007057172075668282
"Murkowski, Lisa",Republican,Senate,11500,73000,96500,126500,1000,10000,318500,1772682.0,S4AK00099,M001153,0.006487345163994444,0.04118053886709517,0.05443728768047512,0.07136079680393889,0.0005641169707821256,0.005641169707821256
"Gardner, Cory",Republican,House,14500,34000,36000,110000,500,1000,196000,196000.0,S4CO00395,G000562,0.07397959183673469,0.17346938775510204,0.1836734693877551,0.5612244897959183,0.002551020408163265,0.00510204081632653
"Shelby, Richard C",Republican,Senate,3500,13000,16000,30500,0,8500,71500,1671200.0,S6AL00013,S000320,0.0020943034944949737,0.007778841550981331,0.009573958831977022,0.0182503590234562,0.0,0.005086165629487794
"Barrasso, John A",Republican,Senate,24500,58500,65500,105500,0,10000,264000,1731819.0,S6WY00068,B001261,0.014146974943686379,0.03377951160023074,0.037821504441283994,0.06091860639015971,0.0,0.00577427548721893
"Upton, Fred",Republican,House,28500,125000,152000,149500,0,21000,476000,4030339.51,H6MI04113,U000031,0.007071364566008982,0.031014756868460447,0.037713944352047904,0.03709364921467869,0.0,0.005210479153901355
"Bishop, Rob",Republican,House,9000,0,0,34000,0,0,43000,410050.0,H2UT01094,B001250,0.021948542860626752,0.0,0.0,0.08291671747347884,0.0,0.0
"Luetkemeyer, Blaine",Republican,House,5500,20000,26000,3000,0,2000,56500,1165671.4300000002,H8MO09153,L000569,0.004718310716425467,0.017157493514274428,0.022304741568556757,0.002573624027141164,0.0,0.0017157493514274428
"Hartzler, Vicky",Republican,House,5000,3000,9500,15000,0,8000,40500,816302.8700000001,H0MO04086,H001053,0.00612517753367693,0.0036751065202061577,0.011637837313986167,0.018375532601030788,0.0,0.009800284053883087
"Pearce, Steve",Republican,House,6500,5000,10000,107750,0,1000,130250,905461.5700000001,H2NM02126,P000588,0.007178659167169292,0.0055220455132071475,0.011044091026414295,0.11900008080961404,0.0,0.0011044091026414296
"Hultgren, Randy",Republican,House,4000,4000,4000,20000,0,5000,37000,975339.37,H0IL14080,H001059,0.004101136612582347,0.004101136612582347,0.004101136612582347,0.02050568306291173,0.0,0.005126420765727933
"Blackburn, Marsha",Republican,House,5000,4500,4500,87500,0,12000,113500,1989349.5299999998,H2TN06030,B001243,0.002513384362374972,0.0022620459261374747,0.0022620459261374747,0.04398422634156201,0.0,0.0060321224696999335
"Chaffetz, Jason",Republican,House,7500,0,0,25500,0,6000,39000,795322.3300000001,H8UT03089,C001076,0.009430138846975413,0.0,0.0,0.03206247207971641,0.0,0.007544111077580331
"Barton, Joe",Republican,House,15000,78000,114500,145500,0,9500,362500,1929559.71,H4TX06117,B000213,0.007773794157424649,0.04042372961860818,0.05933996206834149,0.0754058033270191,0.0,0.004923402966368944
"Moran, Jerry",Republican,Senate,2000,1000,10000,41000,0,5500,59500,59500.0,H6KS01096,M000934,0.03361344537815126,0.01680672268907563,0.16806722689075632,0.6890756302521008,0.0,0.09243697478991597
"Kinzinger, Adam",Republican,House,4000,23500,23500,44500,0,8000,103500,1451799.12,H0IL11052,K000378,0.0027552021108815656,0.0161868124014292,0.0161868124014292,0.03065162348355742,0.0,0.005510404221763131
"Smith, Adrian",Republican,House,5000,0,0,23500,0,3000,31500,1243778.77,H6NE03115,S001172,0.004020007513072441,0.0,0.0,0.018894035311440474,0.0,0.002412004507843465
"Stivers, Steve",Republican,House,9000,18000,34000,45000,0,9000,115000,2572680.23,H8OH15076,S001187,0.003498297182467951,0.006996594364935902,0.013215789355990036,0.017491485912339753,0.0,0.003498297182467951
"Stabenow, Debbie",Democrat,Senate,5500,48500,53500,6000,1000,12000,126500,2769276.0,S8MI00281,S000770,0.0019860786718261378,0.017513602833375944,0.019319128898672433,0.002166631278355787,0.0003611052130592978,0.004333262556711574
"Graves, Sam",Republican,House,6000,19000,26500,15500,0,6000,73000,1828114.35,H0MO06073,G000546,0.003282070402215266,0.010393222940348343,0.014495810943117426,0.008478681872389437,0.0,0.003282070402215266
"Heller, Dean",Republican,Senate,44200,19000,21000,78750,2000,19000,183950,2293503.0,S2NV00183,H001041,0.019271830034667495,0.008284270829381954,0.00915629933773795,0.03433612251651731,0.0008720285083559952,0.008284270829381954
"Long, Billy",Republican,House,6000,4000,4000,2000,0,0,16000,587426.56,H0MO07113,L000576,0.010214042756255351,0.006809361837503567,0.006809361837503567,0.0034046809187517836,0.0,0.0
"Hatch, Orrin G",Republican,Senate,19000,39000,43500,142500,1000,13000,258000,3706243.0,S6UT00063,H000338,0.005126485230461143,0.010522785473051821,0.011736953027634724,0.03844863922845858,0.0002698150121295339,0.00350759515768394
"Peters, Gary",Democrat,House,2000,19500,19500,0,0,10000,51000,51000.0,S4MI00355,P000595,0.0392156862745098,0.38235294117647056,0.38235294117647056,0.0,0.0,0.19607843137254902
"Bucshon, Larry",Republican,House,17000,3000,3000,19500,0,0,42500,1077035.54,H0IN08114,B001275,0.01578406595570653,0.0027854234039482112,0.0027854234039482112,0.018105252125663374,0.0,0.0
"Peterson, Collin",Democrat,House,1000,14250,14750,24500,0,0,54500,1826590.54,H2MN07014,P000258,0.0005474680713062272,0.007801420016113737,0.00807515405176685,0.013412967747002565,0.0,0.0
"Coffman, Mike",Republican,House,8000,13000,13000,80500,0,0,114500,1284726.69,H8CO06138,C001077,0.006227005371858508,0.010118883729270075,0.010118883729270075,0.06265924155432624,0.0,0.0
"Hensarling, Jeb",Republican,House,1000,4000,27000,63000,0,7500,102500,2163256.7199999997,H2TX05121,H001036,0.00046226598570325953,0.0018490639428130381,0.012481181613988007,0.02912275709930535,0.0,0.0034669948927744465
"Fleming, John",Republican,House,1000,5000,9900,44500,0,7000,67400,706665.46,H8LA04225,F000456,0.0014150967559671023,0.007075483779835511,0.014009457884074311,0.06297180564053605,0.0,0.009905677291769716
"Vitter, David",Republican,Senate,6000,13000,20000,101500,0,8000,148500,148500.0,H0LA01079,V000127,0.04040404040404041,0.08754208754208755,0.13468013468013468,0.6835016835016835,0.0,0.05387205387205387
"Murphy, Tim",Republican,House,20500,39500,52000,97900,0,11000,220900,2281527.79,H2PA18143,M001151,0.008985207232562352,0.01731296027737624,0.022791745175280112,0.04290984332038313,0.0,0.004821330710155409
"McCaul, Michael",Republican,House,1000,5000,16500,67500,0,7500,97500,989555.47,H4TX10093,M001157,0.0010105547696078118,0.00505277384803906,0.016674153698528895,0.06821244694852731,0.0,0.0075791607720585895
"Boustany, Charles Jr",Republican,House,1000,7000,9000,113750,0,16000,146750,146750.0,H4LA07029,B001255,0.0068143100511073255,0.04770017035775128,0.06132879045996593,0.7751277683134583,0.0,0.10902896081771721
"Stutzman, Marlin",Republican,House,2000,4000,8000,14500,0,2000,30500,12050.0,S0IN00095,S001188,0.16597510373443983,0.33195020746887965,0.6639004149377593,1.2033195020746887,0.0,0.16597510373443983
"Nunes, Devin",Republican,House,3000,5500,5500,64500,0,9000,87500,1597034.4100000001,H8CA20059,N000181,0.0018784817541908816,0.0034438832160166165,0.0034438832160166165,0.040387357715103954,0.0,0.005635445262572645
"Sessions, Pete",Republican,House,3500,13500,34700,113500,0,13000,178200,2119453.32,H2TX03126,S000250,0.0016513692313827417,0.006369567035333433,0.016372146379708897,0.05355154507484034,0.0,0.006133657145135898
"Simpson, Mike",Republican,House,5000,11000,12000,41000,0,3000,72000,1294071.33,H8ID02064,S001148,0.003863774649887344,0.008500304229752157,0.009273059159729626,0.03168295212907622,0.0,0.0023182647899324064
"Miller, Candice S",Republican,House,1000,20000,20000,5000,0,0,46000,931935.1,H6MI12181,M001150,0.0010730360944662348,0.021460721889324696,0.021460721889324696,0.005365180472331174,0.0,0.0
"Benishek, Dan",Republican,House,4000,30500,27500,85000,0,3000,150000,1612163.3299999998,H0MI01088,B001271,0.0024811381859181727,0.018918678667626067,0.017057825028187437,0.05272418645076117,0.0,0.0018608536394386294
"Duncan, John J Jr",Republican,House,3000,0,0,5000,0,6000,14000,867812.6699999999,H8TN02069,D000533,0.0034569672738242003,0.0,0.0,0.005761612123040333,0.0,0.006913934547648401
"Calvert, Ken",Republican,House,2000,0,1000,19500,500,7000,30000,1209071.93,H2CA37023,C000059,0.0016541613037034117,0.0,0.0008270806518517059,0.016128072711108263,0.00041354032592585293,0.005789564562961941
"Young, Don",Republican,House,2000,1000,1000,43000,0,1000,48000,715894.7,H6AK00045,Y000033,0.0027937069515949764,0.0013968534757974882,0.0013968534757974882,0.06006469945929199,0.0,0.0013968534757974882
"Fleischmann, Chuck",Republican,House,2000,0,0,6000,0,0,8000,805373.3,H0TN03254,F000459,0.002483320467663877,0.0,0.0,0.007449961402991631,0.0,0.0
"Tester, Jon",Democrat,Senate,3000,27000,29000,2500,2000,12000,75500,2313463.0,S6MT00162,T000464,0.0012967572855066194,0.011670815569559574,0.012535320426563986,0.0010806310712555161,0.0008645048570044128,0.0051870291420264775
"Doyle, Mike",Democrat,House,1500,47500,61500,5500,0,2000,118000,118000.0,H4PA18131,D000482,0.012711864406779662,0.4025423728813559,0.5211864406779662,0.046610169491525424,0.0,0.01694915254237288
"Casey, Bob",Democrat,Senate,1000,28000,35500,9500,0,13000,87000,2399399.0,S6PA00217,C001070,0.00041677103307953366,0.011669588926226942,0.014795371674323446,0.00395932481425557,0.0,0.005418023430033937
"Shuster, Bill",Republican,House,11000,25000,28500,61000,0,12500,138000,1418644.51,H2PA09035,S001154,0.007753880498222913,0.01762245567777935,0.020089599472668456,0.04299879185378161,0.0,0.008811227838889674
"Renacci, Jim",Republican,House,23500,12000,13000,57000,0,7000,112500,1927762.41,H0OH16097,R000586,0.01219029890721855,0.006224833484537133,0.0067435696082485605,0.02956795905155138,0.0,0.003631152865979994
"Foxx, Virginia",Republican,House,4000,9000,9000,4500,0,5000,31500,561095.7,H4NC05146,F000450,0.007128908669234144,0.016040044505776823,0.016040044505776823,0.008020022252888412,0.0,0.00891113583654268
"Hoyer, Steny H",Democrat,House,2500,132000,172500,18000,0,27500,352500,5543951.16,H2MD05155,H000874,0.0004509419235215629,0.02380973356193852,0.03111499272298784,0.003246781849355253,0.0,0.004960361158737192
"Reid, Harry",Democrat,Senate,2000,10500,10500,12500,3500,17000,56000,3513434.0,S6NV00028,R000146,0.0005692436516524859,0.002988529171175551,0.002988529171175551,0.0035577728228280365,0.0009961763903918502,0.00483857103904613
"Brown, Sherrod",Democrat,Senate,1000,18000,27000,0,3000,16000,65000,65000.0,H2OH13033,B000944,0.015384615384615385,0.27692307692307694,0.4153846153846154,0.0,0.046153846153846156,0.24615384615384617
"Romney, Mitt",Republican,,30250,10000,10000,25000,0,0,75250,75250.0,S8UT00176,R000615,0.4019933554817276,0.132890365448505,0.132890365448505,0.33222591362126247,0.0,0.0
"Flake, Jeff",Republican,House,27000,9000,10000,50500,3000,0,99500,1491114.0,S2AZ00141,F000444,0.018107267452387946,0.006035755817462649,0.006706395352736276,0.033867296531318196,0.0020119186058208827,0.0
"Massie, Thomas",Republican,House,17000,3500,3500,20000,0,2000,46000,303500.0,H2KY04121,M001184,0.05601317957166392,0.011532125205930808,0.011532125205930808,0.06589785831960461,0.0,0.006589785831960461
"Mullin, Markwayne",Republican,House,6000,0,0,34500,0,0,40500,308290.46,H2OK02083,M001190,0.01946216564729249,0.0,0.0,0.11190745247193182,0.0,0.0
"Inhofe, James M",Republican,Senate,7500,13000,22000,21250,0,0,63750,63750.0,S4OK00083,I000024,0.11764705882352941,0.20392156862745098,0.34509803921568627,0.3333333333333333,0.0,0.0
"Johnson, Bill",Republican,House,16000,13500,20000,55000,0,6000,110500,1135013.51,H0OH06189,J000292,0.014096748504782115,0.01189413155090991,0.017620935630977642,0.04845757298518852,0.0,0.005286280689293293
"Walorski, Jackie",Republican,House,4500,0,1000,38000,0,1000,44500,817917.41,H0IN02190,W000813,0.00550177798513911,0.0,0.0012226173300309135,0.04645945854117471,0.0,0.0012226173300309135
"Walberg, Tim",Republican,House,6000,12500,12500,32000,0,2000,65000,958408.08,H4MI07103,W000798,0.006260381277253005,0.013042460994277093,0.013042460994277093,0.03338870014534936,0.0,0.002086793759084335
"Yoder, Kevin",Republican,House,1000,1000,14000,37250,0,2000,55250,1122404.8399999999,H0KS03137,Y000063,0.0008909441267199098,0.0008909441267199098,0.012473217774078739,0.03318766872031664,0.0,0.0017818882534398196
"Wagner, Ann L",Republican,House,17500,1000,5000,12500,0,1000,37000,677471.42,H2MO02102,W000812,0.025831347985129764,0.0014760770277217007,0.007380385138608504,0.018450962846521257,0.0,0.0014760770277217007
"Tipton, Scott",Republican,House,9500,8000,9000,65500,0,0,92000,909181.4,H6CO03139,T000470,0.010448959910530506,0.008799124135183583,0.009899014652081532,0.0720428288568156,0.0,0.0
"Fischer, Deb",Republican,Senate,9000,6000,6000,26000,0,1500,48500,1126100.0,S2NE00094,F000463,0.007992185418701715,0.005328123612467809,0.005328123612467809,0.023088535654027173,0.0,0.0013320309031169522
"Wicker, Roger",Republican,Senate,12000,18000,19000,71500,0,13000,133500,133500.0,H4MS01078,W000437,0.0898876404494382,0.1348314606741573,0.14232209737827714,0.5355805243445693,0.0,0.09737827715355805
"McConnell, Mitch",Republican,Senate,11000,50000,53500,59000,0,8000,181500,181500.0,S2KY00012,M000355,0.06060606060606061,0.27548209366391185,0.29476584022038566,0.325068870523416,0.0,0.0440771349862259
"Stewart, Chris",Republican,House,3000,0,0,16000,0,1000,20000,235100.0,H2UT02324,S001192,0.012760527435133985,0.0,0.0,0.06805614632071459,0.0,0.004253509145044662
"Davis, Rodney",Republican,House,3000,3000,3000,21000,0,1000,31000,645797.72,H2IL13120,D000619,0.004645417453626191,0.004645417453626191,0.004645417453626191,0.03251792217538334,0.0,0.0015484724845420638
"Kelly, Mike",Republican,House,7000,7000,7000,29000,0,9000,59000,802715.08,H0PA03271,K000376,0.008720404256015722,0.008720404256015722,0.008720404256015722,0.03612738906063656,0.0,0.011211948329163071
"Pompeo, Mike",Republican,House,2000,4000,18000,73000,0,5000,102000,1048730.0,H0KS04051,P000602,0.0019070685495790147,0.0038141370991580294,0.01716361694621113,0.06960800205963404,0.0,0.004767671373947536
"Roskam, Peter",Republican,House,2000,11000,15000,38000,0,13000,79000,2672338.07,H6IL06117,R000580,0.0007484083029958856,0.004116245666477371,0.005613062272469142,0.014219757756921827,0.0,0.004864653969473256
"McCarthy, Kevin",Republican,House,2000,37000,47500,109500,0,17500,213500,3811415.3600000003,H6CA22125,M001165,0.0005247394500713771,0.009707679826320476,0.012462561939195206,0.0287294848914079,0.0,0.00459147018812455
"Rokita, Todd",Republican,House,2000,3500,3500,13000,0,6000,28000,782838.25,H0IN04170,R000592,0.0025548061812258153,0.004470910817145177,0.004470910817145177,0.016606240177967798,0.0,0.007664418543677445
"Scott, Tim",Republican,House,2500,9500,9500,22000,0,4000,47500,1125003.3900000001,H0SC01279,S001184,0.002222215525946104,0.008444418998595195,0.008444418998595195,0.019555496628325713,0.0,0.003555544841513766
"Noem, Kristi",Republican,House,6000,12000,10000,41500,0,8000,77500,1233762.9,H0SD00054,N000184,0.004863171035536893,0.009726342071073786,0.008105285059228156,0.03363693299579684,0.0,0.006484228047382524
"Cruz, Ted",Republican,Senate,6000,13000,18000,119500,0,10000,166500,1258915.0,S2TX00312,C001098,0.004766008825059675,0.01032635245429596,0.014298026475179023,0.09492300909910519,0.0,0.007943348041766125
"Kline, John",Republican,House,1500,9000,9000,32000,0,7000,58500,1048750.0,H8MN06047,K000363,0.0014302741358760429,0.008581644815256258,0.008581644815256258,0.030512514898688916,0.0,0.0066746126340882
"Pitts, Joe",Republican,House,1000,18000,19000,37500,0,23000,98500,1481842.95,H6PA16197,P000373,0.0006748353460803657,0.012147036229446583,0.012821871575526948,0.025306325478013713,0.0,0.01552121295984841
"Heck, Joe",Republican,House,1000,0,0,42750,0,3000,46750,1567291.13,H0NV03058,H001055,0.0006380435522531159,0.0,0.0,0.027276361858820704,0.0,0.0019141306567593476
"Heitkamp, Heidi",Democrat,Senate,1000,12000,12000,28500,0,5000,58500,1043745.0,S2ND00099,H001069,0.0009580884219804646,0.011497061063765576,0.011497061063765576,0.02730552002644324,0.0,0.004790442109902323
"Corker, Bob",Republican,Senate,6000,22500,33000,59000,0,20000,140500,2186052.0,S6TN00216,C001071,0.0027446739601802704,0.010292527350676014,0.015095706780991485,0.026989293941772657,0.0,0.0091489132006009
"Olson, Pete",Republican,House,1000,6000,31000,88500,0,4000,130500,1221317.31,H8TX22107,O000168,0.0008187880347000076,0.004912728208200046,0.025382429075700236,0.07246274107095067,0.0,0.0032751521388000304
"Rigell, Scott",Republican,House,1000,0,0,25500,0,5000,31500,949700.13,H0VA02084,R000589,0.001052963949789077,0.0,0.0,0.026850580719621465,0.0,0.005264819748945385
"Mica, John L",Republican,House,1000,6000,8500,62000,0,26000,103500,1810646.56,H2FL08055,M000689,0.0005522889017059188,0.003313733410235513,0.00469445566450031,0.03424191190576696,0.0,0.014359511444353889
"Tiberi, Pat",Republican,House,6000,46000,69000,26500,0,16000,163500,3752266.32,H0OH12062,T000462,0.0015990336208331823,0.012259257759721065,0.018388886639581596,0.007062398492013222,0.0,0.004264089655555153
"Latta, Robert E",Republican,House,3000,25000,41000,35500,2000,4000,110500,881264.47,H8OH05036,L000566,0.003404199422677281,0.028368328522310676,0.04652405877658951,0.04028302650168116,0.002269466281784854,0.004538932563569708
"Frelinghuysen, Rodney",Republican,House,1000,21000,25000,7000,500,21000,75500,1053626.49,H2NJ05014,F000372,0.0009491029406445543,0.01993116175353564,0.023727573516113855,0.0066437205845118795,0.00047455147032227714,0.01993116175353564
"Gosar, Paul",Republican,House,3500,3500,4500,21000,1000,1000,34500,755622.54,H0AZ01259,G000565,0.004631942292245544,0.004631942292245544,0.00595535437574427,0.02779165375347326,0.0013234120834987268,0.0013234120834987268
"Duckworth, Tammy",Democrat,House,250,0,0,0,500,3000,3750,727990.9,H6IL06141,D000622,0.0003434108860426689,0.0,0.0,0.0,0.0006868217720853378,0.004120930632512027
"Larsen, Rick",Democrat,House,7000,3000,3000,13000,0,17500,43500,2035019.3699999999,H0WA02080,L000560,0.0034397706985953656,0.0014741874422551566,0.0014741874422551566,0.006388145583105679,0.0,0.008599426746488413
"Fitzpatrick, Michael G",Republican,House,1000,7000,7000,24750,0,4000,43750,1507683.0299999998,H4PA08074,F000451,0.0006632693875980021,0.004642885713186014,0.004642885713186014,0.016415917343050552,0.0,0.0026530775503920082
"Wenstrup, Brad",Republican,House,3000,1000,1000,16000,0,1000,22000,273449.86,H2OH02085,W000815,0.010970932660195913,0.0036569775533986377,0.0036569775533986377,0.058511640854378204,0.0,0.0036569775533986377
"Cramer, Kevin",Republican,House,5000,2000,2000,26000,0,0,35000,333050.0,H0ND01026,C001096,0.015012760846719712,0.006005104338687885,0.006005104338687885,0.0780663564029425,0.0,0.0
"Harper, Gregg",Republican,House,2500,30000,31000,25500,0,7000,96000,644001.6,H8MS03067,H001045,0.0038819779329740795,0.04658373519568896,0.048136526368878586,0.039596174916335616,0.0,0.010869538212327423
"Salmon, Matt",Republican,House,2500,4000,4500,10000,0,0,21000,21000.0,H2AZ06130,S000018,0.11904761904761904,0.19047619047619047,0.21428571428571427,0.47619047619047616,0.0,0.0
"Clay, William L Jr",Democrat,House,0,18000,18000,0,0,0,36000,1044857.9500000001,H0MO01066,C001049,0.0,0.017227222131008333,0.017227222131008333,0.0,0.0,0.0
"Davis, Danny K",Democrat,House,0,8000,8000,0,0,2000,18000,723507.89,H4IL07037,D000096,0.0,0.011057239472537058,0.011057239472537058,0.0,0.0,0.0027643098681342645
"Clyburn, James E",Democrat,House,0,91500,118998,10500,0,25000,245998,4042041.54,H2SC02042,C000537,0.0,0.022637075619960107,0.02944007349315861,0.0025976972022905037,0.0,0.006184993338786914
"Green, Gene",Democrat,House,0,19800,56675,78000,0,6500,160975,1642347.47,H2TX29030,G000410,0.0,0.012055914087412939,0.034508531863844866,0.04749299488980855,0.0,0.003957749574150712
"Rush, Bobby L",Democrat,House,0,15500,20000,0,0,5000,40500,866581.74,H2IL01042,R000515,0.0,0.017886368111102825,0.023079184659487516,0.0,0.0,0.005769796164871879
"Levin, Sander",Democrat,House,0,34500,31500,11900,0,19000,96900,2670333.8600000003,H2MI17023,L000263,0.0,0.012919732815731137,0.011796277788276256,0.004456371608904363,0.0,0.007115215173880916
"Graham, Lindsey",Republican,Senate,0,25500,29000,1000,0,3000,58500,58500.0,S0SC00149,G000359,0.0,0.4358974358974359,0.49572649572649574,0.017094017094017096,0.0,0.05128205128205128
"Rangel, Charles B",Democrat,House,0,4500,6500,2000,0,10500,23500,1480441.6,H6NY19029,R000053,0.0,0.0030396335796021943,0.004390581837203169,0.001350948257600975,0.0,0.00709247835240512
"Thompson, Bennie G",Democrat,House,0,49500,53000,9500,0,14000,126000,1941685.8,H4MS02068,T000193,0.0,0.025493311018703436,0.027295868363460245,0.0048926556500541955,0.0,0.007210229379027235
"Neal, Richard E",Democrat,House,0,34000,29500,4500,250,20000,88250,2767786.76,H8MA02041,N000015,0.0,0.012284183337881132,0.010658335543161571,0.0016258477947195616,9.032487748442008e-05,0.007225990198753607
"Lucas, Frank D",Republican,House,0,7000,10500,70500,1000,6000,95000,1787930.3,H4OK06056,L000491,0.0,0.003915141434763984,0.005872712152145976,0.03943106730726584,0.0005593059192519977,0.003355835515511986
"Warner, Mark",Democrat,Senate,0,4000,6000,0,0,2500,12500,12500.0,S6VA00093,W000805,0.0,0.32,0.48,0.0,0.0,0.2
