Recipient,Party,Chamber,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Canseco, Quico",0,0,0.010050251256281407,0.010050251256281407,0.11055276381909548,0.8190954773869347,0.0,0.05025125628140704
"Sensenbrenner, Jim",0,0,0.11666666666666667,0.2,0.016666666666666666,0.4666666666666667,0.0,0.2
"Duncan, Jeff",0,0,0.016,0.248,0.248,0.44,0.0,0.048
"Heck, Joe",0,0,0.0213903743315508,0.0,0.0,0.9144385026737968,0.0,0.06417112299465241
"Heitkamp, Heidi",0,0,0.017094017094017096,0.20512820512820512,0.20512820512820512,0.48717948717948717,0.0,0.08547008547008547
"Corker, Bob",0,0,0.042704626334519574,0.1601423487544484,0.23487544483985764,0.4199288256227758,0.0,0.1423487544483986
"Cravaack, Chip",0,0,0.028169014084507043,0.08450704225352113,0.08450704225352113,0.6619718309859155,0.0,0.14084507042253522
"Olson, Pete",0,0,0.007662835249042145,0.04597701149425287,0.23754789272030652,0.6781609195402298,0.0,0.03065134099616858
"Dold, Bob",0,0,0.0273972602739726,0.0547945205479452,0.0547945205479452,0.6712328767123288,0.0,0.1917808219178082
"Johnson, Timothy",0,0,0.041666666666666664,0.3333333333333333,0.3333333333333333,0.2916666666666667,0.0,0.0
"Rigell, Scott",0,0,0.031746031746031744,0.0,0.0,0.8095238095238095,0.0,0.15873015873015872
"Mica, John L",0,0,0.00966183574879227,0.057971014492753624,0.0821256038647343,0.5990338164251208,0.0,0.25120772946859904
"Tiberi, Pat",0,0,0.03669724770642202,0.28134556574923547,0.42201834862385323,0.1620795107033639,0.0,0.09785932721712538
"Latta, Robert E",0,0,0.027149321266968326,0.22624434389140272,0.37104072398190047,0.3212669683257919,0.01809954751131222,0.03619909502262444
"Frelinghuysen, Rodney",0,0,0.013245033112582781,0.2781456953642384,0.33112582781456956,0.09271523178807947,0.006622516556291391,0.2781456953642384
"Stockman, Steve",0,0,0.0425531914893617,0.1276595744680851,0.1276595744680851,0.7021276595744681,0.0,0.0
"Koster, John",0,0,0.07407407407407407,0.0,0.0,0.9259259259259259,0.0,0.0
"Gosar, Paul",0,0,0.10144927536231885,0.10144927536231885,0.13043478260869565,0.6086956521739131,0.028985507246376812,0.028985507246376812
"Bentivolio, Kerry",0,0,0.05405405405405406,0.13513513513513514,0.13513513513513514,0.6756756756756757,0.0,0.0
"Duckworth, Tammy",0,0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.8
"Larsen, Rick",0,0,0.16091954022988506,0.06896551724137931,0.06896551724137931,0.2988505747126437,0.0,0.40229885057471265
"Gillan, Kim",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Beutler, Jaime Herrera",0,0,0.022988505747126436,0.04597701149425287,0.04597701149425287,0.7471264367816092,0.0,0.13793103448275862
"Fitzpatrick, Michael G",0,0,0.022857142857142857,0.16,0.16,0.5657142857142857,0.0,0.09142857142857143
"Lingle, Linda",0,0,0.08275862068965517,0.0896551724137931,0.0896551724137931,0.7379310344827587,0.0,0.0
"Chambliss, Saxby",0,0,0.16129032258064516,0.14516129032258066,0.14516129032258066,0.1935483870967742,0.0,0.3548387096774194
"Hoekstra, Peter",0,0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
