Recipient,Total,Party,Chamber
"Kline, John",6000,Republican,House
"Coffman, Mike",5000,Republican,House
"Hatch, Orrin G",6000,Republican,Senate
"Neugebauer, Randy",4000,Republican,House
"Markey, Ed",3000,Democrat,Senate
"Thornberry, Mac",3000,Republican,House
"Lucas, Frank D",3000,Republican,House
"Emmer, Tom",2000,Republican,House
"Harkin, Tom",2000,Democrat,Senate
"McCollum, Betty",2000,Democrat,House
"Ellison, Keith",2000,Democrat,House
"Pearce, Steve",2000,Republican,House
"Stewart, Chris",1500,Republican,House
"Johnson, Ron",1000,Republican,Senate
"Nolan, Rick",1000,Democrat,House
"Conaway, Mike",1000,Republican,House
"Walz, Tim",1000,Democrat,House
"McNerney, Jerry",1000,Democrat,House
"Buck, Ken",1000,Republican,House
"Lamborn, Douglas L",1000,Republican,House
"Walsh, John",1000,Democrat,Senate
