Recipient,Party,Chamber,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"Barr, Andy",0,0,0.2053872053872054,0.09427609427609428,0.10774410774410774,0.5589225589225589,0.0,0.03367003367003367
"McConnell, Mitch",0,0,0.15354330708661418,0.09280089988751405,0.12092238470191226,0.5539932508436446,0.0,0.07874015748031496
"James, John",0,0,0.26785714285714285,0.0,0.0,0.7321428571428571,0.0,0.0
"Daines, Steven",0,0,0.15265200517464425,0.11642949547218628,0.10996119016817593,0.5724450194049159,0.0,0.04851228978007762
"Inhofe, James M",0,0,0.07773851590106007,0.0706713780918728,0.08833922261484099,0.6360424028268551,0.028268551236749116,0.0989399293286219
"Tillis, Thom",0,0,0.11870503597122302,0.07194244604316546,0.07194244604316546,0.658273381294964,0.007194244604316547,0.07194244604316546
"Parnell, Sean",0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
"Hinson, Ashley",0,0,0.13513513513513514,0.0,0.0,0.8648648648648649,0.0,0.0
"Mooney, Alex",0,0,0.2222222222222222,0.24444444444444444,0.3,0.23333333333333334,0.0,0.0
"Miller, Carol",0,0,0.2898550724637681,0.1956521739130435,0.2753623188405797,0.2391304347826087,0.0,0.0
"Ferguson, Drew",0,0,0.07518796992481203,0.15037593984962405,0.15037593984962405,0.5639097744360902,0.0,0.06015037593984962
"Bucshon, Larry",0,0,0.24096385542168675,0.25301204819277107,0.25301204819277107,0.18072289156626506,0.0,0.07228915662650602
"Bost, Mike",0,0,0.13636363636363635,0.23863636363636365,0.23863636363636365,0.36363636363636365,0.0,0.022727272727272728
"Griffith, Morgan",0,0,0.10135135135135136,0.21621621621621623,0.25,0.40540540540540543,0.0,0.02702702702702703
"Davis, Rodney",0,0,0.06880733944954129,0.2018348623853211,0.21100917431192662,0.4724770642201835,0.0,0.045871559633027525
"Collins, Genevieve",0,0,0.23529411764705882,0.0,0.0,0.7647058823529411,0.0,0.0
"Hern, Kevin",0,0,0.06666666666666667,0.0,0.0,0.9333333333333333,0.0,0.0
"McSally, Martha",0,0,0.0945945945945946,0.14527027027027026,0.1554054054054054,0.5608108108108109,0.006756756756756757,0.037162162162162164
"Gardner, Cory",0,0,0.11296296296296296,0.16111111111111112,0.16111111111111112,0.5314814814814814,0.0,0.03333333333333333
"Marshall, Roger",0,0,0.028901734104046242,0.13872832369942195,0.2254335260115607,0.5491329479768786,0.023121387283236993,0.03468208092485549
"Reschenthaler, Guy",0,0,0.15789473684210525,0.1339712918660287,0.1339712918660287,0.5502392344497608,0.0,0.023923444976076555
"Bice, Stephanie",0,0,0.11235955056179775,0.0,0.0,0.8876404494382022,0.0,0.0
"Pence, Greg",0,0,0.03389830508474576,0.06779661016949153,0.06779661016949153,0.8305084745762712,0.0,0.0
"Johnson, Bill",0,0,0.078125,0.20703125,0.2421875,0.45703125,0.0,0.015625
"Comer, James",0,0,0.09615384615384616,0.17307692307692307,0.17307692307692307,0.5576923076923077,0.0,0.0
"Hendricks, Darryl",0,0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
"Bishop, Dan",0,0,0.05952380952380952,0.2857142857142857,0.2857142857142857,0.36904761904761907,0.0,0.0
"Stauber, Pete",0,0,0.05747126436781609,0.12643678160919541,0.12643678160919541,0.6666666666666666,0.0,0.022988505747126436
"Shimkus, John",0,0,0.09142857142857143,0.2857142857142857,0.2857142857142857,0.33714285714285713,0.0,0.0
"Armstrong, Kelly",0,0,0.233502538071066,0.1116751269035533,0.08121827411167512,0.5532994923857868,0.0,0.02030456852791878
"Lummis, Cynthia",0,0,0.13068181818181818,0.10227272727272728,0.10227272727272728,0.6647727272727273,0.0,0.0
"King, Esther Joy",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Cheney, Liz",0,0,0.232,0.084,0.084,0.56,0.0,0.04
"Foxx, Virginia",0,0,0.3333333333333333,0.15,0.15,0.36666666666666664,0.0,0.0
"Simpson, Mike",0,0,0.04054054054054054,0.24324324324324326,0.24324324324324326,0.47297297297297297,0.0,0.0
"Rounds, Mike",0,0,0.022727272727272728,0.21212121212121213,0.16666666666666666,0.5378787878787878,0.0,0.06060606060606061
"Capito, Shelley Moore",0,0,0.16110645059139217,0.14722304012800072,0.16666759259773664,0.5111139506330591,0.0,0.013888966049811389
"Rosendale, Matt",0,0,0.05405405405405406,0.0,0.0,0.9459459459459459,0.0,0.0
"Loeffler, Kelly",0,0,0.02197802197802198,0.2857142857142857,0.2857142857142857,0.4065934065934066,0.0,0.0
"Junge, Paul",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Melton, Jessi",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"McKinley, David",0,0,0.21311475409836064,0.16393442622950818,0.2459016393442623,0.3551912568306011,0.0,0.02185792349726776
"McCarthy, Kevin",0,0,0.04336043360433604,0.23035230352303523,0.23035230352303523,0.44173441734417346,0.0,0.05420054200542006
"Walden, Greg",0,0,0.12337662337662338,0.2012987012987013,0.2012987012987013,0.461038961038961,0.0,0.012987012987012988
"Toomey, Pat",0,0,0.1791044776119403,0.09328358208955224,0.2798507462686567,0.35447761194029853,0.0,0.09328358208955224
"Gosar, Paul",0,0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,0.0
"Costa, Jim",0,0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.9142857142857143,0.0,0.0
"Boebert, Lauren",0,0,1.0,0.0,0.0,0.0,0.0,0.0
"Ernst, Joni",0,0,0.08947368421052632,0.18947368421052632,0.21578947368421053,0.4105263157894737,0.0,0.09473684210526316
"Bishop, Sanford",0,0,0.03076923076923077,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.03076923076923077,0.09230769230769231
"Cuellar, Henry",0,0,0.01812688821752266,0.030211480362537766,0.0634441087613293,0.8821752265861027,0.0,0.006042296072507553
"Cramer, Kevin",0,0,0.5641025641025641,0.1794871794871795,0.1282051282051282,0.05128205128205128,0.0,0.07692307692307693
"Curtis, John",0,0,0.07777777777777778,0.06666666666666667,0.06666666666666667,0.7666666666666667,0.0,0.022222222222222223
"Cotton, Tom",0,0,0.1941747572815534,0.019417475728155338,0.019417475728155338,0.7281553398058253,0.0,0.038834951456310676
"Barrasso, John A",0,0,0.28169014084507044,0.16901408450704225,0.23943661971830985,0.28169014084507044,0.0,0.028169014084507043
"Hoeven, John",0,0,0.6567164179104478,0.1791044776119403,0.05970149253731343,0.1044776119402985,0.0,0.0
"Enzi, Mike",0,0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0
