Recipient,Party,Chamber,Coal Total,Hydro Total,Nuclear Total,Oil Total,Solar Total,Wind Total,Total,PAC Total,FEC Candidate ID,ID,Coal Ratio,Hydro Ratio,Nuclear Ratio,Oil Ratio,Solar Ratio,Wind Ratio
"McCarthy, Kevin",Republican,House,8000,42500,42500,81500,0,10000,184500,1686635.02,H6CA22125,M001165,0.004743171999357632,0.02519810124658742,0.02519810124658742,0.04832106474345588,0.0,0.00592896499919704
"Walden, Greg",Republican,House,9500,15500,15500,35500,0,1000,77000,988700.0,H6OR02116,W000791,0.00960857691918681,0.015677151815515322,0.015677151815515322,0.03590573480327703,0.0,0.0010114291493880853
"Gosar, Paul",Republican,House,3500,0,0,17500,0,0,21000,240091.93,H0AZ01259,G000565,0.014577749447888566,0.0,0.0,0.07288874723944283,0.0,0.0
"Costa, Jim",Democrat,House,2000,2000,2000,64000,0,0,70000,1231453.47,H4CA20082,C001059,0.0016240970923570503,0.0016240970923570503,0.0016240970923570503,0.05197110695542561,0.0,0.0
"Ernst, Joni",Republican,Senate,8500,18000,20500,39000,0,9000,95000,2721658.53,S4IA00129,E000295,0.0031230956809265857,0.006613614383138652,0.007532171936352354,0.014329497830133747,0.0,0.003306807191569326
"Bishop, Sanford",Democrat,House,1000,10000,10000,7500,1000,3000,32500,1029811.72,H2GA02031,B000490,0.0009710512908126546,0.009710512908126545,0.009710512908126545,0.0072828846810949095,0.0009710512908126546,0.002913153872437964
"Cuellar, Henry",Democrat,House,3000,5000,10500,146000,0,1000,165500,1485620.25,H2TX23082,C001063,0.0020193585810371123,0.003365597635061854,0.007067755033629893,0.09827545094380613,0.0,0.0006731195270123707
"Cramer, Kevin",Republican,Senate,11000,3500,2500,1000,0,1500,19500,19500.0,H0ND01026,C001096,0.5641025641025641,0.1794871794871795,0.1282051282051282,0.05128205128205128,0.0,0.07692307692307693
"Curtis, John",Republican,House,3500,3000,3000,34500,0,1000,45000,533467.22,H8UT03238,C001114,0.006560852979870066,0.005623588268460057,0.005623588268460057,0.06467126508729065,0.0,0.001874529422820019
"Cotton, Tom",Republican,Senate,10000,1000,1000,37500,0,2000,51500,51500.0,H2AR04083,C001095,0.1941747572815534,0.019417475728155338,0.019417475728155338,0.7281553398058253,0.0,0.038834951456310676
"Barrasso, John A",Republican,Senate,10000,6000,8500,10000,0,1000,35500,35500.0,S6WY00068,B001261,0.28169014084507044,0.16901408450704225,0.23943661971830985,0.28169014084507044,0.0,0.028169014084507043
"Hoeven, John",Republican,Senate,11000,3000,1000,1750,0,0,16750,16750.0,S0ND00093,H001061,0.6567164179104478,0.1791044776119403,0.05970149253731343,0.1044776119402985,0.0,0.0
"Graham, Lindsey",Republican,Senate,7500,17000,17000,58000,2800,4000,106300,2420931.63,S0SC00149,G000359,0.0030979809206755668,0.007022090086864618,0.007022090086864618,0.023957719119891047,0.0011565795437188783,0.0016522564910269688
"Tester, Jon",Democrat,Senate,5000,5000,5000,0,0,0,15000,15000.0,S6MT00162,T000464,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
"Kelly, Mike",Republican,House,2500,17500,18500,40000,0,5500,84000,1471701.32,H0PA03271,K000376,0.0016987142472631607,0.011890999730842124,0.012570485429747388,0.02717942795621057,0.0,0.0037371713439789535
"Thompson, Glenn",Republican,House,2000,12000,12000,16500,0,2000,44500,805777.0,H8PA05071,T000467,0.0024820763064718897,0.014892457838831339,0.014892457838831339,0.02047712952839309,0.0,0.0024820763064718897
"Cline, Ben",Republican,House,1000,0,2500,2500,0,0,6000,361470.0,H8VA06104,C001118,0.0027664813124187344,0.0,0.006916203281046837,0.006916203281046837,0.0,0.0
"Cornyn, John",Republican,Senate,8000,19500,23000,121800,0,7000,179300,2616288.43,S2TX00106,C001056,0.0030577668380393362,0.007453306667720882,0.008791079659363092,0.0465545001091489,0.0,0.0026755459832844193
"Hyde-Smith, Cindy",Republican,Senate,5000,17000,17000,46000,0,0,85000,1164616.0,S8MS00261,H001079,0.004293260611222927,0.014597086078157951,0.014597086078157951,0.03949799762325092,0.0,0.0
"Manchin, Joe",Democrat,Senate,1500,10500,13000,1000,0,0,26000,26000.0,S0WV00090,M001183,0.057692307692307696,0.40384615384615385,0.5,0.038461538461538464,0.0,0.0
"Kelly, Robin",Democrat,House,9500,22000,17500,0,0,3000,52000,1058076.32,H2IL02172,K000385,0.008978558370912222,0.02079245096421778,0.016539449630627777,0.0,0.0,0.0028353342223933335
"Veasey, Marc",Democrat,House,5000,12500,12500,55500,0,4000,89500,1151543.17,H2TX33073,V000131,0.004341999614308858,0.010854999035772146,0.010854999035772146,0.04819619571882833,0.0,0.003473599691447087
"Panetta, Jimmy",Democrat,House,4000,11000,11000,0,0,3000,29000,1281097.36,H6CA20152,P000613,0.003122323193297346,0.008586388781567702,0.008586388781567702,0.0,0.0,0.0023417423949730095
"Burgess, Michael",Republican,House,4000,1000,1000,37000,0,3000,46000,1000257.17,H2TX26093,B001248,0.0039989715844776196,0.0009997428961194049,0.0009997428961194049,0.036990487156417985,0.0,0.0029992286883582147
"Williams, Roger",Republican,House,4000,0,0,37000,0,0,41000,889797.17,H2TX33040,W000816,0.0044954065205669285,0.0,0.0,0.04158251031524409,0.0,0.0
"Kinzinger, Adam",Republican,House,3000,25000,25000,29000,0,9000,91000,419527.32,H0IL11052,K000378,0.007150904975628285,0.05959087479690238,0.05959087479690238,0.06912541476440676,0.0,0.021452714926884858
"Pallone, Frank Jr",Democrat,House,3500,40000,44500,15000,5000,17500,125500,2207700.0,H8NJ03073,P000034,0.0015853603297549487,0.018118403768627982,0.020156724192598632,0.006794401413235494,0.002264800471078498,0.007926801648774743
"Neal, Richard E",Democrat,House,3000,50000,46500,20000,5000,11500,136000,3126683.99,H8MA02041,N000015,0.0009594829568945341,0.0159913826149089,0.014871985831865279,0.00639655304596356,0.00159913826149089,0.0036780180014290473
"Cole, Tom",Republican,House,3000,10500,13000,49500,0,3000,79000,978100.0,H2OK04055,C001053,0.0030671710459053265,0.010735098660668643,0.013291074532256416,0.05060832225743789,0.0,0.0030671710459053265
"Wright, Ron",Republican,House,2500,1000,1000,16800,0,0,21300,416004.0,H8TX06233,W000827,0.006009557600407688,0.0024038230401630754,0.0024038230401630754,0.04038422707473967,0.0,0.0
"Crenshaw, Dan",Republican,House,2000,8000,8000,83300,0,3000,104300,866780.0,H8TX02166,C001120,0.0023073905720021226,0.00922956228800849,0.00922956228800849,0.09610281732388841,0.0,0.003461085858003184
"LaHood, Darin",Republican,House,2000,18000,19000,33500,4000,9500,86000,1893333.45,H6IL18088,L000585,0.0010563379630777665,0.009507041667699898,0.01003521064923878,0.017693660881552588,0.002112675926155533,0.00501760532461939
"Latta, Robert E",Republican,House,2000,27500,32500,49500,0,1000,112500,985832.8,H8OH05036,L000566,0.002028741587823006,0.027895196832566332,0.032967050802123844,0.0502113542986194,0.0,0.001014370793911503
"Portman, Rob",Republican,Senate,2000,2000,2000,1500,0,0,7500,7500.0,S0OH00133,P000449,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.2,0.0,0.0
"Johnson, Eddie Bernice",Democrat,House,2000,1000,1000,7500,0,1000,12500,415266.0,H2TX00015,J000126,0.004816190104655811,0.0024080950523279053,0.0024080950523279053,0.01806071289245929,0.0,0.0024080950523279053
"Brady, Kevin",Republican,House,2000,11000,14500,129500,0,10000,167000,2338484.0,H6TX08100,B000755,0.0008552549429459427,0.0047039021862026855,0.006200598336358085,0.05537775755574979,0.0,0.004276274714729714
"Rush, Bobby L",Democrat,House,2000,30500,28500,2500,0,2500,66000,462500.0,H2IL01042,R000515,0.004324324324324324,0.06594594594594595,0.061621621621621624,0.005405405405405406,0.0,0.005405405405405406
"McCaul, Michael",Republican,House,2000,1000,1000,66500,0,2000,72500,1267159.0,H4TX10093,M001157,0.0015783338949571443,0.0007891669474785722,0.0007891669474785722,0.05247960200732505,0.0,0.0015783338949571443
"Houlahan, Chrissy",Democrat,House,2000,10000,10000,0,0,8000,30000,1017062.95,H8PA06087,H001085,0.0019664466196512224,0.00983223309825611,0.00983223309825611,0.0,0.0,0.00786578647860489
"Lee, Barbara",Democrat,House,2000,0,0,0,0,0,2000,471849.0,H8CA09060,L000551,0.004238644142511693,0.0,0.0,0.0,0.0,0.0
"McNerney, Jerry",Democrat,House,2000,11000,11000,0,0,0,24000,479090.0,H4CA11081,M001166,0.00417458097643449,0.022960195370389697,0.022960195370389697,0.0,0.0,0.0
"Graves, Garret",Republican,House,2000,13500,13500,86300,0,6000,121300,915246.26,H4LA06153,G000577,0.002185204231263398,0.014750128561027935,0.014750128561027935,0.09429156257901562,0.0,0.006555612693790193
"Fletcher, Lizzie",Democrat,House,1000,3000,4000,64399,0,2500,74899,1323642.96,H8TX07140,F000468,0.0007554907404939471,0.0022664722214818414,0.0030219629619757885,0.0486528481970697,0.0,0.0018887268512348678
"Bustos, Cheri",Democrat,House,1000,24000,25000,3500,1000,9000,63500,2348415.47,H2IL17071,B001286,0.00042581903107630263,0.010219656745831264,0.010645475776907566,0.0014903666087670592,0.00042581903107630263,0.003832371279686724
"Welch, Peter",Democrat,House,1000,1000,1000,0,0,4500,7500,492824.19,H6VT00160,W000800,0.0020291211760526608,0.0020291211760526608,0.0020291211760526608,0.0,0.0,0.009131045292236973
"Granger, Kay",Republican,House,1000,10000,10500,18000,0,6000,45500,1457909.0,H6TX12060,G000377,0.0006859138670520589,0.006859138670520588,0.007202095604046618,0.012346449606937059,0.0,0.004115483202312353
"Ratcliffe, John",Republican,House,1000,7500,7500,15000,0,0,31000,223500.0,H4TX04153,R000601,0.0044742729306487695,0.03355704697986577,0.03355704697986577,0.06711409395973154,0.0,0.0
"Olson, Pete",Republican,House,1000,9500,9500,21000,0,1000,42000,341050.0,H8TX22107,O000168,0.002932121389825539,0.027855153203342618,0.027855153203342618,0.061574549186336314,0.0,0.002932121389825539
"Tonko, Paul",Democrat,House,1000,12500,16000,5000,1000,12500,48000,990064.64,H8NY21203,T000469,0.0010100350619531265,0.012625438274414083,0.016160560991250024,0.005050175309765633,0.0010100350619531265,0.012625438274414083
"Arrington, Jodey",Republican,House,1000,20500,24500,84300,1000,5000,136300,1207371.38,H6TX19099,A000375,0.0008282455726257153,0.016979034238827163,0.020292016529330024,0.0698211017723478,0.0008282455726257153,0.004141227863128576
"Doyle, Mike",Democrat,House,1000,25500,26500,10000,0,1000,64000,756749.64,H4PA18131,D000482,0.0013214409986372772,0.03369674546525057,0.035018186463887845,0.013214409986372772,0.0,0.0013214409986372772
"Sessions, Pete",Republican,House,1000,0,0,5000,0,0,6000,535090.75,H2TX03126,S000250,0.001868841874018566,0.0,0.0,0.00934420937009283,0.0,0.0
"Carter, John",Republican,House,1000,1000,1000,29000,0,1000,33000,919050.0,H2TX31044,C001051,0.0010880800826940863,0.0010880800826940863,0.0010880800826940863,0.031554322398128505,0.0,0.0010880800826940863
"Murkowski, Lisa",Republican,Senate,1000,24000,23000,4500,3500,3500,59500,59500.0,S4AK00099,M001153,0.01680672268907563,0.40336134453781514,0.3865546218487395,0.07563025210084033,0.058823529411764705,0.058823529411764705
"Taylor, Van",Republican,House,1000,0,0,33500,0,0,34500,981446.78,H8TX03123,T000479,0.0010189039491270225,0.0,0.0,0.034133282295755255,0.0,0.0
"Cloud, Michael",Republican,House,1000,0,2000,28300,0,0,31300,236079.55,H8TX27049,C001115,0.004235860327588731,0.0,0.008471720655177461,0.11987484727076107,0.0,0.0
"Roy, Chip",Republican,House,1000,0,0,34500,0,0,35500,607516.0,H8TX21307,R000614,0.0016460471822964332,0.0,0.0,0.05678862778922695,0.0,0.0
"Garcia, Sylvia",Democrat,House,1000,1000,1000,40500,0,1000,44500,627300.0,H8TX29052,G000587,0.0015941335883947075,0.0015941335883947075,0.0015941335883947075,0.06456241032998565,0.0,0.0015941335883947075
"Courtney, Joe",Democrat,House,1000,2000,0,0,0,3000,6000,587250.0,H2CT02112,C001069,0.0017028522775649213,0.0034057045551298426,0.0,0.0,0.0,0.005108556832694764
"Evans, Dwight",Democrat,House,1000,2500,2500,0,0,2000,8000,660355.61,H6PA02171,E000296,0.0015143355865485872,0.003785838966371468,0.003785838966371468,0.0,0.0,0.0030286711730971743
"Gooden, Lance",Republican,House,1000,6000,6000,57500,0,0,70500,854226.18,H8TX05144,G000589,0.0011706501432676764,0.007023900859606059,0.007023900859606059,0.06731238323789139,0.0,0.0
"DeGette, Diana",Democrat,House,1000,11500,11500,0,500,3000,27500,637050.0,H6CO01141,D000197,0.0015697354995683227,0.01805195824503571,0.01805195824503571,0.0,0.0007848677497841614,0.0047092064987049684
"Heinrich, Martin",Democrat,Senate,1000,6500,6500,0,0,0,14000,14000.0,H8NM01224,H001046,0.07142857142857142,0.4642857142857143,0.4642857142857143,0.0,0.0,0.0
"Wagner, Ann L",Republican,House,0,22500,29500,9500,0,3000,64500,2112683.16,H2MO02102,W000812,0.0,0.010649964190560406,0.013963286383179197,0.004496651547125505,0.0,0.001419995225408054
"Graves, Sam",Republican,House,0,21000,26000,49500,2000,8500,107000,1539215.02,H0MO06073,G000546,0.0,0.013643318007642622,0.016891727057081342,0.03215924958944333,0.0012993636197754879,0.005522295384045824
"Hartzler, Vicky",Republican,House,0,10000,11500,0,0,6000,27500,505760.11,H0MO04086,H001053,0.0,0.019772219679404925,0.022738052631315665,0.0,0.0,0.011863331807642956
"Smith, Jason",Republican,House,0,15000,17000,50500,0,2000,84500,1301164.95,H4MO08162,S001195,0.0,0.011528131002913966,0.013065215136635827,0.03881137437647702,0.0,0.0015370841337218621
"Luetkemeyer, Blaine",Republican,House,0,16000,16000,6500,0,6500,45000,1585845.0,H8MO09153,L000569,0.0,0.01008925840797808,0.01008925840797808,0.0040987612282410955,0.0,0.0040987612282410955
"Long, Billy",Republican,House,0,15500,19000,36500,0,6000,77000,886240.0,H0MO07113,L000576,0.0,0.017489619064813142,0.021438887885899982,0.04118523199133418,0.0,0.006770175121863152
"Clay, William L Jr",Democrat,House,0,5000,5000,0,0,500,10500,651971.29,H0MO01066,C001049,0.0,0.00766904935338487,0.00766904935338487,0.0,0.0,0.000766904935338487
"Duckworth, Tammy",Democrat,Senate,0,6000,8000,0,4500,10000,28500,28500.0,H6IL06141,D000622,0.0,0.21052631578947367,0.2807017543859649,0.0,0.15789473684210525,0.3508771929824561
"Clyburn, James E",Democrat,House,0,40500,42500,20000,0,10000,113000,2223932.0,H2SC02042,C000537,0.0,0.018210988465474663,0.019110296537843782,0.008993080723691193,0.0,0.004496540361845596
"Hoyer, Steny H",Democrat,House,0,63000,79500,36000,0,9500,188000,2804040.0,H2MD05155,H000874,0.0,0.022467582488124277,0.028351949330252067,0.012838618564642445,0.0,0.003387968787891756
"Mullin, Markwayne",Republican,House,0,6500,9000,80500,0,6000,102000,1081625.01,H2OK02083,M001190,0.0,0.006009476426585217,0.008320813513733379,0.07442505420617077,0.0,0.005547209009155585
"Scalise, Steve",Republican,House,0,18500,25000,85100,0,8500,137100,60950.0,H0LA01087,S001176,0.0,0.30352748154224773,0.41017227235438886,1.3962264150943395,0.0,0.13945857260049221
"Scott, Tim",Republican,Senate,0,3000,3000,1000,0,500,7500,7500.0,H0SC01279,S001184,0.0,0.4,0.4,0.13333333333333333,0.0,0.06666666666666667
"Peters, Gary",Democrat,Senate,0,22000,20000,0,0,10000,52000,3068209.52,S4MI00355,P000595,0.0,0.007170305631539791,0.006518459665036174,0.0,0.0,0.003259229832518087
"Lewis, John",Democrat,House,0,6000,6000,0,0,0,12000,399385.61,H6GA05217,L000287,0.0,0.015023075067727152,0.015023075067727152,0.0,0.0,0.0
"Kind, Ron",Democrat,House,0,18500,18000,0,0,10000,46500,1984761.78,H6WI03099,K000188,0.0,0.009321017860390277,0.009069098458758109,0.0,0.0,0.005038388032643394
"Brown, Anthony",Democrat,House,0,3000,4000,0,0,3000,10000,863876.86,H6MD04209,B001304,0.0,0.0034727171648051783,0.004630289553073571,0.0,0.0,0.0034727171648051783
"Wicker, Roger",Republican,Senate,0,8500,9500,0,0,0,18000,18000.0,H4MS01078,W000437,0.0,0.4722222222222222,0.5277777777777778,0.0,0.0,0.0
"McHenry, Patrick",Republican,House,0,12000,12000,50000,1000,4000,79000,1672650.0,H4NC10047,M001156,0.0,0.007174244462380056,0.007174244462380056,0.0298926852599169,0.000597853705198338,0.002391414820793352
"Upton, Fred",Republican,House,0,38000,50500,35500,0,4000,128000,1753058.76,H6MI04113,U000031,0.0,0.021676398342745797,0.02880679253443849,0.02025031950440726,0.0,0.0022817261413416627
"Nunes, Devin",Republican,House,0,5000,5000,42000,0,2000,54000,1014287.92,H8CA20059,N000181,0.0,0.004929566744716825,0.004929566744716825,0.04140836065562133,0.0,0.00197182669788673
"Thompson, Bennie G",Democrat,House,0,21500,21500,2500,0,5000,50500,995763.0,H4MS02068,T000193,0.0,0.021591483113953824,0.021591483113953824,0.002510637571389979,0.0,0.005021275142779958
"Thune, John",Republican,Senate,0,3000,3000,1000,2500,5000,14500,14500.0,S2SD00068,T000250,0.0,0.20689655172413793,0.20689655172413793,0.06896551724137931,0.1724137931034483,0.3448275862068966
"Wilson, Joe",Republican,House,0,9000,9000,13500,0,4000,35500,681300.0,H2SC02059,W000795,0.0,0.013210039630118891,0.013210039630118891,0.019815059445178335,0.0,0.005871128724497285
"Rice, Tom",Republican,House,0,21000,21000,11500,0,5500,59000,855650.0,H2SC07066,R000597,0.0,0.024542745281365044,0.024542745281365044,0.013440074796938,0.0,0.00642786185940513
"Richmond, Cedric",Democrat,House,0,23000,23000,72500,0,2500,121000,1240755.1,H8LA02054,R000588,0.0,0.018537098900500187,0.018537098900500187,0.05843215957766363,0.0,0.002014902054402194
"Reed, Tom",Republican,House,0,7500,6000,34500,0,8000,56000,1716900.0,H0NY29054,R000585,0.0,0.004368338284116722,0.0034946706272933775,0.020094356106936922,0.0,0.00465956083639117
"Kildee, Dan",Democrat,House,0,15000,14000,0,1500,5000,35500,1166799.03,H2MI05119,K000380,0.0,0.012855684324660435,0.011998638703016404,0.0,0.0012855684324660434,0.004285228108220145
"O'Halleran, Tom",Democrat,House,0,10000,11000,10000,0,2000,33000,1418693.84,H6AZ01199,O000171,0.0,0.007048737167985447,0.007753610884783992,0.007048737167985447,0.0,0.0014097474335970895
"Fitzpatrick, Brian",Republican,House,0,21000,21000,17500,0,3000,62500,1806531.58,H6PA08277,F000466,0.0,0.011624485413091976,0.011624485413091976,0.009687071177576646,0.0,0.0016606407732988537
"Walberg, Tim",Republican,House,0,16000,15500,21000,0,1000,53500,865906.49,H4MI07103,W000798,0.0,0.01847774578984851,0.017900316233915744,0.02425204134917617,0.0,0.0011548591118655319
"Stevens, Haley",Democrat,House,0,10000,10000,0,0,1500,21500,1622803.35,H8MI11254,S001215,0.0,0.006162176088680122,0.006162176088680122,0.0,0.0,0.0009243264133020183
"Dingell, Debbie",Democrat,House,0,18000,19500,1500,0,2000,41000,938531.52,H4MI12079,D000624,0.0,0.019178897689019543,0.020777139163104506,0.001598241474084962,0.0,0.0021309886321132826
"Moolenaar, John",Republican,House,0,10000,10000,1500,0,3000,24500,639074.1,H4MI04126,M001194,0.0,0.0156476377308985,0.0156476377308985,0.002347145659634775,0.0,0.00469429131926955
"Lawrence, Brenda",Democrat,House,0,10000,10000,0,0,3500,23500,658377.45,H2MI14111,L000581,0.0,0.015188855572134192,0.015188855572134192,0.0,0.0,0.005316099450246968
"Levin, Andy",Democrat,House,0,7500,7500,0,0,0,15000,480406.56,H8MI09118,L000592,0.0,0.0156117768250292,0.0156117768250292,0.0,0.0,0.0
"Huizenga, Bill",Republican,House,0,7500,7500,29000,0,0,44000,1127364.71,H0MI02094,H001058,0.0,0.006652682963616983,0.006652682963616983,0.025723707459319,0.0,0.0
"Mitchell, Paul",Republican,House,0,5000,5000,0,0,1000,11000,147500.0,H4MI04118,M001201,0.0,0.03389830508474576,0.03389830508474576,0.0,0.0,0.006779661016949152
"Sullivan, Dan",Republican,Senate,0,6000,6000,57600,0,7500,77100,1903366.97,S4AK00214,S001198,0.0,0.0031523085640180045,0.0031523085640180045,0.03026216221457284,0.0,0.003940385705022506
"Cassidy, Bill",Republican,Senate,0,12000,12000,84000,0,2000,110000,110000.0,H8LA00017,C001075,0.0,0.10909090909090909,0.10909090909090909,0.7636363636363637,0.0,0.01818181818181818
"Peters, Scott",Democrat,House,0,9000,9000,5000,0,4500,27500,1210670.04,H2CA52089,P000608,0.0,0.007433899991446059,0.007433899991446059,0.004129944439692255,0.0,0.0037169499957230294
"Hudson, Richard",Republican,House,0,18000,18000,74000,0,3000,113000,2183648.92,H2NC08185,H001067,0.0,0.008243083324951338,0.008243083324951338,0.033888231447022174,0.0,0.0013738472208252232
"Krishnamoorthi, Raja",Democrat,House,0,1000,1000,0,500,7000,9500,991009.3,H6IL08147,K000391,0.0,0.001009072266022125,0.001009072266022125,0.0,0.0005045361330110625,0.007063505862154876
"Clarke, Yvette D",Democrat,House,0,5500,5500,0,0,3000,14000,853361.72,H4NY11138,C001067,0.0,0.006445098099783525,0.006445098099783525,0.0,0.0,0.003515508054427377
"Schrader, Kurt",Democrat,House,0,23000,24000,47500,0,6000,100500,1503607.0,H8OR05107,S001180,0.0,0.015296550228882946,0.015961617630138727,0.03159070155964956,0.0,0.003990404407534682
"Gallagher, Mike",Republican,House,0,16000,16500,17000,0,3000,52500,828300.0,H6WI08155,G000579,0.0,0.019316672703126887,0.0199203187250996,0.020523964747072316,0.0,0.003621876131836291
